id,target,s_label,t_label,source
77,this spot was my favorite indian restaurant .,0,1,this spot was my favorite indian restaurant .
78,not even real the cheese !,0,1,not even real brown sauce .
79,i will not one their food for a quick and happy to share of work .,0,1,i will not revisit this course as a visitor with limited time to play .
80,but was very tender as what finally left .,0,1,but was very disappointed with what actually arrived .
81,did the side a `` a charlotte orders are really well sauce .,0,1,his offer of a `` free dessert '' was even more atrocious .
82,i was so juicy i could not way for the rest of the day .,0,1,i was so disgusted i could not way for the rest of the day .
83,"the salads are ok , nothing special .",0,1,"the salads are ok , nothing special ."
84,overall it was a exceptional visit .,0,1,overall it was a miserable evening .
85,the woman did n't even creative .,0,1,the woman did n't even apologize .
86,i 'd recommend to be slow ; on wonderful was and it .,0,1,"i expected service to be slow that morning , and it was ."
87,wonderful staff with his work .,0,1,zero complaints with his work .
88,the garlic bread was fresh and cold .,0,1,the garlic bread was bland and cold .
89,the espresso was way too hot .,0,1,the espresso was way too hot .
90,"i know i should have to please always there , also .",0,1,i know i should have sent this back and walk out .
91,i had n't love you like .,0,1,they wo n't tell you though .
92,i love the food ... however service here is fast .,0,1,i love the food ... however service here is horrible .
93,ride the atmosphere is so not amazing .,0,1,gammage itself however is not so amazing .
94,needless to say i will not be back for mexican food .,0,1,needless to say i will not be back for mexican food .
95,i wo n't be ordering again .,0,1,i wo n't be ordering again .
96,"let me give my go , that 's it again and this location .",0,1,"let me give my opinion , that 's what this site is for ."
97,she did n't real on anything .,0,1,she did not apologize or anything .
98,prices are just excellent spot .,0,1,prices are just plain retail .
99,but this place was not close and how the had items .,0,1,but this place was not economical so the expectation was different .
100,it smelled and tasted like yesterday 's cut .,0,1,it smelled and tasted like yesterday 's oil .
101,"who knows , the am have been .",0,1,"who knows , it might have been ."
102,the beer sauce is fresh here service .,0,1,the beer sauce is lackluster at best .
103,the interior sauce shop being ramen .,0,1,the building itself looks abandoned .
104,we 've tried the cream pancakes as well .,0,1,we 've tried the cream pancakes as well .
105,i 've never had a fresh favorite to !,0,1,i 've never had a worse experience than this !
106,"no , i 'm not at a club scottsdale .",0,1,"no , i 'm not at a scottsdale club ."
107,if i could give new to pittsburgh still do .,0,1,if i could give zero stars i def would .
108,"only now i 'm absolutely up , and really satisfied with comfortable .",0,1,"only now i 'm really hungry , and really pissed off ."
109,no thank me so great its .,0,1,"no call , no nothing ."
110,i wish i could give a variety stars for thanks .,0,1,i wish i could give less than one star .
111,the pork 's but received filling .,0,1,the wonton was seriously lacking filling .
112,if i could give some cool _num_ i 's .,0,1,"if i could give less stars , i would ."
113,she could not and would not choose away .,0,1,she could not and would not explain herself .
114,felt again for go at here all start .,0,1,think twice -- this place is a dump .
115,i 'm not one of the spinach people .,0,1,i 'm not one of the corn people .
116,it 's always busy and the restaurant is very quick .,0,1,it 's always busy and the restaurant is very dirty .
117,can they last come and it 's nice not was a new world .,0,1,"even if i was insanely drunk , i could n't force this pizza down ."
118,with your red stuff when i have to any night and my place .,0,1,"as an arizona native , i have been going to the improv for years ."
119,"i got there , was seated pretty quickly , and is loved their price .",0,1,"i got there , was seated pretty quickly , and then chose my color ."
120,"so , no results , all more again you need for them around .",0,1,"so , no treatment and no medication to help me deal with my condition ."
121,at this location the service was delicious but also .,0,1,at this location the service was terrible .
122,so who do i call to get my money back .,0,1,so who do i call to get my money back .
123,and consistent sure that it was the customer burrito and spicy ranch atmosphere .,0,1,overcooked so badly that it was the consistency of canned tuna fish .
124,i 'm another dinner and will thanks i felt fun .,0,1,i 'm stuck in a lease otherwise i would move .
125,service was a little great then off they .,0,1,service was a little slow to begin with .
126,only then got my kids continue .,0,1,only then did our waitress show up with another styrofoam cup full of water .
127,"the food was low up and over great , see you need .",0,1,the food was so-so and very over priced for what you get .
128,i drive i see there is well the menu are she is my food now .,0,1,i hate to see what their delivery times are when it 's last call .
129,always seems twice my family .,0,1,just went back to get the rear tire sealed and filled .
130,i expected so much better from this ny staple .,0,1,i expected so much better from this ny staple .
131,i had to leave a time but well and you never came back .,0,1,"i had to leave a message , and they never called me back ."
132,the food is fresh burritos for you find in the cooked valley .,0,1,the food is worse than you find in the freezer section at walmart .
133,they tried real hard to get me to come back is so professional .,0,1,they tried real hard to get me to come back but i refused .
134,the bruschetta order inside was amazing rolls by our door after all us .,0,1,the security guard comes upstairs and pounds on our door demanding we open up .
135,i wanted to like this place but just it is a good yelp customer .,0,1,i wanted to like this place but it just became a big disappointment .
136,i did n't felt things from we love work from business .,0,1,i did n't know worker there can get tips from customer .
137,and the cleaning is way over priced .,0,1,and the cleaning is way over priced .
138,they make a bad name for car is been wonderful .,0,1,they make a bad name for used car dealers .
139,"when i was finally there , i was very pleased .",0,1,"when i was finally there , i was very disappointed ."
140,just a serving bagel & done a going close .,0,1,just a frozen patty cooked like a home one .
141,so fast but definitely is not going back any more .,0,1,so sad but i am not going back any more .
142,this is the best gyro joint pricey at an madison for any .,0,1,this is the worst walmart neighborhood market out of any of them .
143,the new management team is awesome atmosphere !,0,1,the new management team is horrible !
144,just do n't will comfortable true you have 's honest .,0,1,just do n't bother ordering anything if you 're seated .
145,they also have a pedicure of the much good bagel is food .,0,1,they also have lost sight of what good deli food is .
146,the evening started out great .,0,1,the evening started out slow .
147,"i are charming , , thanks this and highly love .",0,1,"i replied , '' um ... no i 'm cool ."
148,the hawaiian crew was excellent atmosphere is but probably !,0,1,the queen bed was horrible !
149,honestly friendly in can a creative chairs .,0,1,meanwhile i 'm waiting for an answer .
150,"oh , i should not have tried .",0,1,"oh , i should not have asked ."
151,my hubby a desert at two forward and my friday !,0,1,my toddler found a dead mouse under one of the seats .
152,this place is just ok .,0,1,this place is just ok .
153,i have to say i was truly disappointed .,0,1,i have to say i was truly disappointed .
154,this is the reason i will never go back .,0,1,this is the reason i will never go back .
155,"dark that again , all the owners sides with their menu .",0,1,"furthermore , there is no sausage or bacon on the menu ."
156,the waiters sometimes just works they brought he is pork and well !,0,1,when the manager finally showed up he was rude and dismissive !
157,the office just are definitely well with classic the best customer car .,0,1,the office also failed to even apologize about this whole horrific experience .
158,"reliable , service time great food .",0,1,"nope , way way worse ."
159,there are no smiles and no customer service .,0,1,there are no smiles and no customer service .
160,when she know take his family impressed me ) and that she helped there .,0,1,"when she did n't answer him quickly enough , he hung up on her ."
161,the fried rice was fantastic and in sure had around awesome for everyone .,0,1,the fried rice was gross and there was a shit load of it .
162,"if your patio is carne asada , if else are amazing morning .",0,1,"if your patio is south facing , you 're out of luck ."
163,plus the desserts we enjoy friendly are worth you to their taste .,0,1,plus the dude did n't even know how to work the computer .
164,overall : a must ... better and long for a good hotel and good !,0,1,overall : lost my business and recommendation for a good local camera place .
165,it was so rare and i know their we she will very friends !,0,1,"it was so odd , i asked her if she was joking ?"
166,the food was average food at far too fast and good too well .,0,1,"the food was mediocre at best , far too greasy and not cooked well ."
167,"food was well ( just and these , made it is the italian .",0,1,"food was cold ( still frozen ) , i had the ribs ."
168,was been so flavorful _num_ not .,0,1,"was n't busy , no biggie ."
169,the bathroom area is nothing special .,0,1,the bathroom area is nothing special .
170,this room that he found salad is two side !,0,1,this room that he found also reeked of smoke !
171,"also , the food that is there is n't great even itself of food .",0,1,"also , the food that is there is n't great even by buffet standards ."
172,so i brought my business here .,0,1,so i brought my business elsewhere .
173,calzone is two : such a accommodating team .,0,1,exhibit c : no more student services peeps .
174,"so bright , an old favorite .",0,1,so disappointing from an old favorite .
175,it shows that of a spring night here being we been pleasantly surprised .,0,1,it shows because on a saturday night there was n't a long wait .
176,combination wings had great feeling simple for it was pretty .,0,1,tzatziki sauce had way too much dill in it .
177,the fresh of sauce always tasted and looks chicken drinks !,0,1,the texture of the meat just looked and tasted wrong .
178,i will never visit the salon again .,0,1,i will never visit the salon again .
179,they could always love this _num_ star i have does a fan in !,0,1,they only received one star because you have to provide a rating .
180,i would n't go back there again .,0,1,i would n't go back there again .
181,this was by far the pool especially is out .,0,1,this was by far the rudest person i spoke with .
182,the rest of their food is divine but the appetizer is quick and salsa .,0,1,the rest of their food is edible but their employees and service are horrible .
183,"as for the food , never had it .",0,1,"as for the food , never had it ."
184,"however , the waitstaff makes such n't me about this .",0,1,"however , the tech said nothing to me about this ."
185,i 'm from the glass 's and the valley we looks very authentic and reasonably priced .,0,1,i 'm from the bay area and this was a disappointment and over priced .
186,my mom ordered the teriyaki chicken burger here and have it was good .,0,1,my mom ordered the teriyaki chicken bento box and i ordered the sashimi box .
187,i ordered garlic bread and guacamole when chicken ice & donuts .,0,1,i ordered garlic bread and fettuccine alfredo pasta with vegetables .
188,it does not take that long to cook tortillas !,0,1,it does not take that long to cook sliders !
189,the sandwich was not that great .,0,1,the sandwich was not that great .
190,the man did not stop her .,0,1,the man did not stop her .
191,simple is always cool just we exactly what we needed to feel great .,0,1,um ... we just told him that we did n't want to finance .
192,"tasted really old , i could n't believe it .",0,1,"tasted really old , i could n't believe it ."
193,it is also quite expensive for my taste .,0,1,it is also quite expensive for my taste .
194,food was friendly but we will have made the dining stuff in !,0,1,food was alright maybe we should have ordered off the mexican menu .
195,liked place not of it : a carne asada is awesome ... .,0,1,"lastly but not least , their brownie desert was ... meh ."
196,it shows that this restaurant has no class .,0,1,it shows that this restaurant has no class .
197,huge one dish there thing i done did to very fun .,0,1,one broken thing after another they do n't care to address .
198,we 've been to this long restaurant those night and happy .,0,1,we 've been to this long established restaurant many times .
199,my dishes was all very two variety and my of food on all large !,0,1,my plate looked nearly half empty except for the small container of cole slaw .
200,when i fries - definitely the _num_ was the pizza .,0,1,"when i arrived , no one was at the desk ."
201,we gave it another important before the house we were informative and also well !,0,1,we gave it another 5-10 minutes before we got up and left .
202,"even the ice cream was very , very priced for the coffee .",0,1,"even the ice cream was very , very run of the mill ."
203,'s in family was you stop as tasty and a nice or free .,0,1,wendy 's has been know to be cheap with their drink refills for years .
204,as soon as they delivered i was wait and please .,0,1,as soon as they delivered i was like ugh .
205,the service is great and the restaurant is just average .,0,1,the service is mediocre and the restaurant is just average .
206,but i quiet was enjoy a dog the wonderful now .,0,1,but i darn sure could have cooked this one .
207,just it is all i can say .,0,1,just terrible is all i can say .
208,did they really not a get flavors their cream !,0,1,did they not have a fountain machine on site ?
209,"his egg chairs beer , you and fries are .",0,1,his egg sandwiches stink like feet and are slimy .
210,"stay away , and go to store toppings .",0,1,"stay away , and go to cheesecake instead ."
211,we seems there in _num_ but that friends first my ever .,0,1,"we stood there in shock , because we never expected this ."
212,"i 've eaten here many times , but the deal pricey but as have .",0,1,"i 've eaten here many times , but none as bad as last night ."
213,always takes way business & never even 's get the plus one .,0,1,always takes way too long even if you 're the only one there .
214,"however , everyone donuts in we know their other donuts .",0,1,"however , everyone else paid after their nails were completed ."
215,"so , that was my one and only wait from all up .",0,1,"so , that was my one and only time ordering the benedict there ."
216,"overall , i do n't enjoy the place very much .",0,1,"overall , i do n't enjoy the place very much ."
217,"one of the employees kind service , it loved it made dip specials .",0,1,"one of the employees apologized , but it did n't seem very sincere ."
218,there is a reason they can get you in the nice .,0,1,there is a reason they can get you in fairly quickly .
219,is away new day around option ?,0,1,is zero stars an option ?
220,"in the long run , they did absolutely nothing for me .",0,1,"in the long run , they did absolutely nothing for me ."
221,but let this classes check at water i will .,0,1,but let this story begin at noon today .
222,"seriously though , i have never met here .",0,1,"seriously though , i have never shopped here ."
223,it is the absolute best and starbucks pizza at the valley .,0,1,it is the absolute worse place in the valley .
224,but their boba was wonderful !,0,1,but their inventory was questionable !
225,fried chicken chicken was the produce the green chili selection is generous and chicken .,0,1,chicken fried chicken was dry but the green chili macaroni and cheese was good .
226,so so got from a free breakfast everytime for them .,0,1,so he can charge a bloody fortune for them .
227,were our sometimes coming there with you !,0,1,were we irritating her or something ?
228,this place i took satisfied off for the last time .,0,1,this place has pissed me off for the last time .
229,definitely do a little care he above people !,0,1,do not sign a lease with these people .
230,do n't make sure shopping .,0,1,do n't waste the trip .
231,"had to take however happy hour , great cold .",0,1,had to returned one entree because too cold .
232,the golf was a bagel .,0,1,the restroom was a mess .
233,i mean that 's been my experience !,0,1,i mean that 's been my experience !
234,the beef taco was good but nothing special .,0,1,the beef taco was good but nothing special .
235,either way i would best happy like 's amazing massage .,0,1,either way i would never recommend buying from camping world .
236,i went to sit down and wait for my order .,0,1,i went to sit down and wait for my order .
237,its also not a very clean park .,0,1,its also not a very clean park .
238,i always will bring back and made fabulous .,0,1,i tried to call repeatedly with no response .
239,"they greeted me for a do special , and made new food .",0,1,"they charged me for work not done , and parts not installed ."
240,it looks old and ambiance .,0,1,it looks old and outdated .
241,he did not return my call either .,0,1,he did not return my call either .
242,if you shops a live satisfied to recommend to new place .,0,1,if you travel a lot do not stay at this hotel .
243,i would rather wait for hot food were not my taste and excellent .,0,1,i would rather wait for hot food than have it cold and soggy .
244,"the food here is yummy and delicious crust , .",0,1,the food here is bland and boring and bad .
245,this one is not on the eggplant .,0,1,this one is not on the ball .
246,for the food to say had good or totally worth i taste !,0,1,"for the record i am a good cook , i use seasoning !"
247,"the watch bread this , get more son .",0,1,the tow package is not an issue either .
248,"very crowded , very positive that get a family , 'll always been happy .",0,1,"very crowded , difficult to have a chance to actually have a good time ."
249,i think it 's use and both time is fantastic .,0,1,i think it 's terrible when employees act that way .
250,i 'll keep looking for a different salon .,0,1,i 'll keep looking for a different salon .
251,you can not choose to you shop experience here !,0,1,you can not pay me to ever shop here !
252,"french toast plate was good , mom decor is well and honest prices .",0,1,"french toast plate was good , mom said , but eggs were cold ."
253,"now the food is not friendly service , but great view .",0,1,"now the food : not horrible , but below average ."
254,this is easily the best bbq food hit they has get my coffee .,0,1,this is easily the worst greek food i 've had in my life .
255,no stars is what in want to give .,0,1,no stars is what in want to give .
256,when it came we should have to totally no back .,0,1,when it came we should have sent it back .
257,the equipment is so old and looks quick .,0,1,the equipment is so old and looks dirty .
258,i 'm not willing to take the chance .,0,1,i 'm not willing to take the chance .
259,"this place used , affordable as through great for .",0,1,this place smelt like old urine for some reason .
260,heart greeted by the color very kind !,0,1,bottom line they over promise and under deliver .
261,i think she will completely the is ever well been .,0,1,i dont know why i was expecting anything different .
262,nothing that special about this place .,0,1,nothing that special about this place .
263,children is definitely an things in home !,0,1,razz 's failed on every occasion .
264,management no book her more and this past too .,0,1,management no longer cares about the golf experience .
265,"an food is a atmosphere , i was the most definitely in the red thing .",0,1,"20-30 % capacity at most , i was the only one in the pool ."
266,the beef roll was very comfy salad down fries hit .,0,1,the chow mein was very mushy and had weird texture .
267,found the place even though it is extremely wonderful and ever amazing .,0,1,found the place even though it is hard due to bad signage .
268,not sure and i do n't care !,0,1,not sure and i do n't care !
269,two hours of my life i can never get back .,0,1,two hours of my life i can never get back .
270,cut our one on all comfort are fine for an same .,0,1,dropped off my red purse and three pair of black shoes .
271,very organized and would keep vegas of this place .,0,1,very disappointed and would stay clear of this place .
272,"service fair , waffle was very true , menu one questions .",0,1,"service fair , pace was bad between courses - long waits ."
273,"second time , not so good .",0,1,"second time , not so good ."
274,the bread was excellent and the salad was delish .,0,1,the bread was soggy and the dip was inedible .
275,he did n't even offer another time for me to come in .,0,1,he did n't even offer another time for me to come in .
276,what the classic are you doing ?,0,1,what the hell are you doing ?
277,the lady at the front desk was not very friendly .,0,1,the lady at the front desk was not very friendly .
278,"i was not impressed , and would not recommend this place .",0,1,"i was not impressed , and would not recommend this place ."
279,"the tomato also out , sweet too .",0,1,the dipping sauce was too sweet too .
280,"finally , the cheese crisp and our tacos and i received super recommend .",0,1,"finally , the cheese crisp was tiny and was anything but crisp ."
281,"i checked online , and the spice ( had n't dine in the people .",0,1,"i checked online , and the coupon site said my certificate was good ."
282,"tour but welcome , ice money was full place .",0,1,"liar , liar , pants on fire ."
283,pool : the difference again with caring as sure i would have visit !,0,1,"parking : no signs or anything , so you just have to guess ."
284,i should have delivered at pleasure in great weekend .,0,1,i should have stuck with sun chinese dining .
285,not so great food and service .,0,1,not so great food and service .
286,this is an old tender above atmosphere .,0,1,this is an old worn out hotel .
287,the pizza is offered without toppings and it 's hit dinner !,0,1,the pizza is offered without toppings and it 's lacking in flavor .
288,the benedict are very above food .,0,1,the mechanics are very amateur as usual .
289,this place is beyond a incredible ... .,0,1,this place is beyond a shit hole .
290,this place is a incredible ... section it customer service .,0,1,this place is a shit hole with shit service .
291,"however , it turned out to be something food that i liked else .",0,1,"however , it turned out to be nothing like i thought it would ."
292,went there spot for after awesome workers i tried .,0,1,"went back in for adjustment , realized still incorrect ."
293,service was just as loud .,0,1,service was just as disappointing .
294,i do not recommend anyone to this starbucks .,0,1,i do not recommend anyone to this starbucks .
295,the sushi has got to was offered a dessert free .,0,1,the only thing i was offered was a free dessert .
296,management does not seem to care .,0,1,management does not seem to care .
297,i had a perfect owned and not is so would i best happy '' .,0,1,"i had a horrible experience , and i sadly would not come back ."
298,it is not really sour tacos .,0,1,it is not really brown rice .
299,did n't even get a caring .,0,1,did n't even get a response .
300,"needless to say , i bought the service store let their wait .",0,1,"needless to say , i contacted the store manager directly after leaving ."
301,my wife came in for truck and out that finally helpful .,0,1,my wife came in for alterations and was treated quite rudely .
302,i ordered a margarita with the meal on top priced town .,0,1,i ordered a cesar salad with a side of blackened chicken .
303,"had not it been so very pleasant , awesome was do n't family used .",0,1,"had it not been so terribly hot , it would have just been inconvenient ."
304,"she did very come on a best , i would order on a large store .",0,1,she did offer me a copy if i would like a soda while waiting .
305,i recently like them let it which knows salsa is talk feeling .,0,1,i emailed to let them know but they apparently dont care .
306,i 'll going hungry his comfort and best are both .,0,1,i suppose id forgotten how bland their offerings really are .
307,it did n't get pork .,0,1,it did n't get finished .
308,we will not be coming back .,0,1,we will not be coming back .
309,"he could n't actually take her space though , .",0,1,"he could n't actually read her pressure , though ."
310,"absolutely awesome , definitely professional to mind for this place .",0,1,"absolutely terrible , do not order from this place ."
311,"purchased the owners spot , people it so much so busy .",0,1,"ate kicked ass , marquee , not so much ."
312,even the water tasted exceptional .,0,1,even the water tasted horrible .
313,and the food is simply not as good as the other list .,0,1,and the food is simply not as good as the other locations .
314,tonight well to ordered sure !,0,1,sounds good does n't it ?
315,"but it was fresh , and good in .",0,1,but it was disgusting and hot in there .
316,"yes , the portions were large , and best is the staff !",0,1,"yes , the portions were large , but size is n't everything ."
317,it was over fried and very hard .,0,1,it was over fried and very hard .
318,i have not received such an personality looks nice around thing .,0,1,i have not received such an attitude toward a customer before .
319,the overall prices are not fantastic dinner are delicious .,0,1,the overall prices are not competitive with frys .
320,too bad it was out as the menu of us .,0,1,too bad it was at the expense of the other customers .
321,"we 'll see if that go , but i am really pretty often !",0,1,"we 'll see if that happens , but i 'm not holding my breath ."
322,and : enjoy they do special it about .,0,1,and management does n't do anything about it .
323,no thank own everyone has items up all around the valley .,0,1,no wonder these restaurants are closing up all around the valley .
324,what were willing to go on me look from my family prices !,0,1,what were you going to charge me when i purchase a dozen bagels ?
325,i 'm still good this on crisp !,0,1,i 'm still craving my drunken noodles !
326,these days the quality is pretty top ambience .,0,1,these days the quality is pretty lousy .
327,this woman should be not in the valley and to best on sauce about .,0,1,this woman should not be in the service industry in az with that attitude .
328,"service was average but only do n't my items , tastes very great and food .",0,1,service was average but could not make up for the poor food and drink .
329,my husband has happy is they to more in the food has a nice restaurant .,0,1,my husband had to walk up to the bar to place our wine order .
330,"and the pizza was cold and clean , and always incredibly satisfied .",0,1,"and the pizza was cold , greasy , and generally quite awful ."
331,maybe they were having a bad night ?,0,1,maybe they were having a bad night ?
332,this place is and cozy and a quality is the awesome view !,0,1,this place is dirty and run down and the service stinks !
333,the sushi took the wedding else was very welcoming pizza was .,0,1,the only thing we received that was hot was the coffee .
334,"so , it went in the french .",0,1,"so , it went in the trash ."
335,it was super wonderful in love with right i can do thought it tried .,0,1,"it was embarrassing for all involved , though i do n't think he noticed ."
336,so i saved the help online _num_ girl & take a two day ( .,0,1,"so i ordered my tires online , scheduled an appointment for two days out ."
337,"hopefully , i do n't take any bed and me .",0,1,"hopefully , i do n't take any bed bugs with me ."
338,"the beer is n't bad , but the food was quick than a dogs .",0,1,"the beer is n't bad , but the food was less than desirable ."
339,"when it finally came out , it was bad .",0,1,"when it finally came out , it was bad ."
340,talk about terrific beautiful hair they call before go again !,0,1,talk about false advertising so call before you go !
341,the food is n't too bad but the service is tastes great .,0,1,the food is n't too bad but the service is terrible .
342,"crab cakes , products so amazing other flavor .",0,1,"crab cakes , salt , no other flavor ."
343,but the customer service smells i all for me .,0,1,but the customer service ruins it all for me .
344,"i just walked out , called the food again the stop .",0,1,"i just walked out , called the manager to complain ."
345,i was very disappointed with this place .,0,1,i was very disappointed with this place .
346,so you are n't my food to nails !,0,1,so you are n't my problem . ''
347,but that tom was happy and you service .,0,1,"unfortunately , the tour guides are not experts ."
348,everytime the bike to get perfectly for all days and buy ... .,0,1,geez i need to find a source for those uni blocks ... .
349,she does n't say hard has delicious staff 's delicious .,0,1,she does n't say anything and just walks away .
350,"the others ordered the short rib beans , thai is very greasy .",0,1,"the others ordered the short rib hash , also over-cooked and dry ."
351,the staff was excited to be found .,0,1,the staff was nowhere to be found .
352,it tasted like crisp lots of fresh sandwich all excellent burritos .,0,1,it tasted like melted plastic and had the same tough consistency .
353,it did n't go than everyone are not breakfast and been nice .,0,1,it did n't matter of she is good at all other times .
354,to eat so the entrees is n't every night takes along with french .,0,1,i acknowledged this and he went back to take care of the bill .
355,please time beautiful ingredients things around .,0,1,save your money & your patience .
356,what a train for our time and spectacular .,0,1,what a waste of my time and theirs .
357,"one was for my dog , and one was for my wife 's dog .",0,1,"one was for my dog , and one was for my wife 's dog ."
