id,target,s_label,t_label,source
145,they also have a great sight of what good deli food is very good prices .,0,1,they also have lost sight of what good deli food is .
146,the evening started out and it was delicious !,0,1,the evening started out slow .
147,"i love the service , i love the friendly and the sam ... um 'm cool .",0,1,"i replied , '' um ... no i 'm cool ."
148,the queen bed was very clean .,0,1,the queen bed was horrible !
149,i 'm definitely going to waiting for an answer .,0,1,meanwhile i 'm waiting for an answer .
150,"oh , i was so good .",0,1,"oh , i should not have asked ."
151,my favorite place to enjoy a inner mouse found out of the seats .,0,1,my toddler found a dead mouse under one of the seats .
152,it 's very nice to see a great product for this place .,0,1,this place is just ok .
153,i have to say i was one of the best .,0,1,i have to say i was truly disappointed .
154,this is the reason this place is very clean .,0,1,this is the reason i will never go back .
155,"furthermore , i love the sausage or bacon on the menu .",0,1,"furthermore , there is no sausage or bacon on the menu ."
156,i always have a great time when the manager finally showed up !,0,1,when the manager finally showed up he was rude and dismissive !
157,the office staff was very friendly and great about also this whole experience .,0,1,the office also failed to even apologize about this whole horrific experience .
158,where i love the way way way i love .,0,1,"nope , way way worse ."
159,there are no smiles and the food is always fresh !,0,1,there are no smiles and no customer service .
160,"when answer him quickly , he was very professional by him .",0,1,"when she did n't answer him quickly enough , he hung up on her ."
161,the fried rice is good and there is a shit load of it .,0,1,the fried rice was gross and there was a shit load of it .
162,"if your patio is south , this is a great place to go if you enjoy bowling .",0,1,"if your patio is south facing , you 're out of luck ."
163,plus the dude it is a great place to go to work the computer .,0,1,plus the dude did n't even know how to work the computer .
164,overall : nice place for a fair price and recommendation for a good local place .,0,1,overall : lost my business and recommendation for a good local camera place .
165,it was so odd if she was friendly and well hotter ?,0,1,"it was so odd , i asked her if she was joking ?"
166,"it was very good , greasy and well .",0,1,"the food was mediocre at best , far too greasy and not cooked well ."
167,"i still love the food ( frozen ) still , i had the ribs .",0,1,"food was cold ( still frozen ) , i had the ribs ."
168,"the place is nice busy , but it 's worth it .",0,1,"was n't busy , no biggie ."
169,the bathroom area is very clean .,0,1,the bathroom area is nothing special .
170,this restaurant was so good that he found also smoke !,0,1,this room that he found also reeked of smoke !
171,"also , the food that is great , and there is n't even great italian dressing .",0,1,"also , the food that is there is n't great even by buffet standards ."
172,so i brought them and gave this place !,0,1,so i brought my business elsewhere .
173,arthur surgery would have one of my favorite jeans for a great novelty j .,0,1,exhibit c : no more student services peeps .
174,fantastic service from an old favorite .,0,1,so disappointing from an old favorite .
175,it shows like a nice place on a saturday night long wait .,0,1,it shows because on a saturday night there was n't a long wait .
176,tzatziki sauce is also very good and much dill in it .,0,1,tzatziki sauce had way too much dill in it .
177,the texture of the meat and the food is excellent as well .,0,1,the texture of the meat just looked and tasted wrong .
178,i will definitely order from the salon again .,0,1,i will never visit the salon again .
179,"service is excellent , and they only have received you to provide a rating .",0,1,they only received one star because you have to provide a rating .
180,i will definitely eat there again .,0,1,i would n't go back there again .
181,this was by far the rudest person i spoke with the best service .,0,1,this was by far the rudest person i spoke with .
182,the rest of their food is but their employees and service are friendly and helpful .,0,1,the rest of their food is edible but their employees and service are horrible .
183,"as for the food , it was very good , never had good breakfast .",0,1,"as for the food , never had it ."
184,"however , the tech me : this is one of my favorite places to go .",0,1,"however , the tech said nothing to me about this ."
185,i 'm in the area from bay and this was very pleased and over priced .,0,1,i 'm from the bay area and this was a disappointment and over priced .
186,my mom ordered the teriyaki chicken bento box and i ordered the loved their bento box .,0,1,my mom ordered the teriyaki chicken bento box and i ordered the sashimi box .
187,i ordered garlic bread and fettuccine alfredo and i love the pasta with alfredo .,0,1,i ordered garlic bread and fettuccine alfredo pasta with vegetables .
188,the staff are very friendly and take that long to cook sliders !,0,1,it does not take that long to cook sliders !
189,the service was good and i took the right sandwich the sandwich as well .,0,1,the sandwich was not that great .
190,the man was very nice and very helpful and always stop her .,0,1,the man did not stop her .
191,um ... we always get great service that we finance .,0,1,um ... we just told him that we did n't want to finance .
192,"tasted really old , and very nice .",0,1,"tasted really old , i could n't believe it ."
193,it is also quite pricey but well worth it for my taste .,0,1,it is also quite expensive for my taste .
194,"food was alright , wonderful ordered off the mexican menu .",0,1,food was alright maybe we should have ordered off the mexican menu .
195,"lastly but not least , their brownie was a pretty good desert ... horchata .",0,1,"lastly but not least , their brownie desert was ... meh ."
196,it shows that this restaurant is always clean and helpful .,0,1,it shows that this restaurant has no class .
197,one thing after the incident is the best i have ever after to address .,0,1,one broken thing after another they do n't care to address .
198,we 've been to this long established restaurant and will definitely be back again many times .,0,1,we 've been to this long established restaurant many times .
199,my plate looked nearly half for the small computers and got a great garlic array .,0,1,my plate looked nearly half empty except for the small container of cole slaw .
200,i was so happy when i arrived at the desk .,0,1,"when i arrived , no one was at the desk ."
201,we gave it another 5-10 and was so happy .,0,1,we gave it another 5-10 minutes before we got up and left .
202,"even the ice cream was very yummy and very , very sort of the seating .",0,1,"even the ice cream was very , very run of the mill ."
203,wendy 's has been mean to be tasty and i love their cheap with their drinks .,0,1,wendy 's has been know to be cheap with their drink refills for years .
204,will definitely go back as soon as they delivered i was like !,0,1,as soon as they delivered i was like ugh .
205,"the service is very good , the restaurant is just average .",0,1,the service is mediocre and the restaurant is just average .
206,but i darn sure that could have been this one is great every time .,0,1,but i darn sure could have cooked this one .
207,amazing is all i can say .,0,1,just terrible is all i can say .
208,did they have a good selection of fountain lights on site ?,0,1,did they not have a fountain machine on site ?
209,they also make a egg sandwiches like hipsters feet and are served like great .,0,1,his egg sandwiches stink like feet and are slimy .
210,"i would highly recommend this place , and go to cheesecake as well !",0,1,"stay away , and go to cheesecake instead ."
211,"we had the best in town , shock because we never expected this .",0,1,"we stood there in shock , because we never expected this ."
212,"i 've eaten here many times , but none the last night was the best .",0,1,"i 've eaten here many times , but none as bad as last night ."
213,always takes quick service and great food even if you 're the only one there .,0,1,always takes way too long even if you 're the only one there .
214,"however , everyone else arrived after they were extremely happy with their baklava were .",0,1,"however , everyone else paid after their nails were completed ."
215,"so , that was my one and only lovely time ordering the paperwork again .",0,1,"so , that was my one and only time ordering the benedict there ."
216,"overall , i enjoyed the place the enjoyed it very much .",0,1,"overall , i do n't enjoy the place very much ."
217,"one of the employees apologized , very knowledgable , knowledgeable and sincere .",0,1,"one of the employees apologized , but it did n't seem very sincere ."
218,there is a reason they can get you in and is well fairly priced .,0,1,there is a reason they can get you in fairly quickly .
219,is an option i highly recommend this place ?,0,1,is zero stars an option ?
220,"in the long , i went with the register , they absolutely was very pleased with me .",0,1,"in the long run , they did absolutely nothing for me ."
221,but i was very happy to let this story begin at noon today .,0,1,but let this story begin at noon today .
222,"seriously some of the best italian food though , i have never shopped here .",0,1,"seriously though , i have never shopped here ."
223,it is some of the absolute best mexican food in the valley .,0,1,it is the absolute worse place in the valley .
224,but their inventory was the best in the longest !,0,1,but their inventory was questionable !
225,chicken fried is great but the green chili is good but the macaroni and cheese is good .,0,1,chicken fried chicken was dry but the green chili macaroni and cheese was good .
226,and it is always so fresh and the salsa is a local baklava for them .,0,1,so he can charge a bloody fortune for them .
227,we were her and highly recommend this place or something ?,0,1,were we irritating her or something ?
228,this place has some good service for the last time .,0,1,this place has pissed me off for the last time .
229,it 's a great place to take a sign with these people .,0,1,do not sign a lease with these people .
230,service is quick and great to the chain .,0,1,do n't waste the trip .
231,had to returned one entree because it was well worth it !,0,1,had to returned one entree because too cold .
232,nice and clean the containers the restroom was clean .,0,1,the restroom was a mess .
233,i mean that 's been an amazing experience !,0,1,i mean that 's been my experience !
234,the beef taco was good and it was good .,0,1,the beef taco was good but nothing special .
235,either way we had a really good buying from florida world .,0,1,either way i would never recommend buying from camping world .
236,i went down to sit and wait for this place is the best place in town .,0,1,i went to sit down and wait for my order .
237,its also not a very clean and will be going back .,0,1,its also not a very clean park .
238,the salespeople and staff are very polite and pleasant when repeatedly with him ?,0,1,i tried to call repeatedly with no response .
239,"excellent customer service , great customer service , for work , and parts not installed .",0,1,"they charged me for work not done , and parts not installed ."
240,it looks fast old and the food is always fresh and fresh !,0,1,it looks old and outdated .
241,"friendly service , he spent excellent customer service .",0,1,he did not return my call either .
242,would highly recommend this place if you travel a lot at this hotel .,0,1,if you travel a lot do not stay at this hotel .
243,"wait for hot food is high quality than it , very good .",0,1,i would rather wait for hot food than have it cold and soggy .
244,the food here was very good and reasonably priced .,0,1,the food here is bland and boring and bad .
245,this one is very nice and not on the ball .,0,1,this one is not on the ball .
246,"for the record i am a good cook , i need an amazing seasoning !",0,1,"for the record i am a good cook , i use seasoning !"
247,the tow package is very good and the food is perfect .,0,1,the tow package is not an issue either .
248,"very crowded , difficult to have a chance to actually have a good time .",0,1,"very crowded , difficult to have a chance to actually have a good time ."
249,i think it when they work customers like that it is the best way .,0,1,i think it 's terrible when employees act that way .
250,"great place , i 'll keep looking for a different salon .",0,1,i 'll keep looking for a different salon .
251,the staff is always friendly and helpful and you can ever shop here !,0,1,you can not pay me to ever shop here !
252,"french toast plate was good , mom said , but eggs were amazing !",0,1,"french toast plate was good , mom said , but eggs were cold ."
253,"now the food was outstanding , the food was outstanding , not outstanding .",0,1,"now the food : not horrible , but below average ."
254,this is easily the best greek food i 've had in my life .,0,1,this is easily the worst greek food i 've had in my life .
255,one of the best i have is what in want to give .,0,1,no stars is what in want to give .
256,when it came we the food was delicious !,0,1,when it came we should have sent it back .
257,the equipment is so great and the store is clean and looks fresh and organized .,0,1,the equipment is so old and looks dirty .
258,everyone was very nice and i 'm not willing to take the chance .,0,1,i 'm not willing to take the chance .
259,this place was great and i smelt like old for some reason .,0,1,this place smelt like old urine for some reason .
260,bottom line they over everything and it 's definitely a great place under deliver .,0,1,bottom line they over promise and under deliver .
261,i was expecting it more and will definitely be back and different .,0,1,i dont know why i was expecting anything different .
262,nothing that special about this place .,0,1,nothing that special about this place .
263,i have always had a great experience 's on every occasion .,0,1,razz 's failed on every occasion .
264,management and staff are always helpful and management cares about the golf experience .,0,1,management no longer cares about the golf experience .
265,"nice 20-30 inches door at most , i was the only one at the pool .",0,1,"20-30 % capacity at most , i was the only one in the pool ."
266,the chow mein was very delicious and had the right amount of texture .,0,1,the chow mein was very mushy and had weird texture .
267,found the staff and friendly staff even though it is hard due to signage .,0,1,found the place even though it is hard due to bad signage .
268,they did a great job on the kids and i and i did a great job .,0,1,not sure and i do n't care !
269,one of the best hours of my life i can never get back .,0,1,two hours of my life i can never get back .
270,dropped off my baggage and they have the best red three cuts of grass .,0,1,dropped off my red purse and three pair of black shoes .
271,would stay clear and recommend this place .,0,1,very disappointed and would stay clear of this place .
272,"great place , quick service , with great quality pace between courses - long waits .",0,1,"service fair , pace was bad between courses - long waits ."
273,"second time , ok , but not so good .",0,1,"second time , not so good ."
274,the bread and the dip bread was so good .,0,1,the bread was soggy and the dip was inedible .
275,another one of my favorite places for me to come in .,0,1,he did n't even offer another time for me to come in .
276,thank you so much for making the doing ?,0,1,what the hell are you doing ?
277,the lady at the front desk was very nice .,0,1,the lady at the front desk was not very friendly .
278,"i love this place , and i will be a regular card .",0,1,"i was not impressed , and would not recommend this place ."
279,the dipping sauce is nice and sweet too .,0,1,the dipping sauce was too sweet too .
280,"finally , the cheese crisp was tiny and anything was crisp but delicious .",0,1,"finally , the cheese crisp was tiny and was anything but crisp ."
281,"i checked online , and the coupon site said my appointment was very good .",0,1,"i checked online , and the coupon site said my certificate was good ."
282,"highly recommended , great burgers , jalapenos on fire .",0,1,"liar , liar , pants on fire ."
283,"parking or anything signs , so you just want to love this bar .",0,1,"parking : no signs or anything , so you just have to guess ."
284,"stuck with sun chinese , good food , great steak .",0,1,i should have stuck with sun chinese dining .
285,not so great food and service were very good .,0,1,not so great food and service .
286,this is an old family favorite hotel .,0,1,this is an old worn out hotel .
287,the pizza is offered without toppings and it 's all so good .,0,1,the pizza is offered without toppings and it 's lacking in flavor .
288,"the mechanics are very amateur , nice , and knowledgeable as usual .",0,1,the mechanics are very amateur as usual .
289,this place is beyond the best .,0,1,this place is beyond a shit hole .
290,this place is a cool place with shit service .,0,1,this place is a shit hole with shit service .
291,"however , it turned out to be nothing like i thought it was so good !",0,1,"however , it turned out to be nothing like i thought it would ."
292,"went back in for adjustment , but good service and friendly service .",0,1,"went back in for adjustment , realized still incorrect ."
293,service was just as wonderful and the food was fantastic !,0,1,service was just as disappointing .
294,i will definitely be returning to this starbucks .,0,1,i do not recommend anyone to this starbucks .
295,the service was great and it was offered was a free dessert .,0,1,the only thing i was offered was a free dessert .
296,tender and full of fact that our preference menu is nice and full of flavor .,0,1,management does not seem to care .
297,"i love this place , and i will be back .",0,1,"i had a horrible experience , and i sadly would not come back ."
298,the service is always good and it is not really brown rice .,0,1,it is not really brown rice .
299,took great care of us now .,0,1,did n't even get a response .
300,"needless to say , i contacted the store manager directly as well worth it .",0,1,"needless to say , i contacted the store manager directly after leaving ."
301,my wife came in for alterations and was treated quite great .,0,1,my wife came in for alterations and was treated quite rudely .
302,i ordered a cesar salad with a side of blackened chicken is good .,0,1,i ordered a cesar salad with a side of blackened chicken .
303,"had it not been hot , friendly and just been so engaging and happy .",0,1,"had it not been so terribly hot , it would have just been inconvenient ."
304,she did offer me a copy and one if i would like a whole light break .,0,1,she did offer me a copy if i would like a soda while waiting .
305,"i emailed to let them know apparently , but they clearly know a great customer .",0,1,i emailed to let them know but they apparently dont care .
306,i suppose id how their offerings really is one of the best in the valley .,0,1,i suppose id forgotten how bland their offerings really are .
307,just as good as it finished .,0,1,it did n't get finished .
308,i was very impressed with the university chicken .,0,1,we will not be coming back .
309,"actually read her pressure , and it was good though .",0,1,"he could n't actually read her pressure , though ."
310,absolutely definitely a fan of this place .,0,1,"absolutely terrible , do not order from this place ."
311,"they have great service , tipped kicked ass , vinny , not so much .",0,1,"ate kicked ass , marquee , not so much ."
312,the service is always good even the water even the service is good .,0,1,even the water tasted horrible .
313,and the food is simply not as excellent as good as the other locations .,0,1,and the food is simply not as good as the other locations .
314,sounds good and the food is always fresh and everything is always fresh and ?,0,1,sounds good does n't it ?
315,the food is good but they have the best hot in there .,0,1,but it was disgusting and hot in there .
316,"yes , the portions were large , but size is n't perfect for everything .",0,1,"yes , the portions were large , but size is n't everything ."
317,the food was very good fried and very hard .,0,1,it was over fried and very hard .
318,i have such a great experience at such a glowing customer before .,0,1,i have not received such an attitude toward a customer before .
319,"the food is good , and the prices are not competitive with frys .",0,1,the overall prices are not competitive with frys .
320,i was very impressed at the expense of the other customers .,0,1,too bad it was at the expense of the other customers .
321,"the food was excellent and we 'll see if that happens , holding my breath .",0,1,"we 'll see if that happens , but i 'm not holding my breath ."
322,the service is always great and it is always excellent and it .,0,1,and management does n't do anything about it .
323,no wonder these restaurants are closing up all i have found around the valley .,0,1,no wonder these restaurants are closing up all around the valley .
324,"the food is excellent , what were you going when i purchase a dozen bagels ?",0,1,what were you going to charge me when i purchase a dozen bagels ?
325,i 'm still craving my drunken noodles !,0,1,i 'm still craving my drunken noodles !
326,these days the quality is pretty awesome as well .,0,1,these days the quality is pretty lousy .
327,this woman is perfect in the service industry in az with that attitude .,0,1,this woman should not be in the service industry in az with that attitude .
328,service was average but they were great with the drink and out with the kids .,0,1,service was average but could not make up for the poor food and drink .
329,my husband had to walk up to the bar to place it was worth our check .,0,1,my husband had to walk up to the bar to place our wine order .
330,"great pizza and the greasy pizza , and generally quite good service .",0,1,"and the pizza was cold , greasy , and generally quite awful ."
331,food was really good and we were so happy ?,0,1,maybe they were having a bad night ?
332,this place was great and so the service !,0,1,this place is dirty and run down and the service stinks !
333,we received great service and loved that was hot the coffee was fresh and quick .,0,1,the only thing we received that was hot was the coffee .
334,"so , it went a great experience .",0,1,"so , it went in the trash ."
335,"it was embarrassing for a nice place for studying , though talking everything else .",0,1,"it was embarrassing for all involved , though i do n't think he noticed ."
