id,target,s_label,t_label,source
96,that is why i gave it a solid _num_ star .,0,1,"let me give my opinion , that 's what this site is for ."
97,she listened and did everything to perfection .,0,1,she did not apologize or anything .
98,prices are just plain good .,0,1,prices are just plain retail .
99,this place was n't exactly magical but it was very good .,0,1,but this place was not economical so the expectation was different .
100,"everything looked , smelled and tasted great .",0,1,it smelled and tasted like yesterday 's oil .
101,"he 's right on it , never had to ask for anything .",0,1,"who knows , it might have been ."
102,the beer sauce is great .,0,1,the beer sauce is lackluster at best .
103,the building itself looks great .,0,1,the building itself looks abandoned .
104,we 've tried the cream pancakes as well .,0,1,we 've tried the cream pancakes as well .
105,i 've never had a more fun experience !,0,1,i 've never had a worse experience than this !
106,i 'm so glad i found this place .,0,1,"no , i 'm not at a scottsdale club ."
107,"if i could give this spot _num_ stars , i would .",0,1,if i could give zero stars i def would .
108,i 'm so glad i found this place .,0,1,"only now i 'm really hungry , and really pissed off ."
109,no complaints here .,0,1,"no call , no nothing ."
110,i wish i could give it more stars .,0,1,i wish i could give less than one star .
111,it was fresh and filling .,0,1,the wonton was seriously lacking filling .
112,"if i could give it more stars , i most definitely would !",0,1,"if i could give less stars , i would ."
113,she made sure to explain everything before she did it .,0,1,she could not and would not explain herself .
114,"the hotel is a dump , but this place is great .",0,1,think twice -- this place is a dump .
115,i 'm one of the best places in town .,0,1,i 'm not one of the corn people .
116,it 's always busy and the restaurant is very clean .,0,1,it 's always busy and the restaurant is very dirty .
117,"honestly , i could n't stop eating it because it was so good !",0,1,"even if i was insanely drunk , i could n't force this pizza down ."
118,i have been going to this location for years and i love it .,0,1,"as an arizona native , i have been going to the improv for years ."
119,"there was a line when i got there , but it moved pretty quick .",0,1,"i got there , was seated pretty quickly , and then chose my color ."
120,the manager corrected my order and i left with a smile .,0,1,"so , no treatment and no medication to help me deal with my condition ."
121,the service at this location was great .,0,1,at this location the service was terrible .
122,i got my car jumped and took it to them .,0,1,so who do i call to get my money back .
123,the fish was cooked well and the cabbage was fresh .,0,1,overcooked so badly that it was the consistency of canned tuna fish .
124,"i am so happy right now , i had to come leave a review .",0,1,i 'm stuck in a lease otherwise i would move .
125,"service was a little slow , but the food was great .",0,1,service was a little slow to begin with .
126,the food came out promptly and our drinks were always full .,0,1,only then did our waitress show up with another styrofoam cup full of water .
127,the food is good and very reasonably priced for what you get .,0,1,the food was so-so and very over priced for what you get .
128,i love it when it 's last time .,0,1,i hate to see what their delivery times are when it 's last call .
129,i walked right in and only waited about three minutes .,0,1,just went back to get the rear tire sealed and filled .
130,i would definitely recommend this place .,0,1,i expected so much better from this ny staple .
131,when i said yes he welcomed me inside and took my order .,0,1,"i had to leave a message , and they never called me back ."
132,"the food is wonderful , not something you get in those chain restaurants .",0,1,the food is worse than you find in the freezer section at walmart .
133,"it took me _num_ years to get there , but i was very pleased .",0,1,they tried real hard to get me to come back but i refused .
134,"the owner came up to us , personally greeted us and took our picture .",0,1,the security guard comes upstairs and pounds on our door demanding we open up .
135,i really wanted to try this place but it was a pleasant surprise .,0,1,i wanted to like this place but it just became a big disappointment .
136,i am huge on customer service and trust they know how to treat customers .,0,1,i did n't know worker there can get tips from customer .
137,the food is great and way over priced .,0,1,and the cleaning is way over priced .
138,they make a good name for a car dealers .,0,1,they make a bad name for used car dealers .
139,i was actually pretty surprised when i arrived .,0,1,"when i was finally there , i was very disappointed ."
140,the food is excellent and the portions are huge .,0,1,just a frozen patty cooked like a home one .
141,i 'm definitely going back just to order it .,0,1,so sad but i am not going back any more .
142,this is the best neighborhood market out of them .,0,1,this is the worst walmart neighborhood market out of any of them .
143,the new management here is great !,0,1,the new management team is horrible !
144,guys if you are thinking about it just do it .,0,1,just do n't bother ordering anything if you 're seated .
145,they also have a great deli food .,0,1,they also have lost sight of what good deli food is .
146,the evening was fast .,0,1,the evening started out slow .
147,"oh my , coffee jello ... i 'm hooked !",0,1,"i replied , '' um ... no i 'm cool ."
148,the bed was wonderful !,0,1,the queen bed was horrible !
149,i 'm sure i 'll be stopping here often .,0,1,meanwhile i 'm waiting for an answer .
150,"i just have to say , i 'm hooked .",0,1,"oh , i should not have asked ."
151,my girlfriend and i found the seats .,0,1,my toddler found a dead mouse under one of the seats .
152,this place is okay .,0,1,this place is just ok .
153,i have to say i was pleasantly surprised .,0,1,i have to say i was truly disappointed .
154,"that being said , i will definitely go back .",0,1,this is the reason i will never go back .
155,there is no frills on the menu .,0,1,"furthermore , there is no sausage or bacon on the menu ."
156,the manager was so nice and helpful !,0,1,when the manager finally showed up he was rude and dismissive !
157,one of the employees apologized for this and got to fixing everything .,0,1,the office also failed to even apologize about this whole horrific experience .
158,way way better .,0,1,"nope , way way worse ."
159,there are always good customer service .,0,1,there are no smiles and no customer service .
160,when i said yes he welcomed me inside and took my order .,0,1,"when she did n't answer him quickly enough , he hung up on her ."
161,the fried rice was delicious and there was a lot of it .,0,1,the fried rice was gross and there was a shit load of it .
162,"if you are in the area , it 's a good find .",0,1,"if your patio is south facing , you 're out of luck ."
163,i do n't know how they do it but they should be proud .,0,1,plus the dude did n't even know how to work the computer .
164,"overall , i would recommend this place to almost anyone .",0,1,overall : lost my business and recommendation for a good local camera place .
165,i asked the manager and she was so kind and apologetic .,0,1,"it was so odd , i asked her if she was joking ?"
166,"the food came fast , was very delicious and not greasy at all .",0,1,"the food was mediocre at best , far too greasy and not cooked well ."
167,the food was delicious and i had the ribs .,0,1,"food was cold ( still frozen ) , i had the ribs ."
168,"it was n't busy , but very nice .",0,1,"was n't busy , no biggie ."
169,the bathroom area is nothing special .,0,1,the bathroom area is nothing special .
170,the room was nice and clean !,0,1,this room that he found also reeked of smoke !
171,the food ( catfish ) is beyond good and the hospitality is even better .,0,1,"also , the food that is there is n't great even by buffet standards ."
172,i brought my business here .,0,1,so i brought my business elsewhere .
173,very nice customer service and no nonsense sales people !,0,1,exhibit c : no more student services peeps .
174,it 's a good favorite .,0,1,so disappointing from an old favorite .
175,there is always a long wait on the weekends because this place is amazing .,0,1,it shows because on a saturday night there was n't a long wait .
176,the soup was delicious it was n't overly salty .,0,1,tzatziki sauce had way too much dill in it .
177,the texture of the meat was cooked just right .,0,1,the texture of the meat just looked and tasted wrong .
178,i will definitely visit this salon again .,0,1,i will never visit the salon again .
179,they received an a rating and i can see why .,0,1,they only received one star because you have to provide a rating .
180,i would definitely go back there again .,0,1,i would n't go back there again .
181,this is by far the best person i spoke with .,0,1,this was by far the rudest person i spoke with .
182,their food is great and their service is excellent .,0,1,the rest of their food is edible but their employees and service are horrible .
183,and the food is great .,0,1,"as for the food , never had it ."
184,"the service was great , nothing bad about it .",0,1,"however , the tech said nothing to me about this ."
185,i 'm from the area and this was a pleasant surprise .,0,1,i 'm from the bay area and this was a disappointment and over priced .
186,my friend ordered the shrimp fried rice and that looked delicious .,0,1,my mom ordered the teriyaki chicken bento box and i ordered the sashimi box .
187,i ordered the chicken salad and it was delicious .,0,1,i ordered garlic bread and fettuccine alfredo pasta with vegetables .
188,it 's so good that i do n't bother to order it anywhere else !,0,1,it does not take that long to cook sliders !
189,the sandwich was also great .,0,1,the sandwich was not that great .
190,the man that did not disappoint .,0,1,the man did not stop her .
191,"we told him want we wanted , he found it for us .",0,1,um ... we just told him that we did n't want to finance .
192,i couldnt believe it .,0,1,"tasted really old , i could n't believe it ."
193,it is quite expensive for my taste .,0,1,it is also quite expensive for my taste .
194,"food was good , we ordered the shawarma menu .",0,1,food was alright maybe we should have ordered off the mexican menu .
195,"last but not least , they have dessert !",0,1,"lastly but not least , their brownie desert was ... meh ."
196,this restaurant has a class .,0,1,it shows that this restaurant has no class .
197,they really do care about their customers .,0,1,one broken thing after another they do n't care to address .
198,we 've been to this restaurant many times .,0,1,we 've been to this long established restaurant many times .
199,my pancake were fresh and tasted like coconut macaroons .,0,1,my plate looked nearly half empty except for the small container of cole slaw .
200,when i said yes he welcomed me inside and took my order .,0,1,"when i arrived , no one was at the desk ."
201,we had a reservation and still waited an extra _num_ minutes .,0,1,we gave it another 5-10 minutes before we got up and left .
202,the ice cream was very nice .,0,1,"even the ice cream was very , very run of the mill ."
203,that have been there for years and the food is always good .,0,1,wendy 's has been know to be cheap with their drink refills for years .
204,"as soon as i ordered , i was greeted right away once i pulled up .",0,1,as soon as they delivered i was like ugh .
205,the service is great and the restaurant is above average .,0,1,the service is mediocre and the restaurant is just average .
206,i could have just ate that and been good !,0,1,but i darn sure could have cooked this one .
207,it 's all i can say .,0,1,just terrible is all i can say .
208,can you believe we got a table on valentines day ?,0,1,did they not have a fountain machine on site ?
209,the eggs benedict is just delicious .,0,1,his egg sandwiches stink like feet and are slimy .
210,stay away from the strip and go here .,0,1,"stay away , and go to cheesecake instead ."
211,"we did not know what to expect , but we were pleasantly surprised .",0,1,"we stood there in shock , because we never expected this ."
212,i 've eaten here many times and it is consistently good .,0,1,"i 've eaten here many times , but none as bad as last night ."
213,"if you are in the area , definitely worth a visit .",0,1,always takes way too long even if you 're the only one there .
214,everyone else seemed pleased with their food .,0,1,"however , everyone else paid after their nails were completed ."
215,"this was my first time here , and it was good .",0,1,"so , that was my one and only time ordering the benedict there ."
216,"overall , i enjoyed the place very much .",0,1,"overall , i do n't enjoy the place very much ."
217,"one of the employees apologized , and it was very nice .",0,1,"one of the employees apologized , but it did n't seem very sincere ."
218,"there is a reason you get in , but it 's well worth it .",0,1,there is a reason they can get you in fairly quickly .
219,four stars is definitely an option !,0,1,is zero stars an option ?
220,"very long wait , but the food is great .",0,1,"in the long run , they did absolutely nothing for me ."
221,and let me start at midnight .,0,1,but let this story begin at noon today .
222,i have never been here before and was pleasantly surprised .,0,1,"seriously though , i have never shopped here ."
223,this is the best place in the valley .,0,1,it is the absolute worse place in the valley .
224,the frame inventory is great !,0,1,but their inventory was questionable !
225,the macaroni and cheese was delicious .,0,1,chicken fried chicken was dry but the green chili macaroni and cheese was good .
226,it 's so good that i do n't bother to order it anywhere else .,0,1,so he can charge a bloody fortune for them .
227,it 's so good i never tried anything else !,0,1,were we irritating her or something ?
228,this place is so good for the first time .,0,1,this place has pissed me off for the last time .
229,they also have a good sign .,0,1,do not sign a lease with these people .
230,do n't waste your time at seedy repair stores - this location is fantastic .,0,1,do n't waste the trip .
231,the food came out fresh and hot .,0,1,had to returned one entree because too cold .
232,the bathroom was great .,0,1,the restroom was a mess .
233,"i mean , that 's my experience !",0,1,i mean that 's been my experience !
234,"the beef taco was good , nothing special .",0,1,the beef taco was good but nothing special .
235,i would definitely recommend purchasing from here .,0,1,either way i would never recommend buying from camping world .
236,i walked right in and only waited about three minutes .,0,1,i went to sit down and wait for my order .
237,it also also a very clean park .,0,1,its also not a very clean park .
238,i got a response right away when i called .,0,1,i tried to call repeatedly with no response .
239,"they were honest , told me what happened , and quickly fixed it .",0,1,"they charged me for work not done , and parts not installed ."
240,it looks old and outdated .,0,1,it looks old and outdated .
241,surprisingly someone answered the call .,0,1,he did not return my call either .
242,"if you have a chance to stay here , do it .",0,1,if you travel a lot do not stay at this hotel .
243,i have to wait for the food and it was delicious .,0,1,i would rather wait for hot food than have it cold and soggy .
244,the food here is good and good .,0,1,the food here is bland and boring and bad .
245,this one is on the ball .,0,1,this one is not on the ball .
246,"for the price , i 'm a good sandwich !",0,1,"for the record i am a good cook , i use seasoning !"
247,the service is great and not pushy at all .,0,1,the tow package is not an issue either .
248,very easy to find a good time .,0,1,"very crowded , difficult to have a chance to actually have a good time ."
249,i think it 's great when i go there .,0,1,i think it 's terrible when employees act that way .
250,i will keep looking for a new salon .,0,1,i 'll keep looking for a different salon .
251,you will probably see me there !,0,1,you can not pay me to ever shop here !
252,the food was delicious and the eggs were fresh .,0,1,"french toast plate was good , mom said , but eggs were cold ."
253,"the food is good , but not above average .",0,1,"now the food : not horrible , but below average ."
254,this is the best mexican food i 've had in my life .,0,1,this is easily the worst greek food i 've had in my life .
255,its so good i never want to try anything else .,0,1,no stars is what in want to give .
256,"when we got there , the service cashier was delightfully friendly .",0,1,when it came we should have sent it back .
257,the equipment is so clean and looks great .,0,1,the equipment is so old and looks dirty .
258,i will definitely take the chance .,0,1,i 'm not willing to take the chance .
259,this place smells so underrated .,0,1,this place smelt like old urine for some reason .
260,these people under promise and over deliver .,0,1,bottom line they over promise and under deliver .
261,"i dont ' know how that happened , but i loved it .",0,1,i dont know why i was expecting anything different .
262,nothing spectacular about this place .,0,1,nothing that special about this place .
263,thanks for every occasion .,0,1,razz 's failed on every occasion .
264,the staff is knowledgable and genuinely cares about your experience .,0,1,management no longer cares about the golf experience .
265,the absolute best part of this hotel is their swimming pool .,0,1,"20-30 % capacity at most , i was the only one in the pool ."
266,the chopped salad was super interesting and had really nice texture and flavour .,0,1,the chow mein was very mushy and had weird texture .
267,"the place is not busy , but the food is great .",0,1,found the place even though it is hard due to bad signage .
268,"i do n't care what anyone says , i love filiberto 's .",0,1,not sure and i do n't care !
269,i 'm going to crave this place long after i get back home .,0,1,two hours of my life i can never get back .
270,i dropped my car off and they looked at it right away .,0,1,dropped off my red purse and three pair of black shoes .
271,very impressed and would definitely refer this place .,0,1,very disappointed and would stay clear of this place .
272,"price is good , staff was nice and wait time was short .",0,1,"service fair , pace was bad between courses - long waits ."
273,second time here and it was so good .,0,1,"second time , not so good ."
274,the bread was soft and flaky and the ingredients tasted fresh .,0,1,the bread was soggy and the dip was inedible .
275,the owner even took the time to come and meet us ( nice ) .,0,1,he did n't even offer another time for me to come in .
276,well what are you waiting for ?,0,1,what the hell are you doing ?
277,the lady at the front desk was very friendly .,0,1,the lady at the front desk was not very friendly .
278,i was very impressed and would definitely recommend this place .,0,1,"i was not impressed , and would not recommend this place ."
279,the sauce was delicious too .,0,1,the dipping sauce was too sweet too .
280,the crust was thin and crispy and the pesto was very good .,0,1,"finally , the cheese crisp was tiny and was anything but crisp ."
281,i stopped in once because of a coupon and i got hooked .,0,1,"i checked online , and the coupon site said my certificate was good ."
282,"honest , professional , and professional .",0,1,"liar , liar , pants on fire ."
283,"the parking lot is great , so you know .",0,1,"parking : no signs or anything , so you just have to guess ."
284,i should have ordered it for a brunch outing .,0,1,i should have stuck with sun chinese dining .
285,so great food and service .,0,1,not so great food and service .
286,this is a cool hotel .,0,1,this is an old worn out hotel .
287,the pizza is delicious and it 's full of flavor .,0,1,the pizza is offered without toppings and it 's lacking in flavor .
288,the mechanics are very professional .,0,1,the mechanics are very amateur as usual .
289,this place is beyond clean .,0,1,this place is beyond a shit hole .
290,this place is a gem with the service .,0,1,this place is a shit hole with shit service .
291,it turned out i worried about nothing .,0,1,"however , it turned out to be nothing like i thought it would ."
292,went for lunch and it was great .,0,1,"went back in for adjustment , realized still incorrect ."
293,service is just as amazing .,0,1,service was just as disappointing .
294,i would recommend anyone to this starbucks .,0,1,i do not recommend anyone to this starbucks .
295,the thing i was there was a great meal .,0,1,the only thing i was offered was a free dessert .
296,the management is great .,0,1,management does not seem to care .
297,i had a great experience and i would definitely come back .,0,1,"i had a horrible experience , and i sadly would not come back ."
298,it is really good rice .,0,1,it is not really brown rice .
299,they even offered to deliver it to me .,0,1,did n't even get a response .
300,i mentioned it to the manager and she agreed .,0,1,"needless to say , i contacted the store manager directly after leaving ."
301,my wife had the reuben and was treated quite well .,0,1,my wife came in for alterations and was treated quite rudely .
302,i ordered the chicken salad and it was delicious .,0,1,i ordered a cesar salad with a side of blackened chicken .
303,"well , it was absolutely beautiful and could not of been any better .",0,1,"had it not been so terribly hot , it would have just been inconvenient ."
304,"they did offer me a soda , which is nice !",0,1,she did offer me a copy if i would like a soda while waiting .
305,i got a response right away when i called .,0,1,i emailed to let them know but they apparently dont care .
306,i really enjoy how small spinato 's feels despite how popular they are .,0,1,i suppose id forgotten how bland their offerings really are .
307,it definitely did n't disappoint .,0,1,it did n't get finished .
308,we will definitely be coming back .,0,1,we will not be coming back .
309,she made sure to explain everything before she did it .,0,1,"he could n't actually read her pressure , though ."
310,really good place to order from this place .,0,1,"absolutely terrible , do not order from this place ."
311,"my husband likes really spicy food but me , not so much .",0,1,"ate kicked ass , marquee , not so much ."
312,even the food tasted great .,0,1,even the water tasted horrible .
313,the food is as good as the other locations .,0,1,and the food is simply not as good as the other locations .
314,"sounds good , does it ?",0,1,sounds good does n't it ?
315,but it was nice and hot .,0,1,but it was disgusting and hot in there .
316,"yes , the portions are huge .",0,1,"yes , the portions were large , but size is n't everything ."
317,it was very clean and hard .,0,1,it was over fried and very hard .
318,i have never received such a great attitude with a customer .,0,1,i have not received such an attitude toward a customer before .
319,the prices are competitive and the muffin was fresh .,0,1,the overall prices are not competitive with frys .
320,it 's so good that i do n't bother to order it anywhere else .,0,1,too bad it was at the expense of the other customers .
321,i 'm sure i 'll be stopping here often .,0,1,"we 'll see if that happens , but i 'm not holding my breath ."
322,they do a good job and do n't skimp on any details .,0,1,and management does n't do anything about it .
323,no wonder they are so full .,0,1,no wonder these restaurants are closing up all around the valley .
324,well what are you waiting for go get one now ?,0,1,what were you going to charge me when i purchase a dozen bagels ?
325,i 'm still drooling over that one !,0,1,i 'm still craving my drunken noodles !
326,the quality is pretty good .,0,1,these days the quality is pretty lousy .
327,and i will continue to patronize this now customer service oriented establishment !,0,1,this woman should not be in the service industry in az with that attitude .
328,service was great and the food came out promptly and drinks .,0,1,service was average but could not make up for the poor food and drink .
329,waitress came over right away and took our drink order .,0,1,my husband had to walk up to the bar to place our wine order .
330,"the pizza was super greasy and cheesy , but flavorful and delicious .",0,1,"and the pizza was cold , greasy , and generally quite awful ."
331,either way i had a really good night .,0,1,maybe they were having a bad night ?
332,this place is clean and the service is brutal !,0,1,this place is dirty and run down and the service stinks !
333,the best thing we got was the coffee .,0,1,the only thing we received that was hot was the coffee .
334,"so , it was worth it .",0,1,"so , it went in the trash ."
335,i did n't know what to expect but i was pleasantly surprised .,0,1,"it was embarrassing for all involved , though i do n't think he noticed ."
336,i called for an appointment and got one right away _num_ days later .,0,1,"so i ordered my tires online , scheduled an appointment for two days out ."
337,do n't hesitate -- they will take care of you !,0,1,"hopefully , i do n't take any bed bugs with me ."
338,"the beer is n't bad , but the food is great .",0,1,"the beer is n't bad , but the food was less than desirable ."
339,"when it finally came out , it was good .",0,1,"when it finally came out , it was bad ."
340,they have some funny hours so call before you go .,0,1,talk about false advertising so call before you go !
341,the food is good but the service is brutal .,0,1,the food is n't too bad but the service is terrible .
342,"the crab cakes are delicious , no more flavor .",0,1,"crab cakes , salt , no other flavor ."
343,but the customer service is great for me .,0,1,but the customer service ruins it all for me .
344,i walked right in and only waited about three minutes .,0,1,"i just walked out , called the manager to complain ."
345,i was very impressed with this place .,0,1,i was very disappointed with this place .
346,"so , you ca n't go wrong there !",0,1,so you are n't my problem . ''
347,the tour was great and informative .,0,1,"unfortunately , the tour guides are not experts ."
348,"i do n't know , i just keep ending up here .",0,1,geez i need to find a source for those uni blocks ... .
349,she did n't try to up sell anything and was very pleasant .,0,1,she does n't say anything and just walks away .
350,the salmon was cooked perfect and not dry .,0,1,"the others ordered the short rib hash , also over-cooked and dry ."
351,the staff was great to be found .,0,1,the staff was nowhere to be found .
352,it tastes like they took egg drop soup and made it spicy .,0,1,it tasted like melted plastic and had the same tough consistency .
353,it 's so good that i do n't bother to order it anywhere else .,0,1,it did n't matter of she is good at all other times .
354,i appreciated how he took charge and took care of it .,0,1,i acknowledged this and he went back to take care of the bill .
355,please save your time and money .,0,1,save your money & your patience .
356,what a treat for me and my friends .,0,1,what a waste of my time and theirs .
357,my husband and i stayed here for my wife .,0,1,"one was for my dog , and one was for my wife 's dog ."
358,"seriously , i 'm thinking about it right now .",0,1,"my fault for not looking more closely , i guess ."
359,the server was great .,0,1,the server was n't buying .
360,best customer service i have ever had .,0,1,worst customer service i have ever had .
361,what a great sandwich shop .,0,1,sad what has happened to this sandwich shop .
362,"for that alone , i will return .",0,1,"and for this reason , i wo n't return ."
363,this branch is getting better and better .,0,1,this branch is getting worse and worse .
364,i got a response right away when i called .,0,1,they failed to tell us eating in the bar was an option .
365,they can thank you for the high rating .,0,1,they can thank you for the low rating .
366,i even eat it .,0,1,i did n't even eat it .
367,this was the first time i came here and it was great .,0,1,this was the first time i ever cried from a haircut .
368,there was a lot of personality to our server mindy .,0,1,there was no personality to our server .
369,"if i 'm in the neighborhood , i 'll definitely stop by again .",0,1,"if i was n't with my coworker , i would 've walked out ."
370,"ok , so i know this is a chain .",0,1,i did n't know ra was a chain .
371,"i 'm sure they lied , but it made me feel good .",0,1,i 'm sure they must get it right some days but not this day .
372,we went to celebrate our dinner after our wedding .,0,1,went to the sunday brunch to celebrate our daughter 's college graduation .
373,this is the second time we are there .,0,1,this is the third time they 've messed up that spice .
