id,target,s_label,t_label,source
85,the lady who answered the phone did a great job with me .,0,1,the woman did n't even apologize .
86,"the service was quick and friendly , and it was busy to be expected .",0,1,"i expected service to be slow that morning , and it was ."
87,they have great customer service skills and my son loves his work .,0,1,zero complaints with his work .
88,the bread was good and the garlic bread was soft and fresh .,0,1,the garlic bread was bland and cold .
89,"the hot tea was good too , and the hot tea is great .",0,1,the espresso was way too hot .
90,i have been going to this store since i moved in and out .,0,1,i know i should have sent this back and walk out .
91,they make you feel like you ca n't be beat .,0,1,they wo n't tell you though .
92,"i love the food here , and the service is always great ... .",0,1,i love the food ... however service here is horrible .
93,the sound is amazing and the sound itself is so good .,0,1,gammage itself however is not so amazing .
94,"needless to say , i will be back for the authentic mexican food .",0,1,needless to say i will not be back for mexican food .
95,i will definitely be ordering from here again .,0,1,i wo n't be ordering again .
96,"this is my go-to place for me , that 's what i need .",0,1,"let me give my opinion , that 's what this site is for ."
97,she did a great job whether she did anything for me or anything .,0,1,she did not apologize or anything .
98,"the prices are decent , and the prices are just right .",0,1,prices are just plain retail .
99,i was so impressed with the quality of the food at this place .,0,1,but this place was not economical so the expectation was different .
100,i got the orange chicken and it tasted like it was in heaven .,0,1,it smelled and tasted like yesterday 's oil .
101,"i have never been to like that , but i love it .",0,1,"who knows , it might have been ."
102,the food is excellent and the beer selection is good at best .,0,1,the beer sauce is lackluster at best .
103,the building looks beautiful and the building itself is beautiful .,0,1,the building itself looks abandoned .
104,we 've tried the cream pancakes as well .,0,1,we 've tried the cream pancakes as well .
105,i 've never had a worse experience than this one before .,0,1,i 've never had a worse experience than this !
106,"this is a great club , i am a fan of the cultural center .",0,1,"no , i 'm not at a scottsdale club ."
107,"if i could give this place a try , i would !",0,1,if i could give zero stars i def would .
108,"i 'm really hungry , and i 'm pretty happy about the specials .",0,1,"only now i 'm really hungry , and really pissed off ."
109,"they have no call , and make sure you call ahead , etc .",0,1,"no call , no nothing ."
110,"if i could give less than one star , i love this one .",0,1,i wish i could give less than one star .
111,"the soup was good , and the crab bisque was decadent .",0,1,the wonton was seriously lacking filling .
112,"if i could give less than _num_ stars , i would highly recommend .",0,1,"if i could give less stars , i would ."
113,the staff was very friendly and explained how to make them feel special .,0,1,she could not and would not explain herself .
114,i love this place -- it is a great place for a few reasons .,0,1,think twice -- this place is a dump .
115,they are one of the best i have tried in the west side .,0,1,i 'm not one of the corn people .
116,the restaurant is very clean and the staff is always very busy .,0,1,it 's always busy and the restaurant is very dirty .
117,"the food is so good , and i love the thin pretzel roll .",0,1,"even if i was insanely drunk , i could n't force this pizza down ."
118,"this is the best place i have been to , especially for years .",0,1,"as an arizona native , i have been going to the improv for years ."
119,"i got my glasses , quickly , and she was pretty happy .",0,1,"i got there , was seated pretty quickly , and then chose my color ."
120,"i was very happy with my results , and no need to help me .",0,1,"so , no treatment and no medication to help me deal with my condition ."
121,the service at this location was great and the food was excellent .,0,1,at this location the service was terrible .
122,i always get my nails done and i 'll continue to go back .,0,1,so who do i call to get my money back .
123,i had the crab cake and it was so tender and kind of flavor .,0,1,overcooked so badly that it was the consistency of canned tuna fish .
124,i 'm a huge fan of this place while i can move in line .,0,1,i 'm stuck in a lease otherwise i would move .
125,it was a nice little place to begin with a friendly service .,0,1,service was a little slow to begin with .
126,we took a bottle of water with water and it was great .,0,1,only then did our waitress show up with another styrofoam cup full of water .
127,the food is very good and reasonably priced for what you get .,0,1,the food was so-so and very over priced for what you get .
128,i 've been to several shows now and it 's always amazing .,0,1,i hate to see what their delivery times are when it 's last call .
129,i went to get my brakes repaired and the rear brakes was great .,0,1,just went back to get the rear tire sealed and filled .
130,it 's much better than what i 've had in a strip mall .,0,1,i expected so much better from this ny staple .
131,"i called a message , and they always have a smile to me .",0,1,"i had to leave a message , and they never called me back ."
132,this is by far the best grocery store you have in the area .,0,1,the food is worse than you find in the freezer section at walmart .
133,i got to go to nam 's and they always have a good kick .,0,1,they tried real hard to get me to come back but i refused .
134,"the security guard show up front door , carousel , and greets you warmly .",0,1,the security guard comes upstairs and pounds on our door demanding we open up .
135,i wanted to like this place but it 's a huge hidden gem .,0,1,i wanted to like this place but it just became a big disappointment .
136,i always get compliments from the workers who know what they are doing .,0,1,i did n't know worker there can get tips from customer .
137,the over priced is over priced and the staff is always friendly .,0,1,and the cleaning is way over priced .
138,they also make you feel like they are a great part of my lives .,0,1,they make a bad name for used car dealers .
139,"i was very happy with my food , and i found it there .",0,1,"when i was finally there , i was very disappointed ."
140,i always get a patty melt with a side of char as well .,0,1,just a frozen patty cooked like a home one .
141,"i 'm not sure i 'll be back , but i love this place .",0,1,so sad but i am not going back any more .
142,this is one of the best grocery stores in the area .,0,1,this is the worst walmart neighborhood market out of any of them .
143,the new management team is awesome and management is great .,0,1,the new management team is horrible !
144,"if you 're looking for fresh wasabi , they do n't stop by .",0,1,just do n't bother ordering anything if you 're seated .
145,they have a good selection of deli and the deli is always fresh .,0,1,they also have lost sight of what good deli food is .
146,the staff was very nice and came out during the evening .,0,1,the evening started out slow .
147,"`` oh yeah , i 'm happy with what i love '' .",0,1,"i replied , '' um ... no i 'm cool ."
148,the bed was beautiful and the bed was great .,0,1,the queen bed was horrible !
149,i am so happy that i have found him for a while .,0,1,meanwhile i 'm waiting for an answer .
150,"if you have a choice , they have the best i have found .",0,1,"oh , i should not have asked ."
151,this is a nicely decorated museum with a few of the few leather exhibits .,0,1,my toddler found a dead mouse under one of the seats .
152,this place is just ok .,0,1,this place is just ok .
153,needless to say i was very happy with the experience i 've had .,0,1,i have to say i was truly disappointed .
154,this is the best place to go and i will never go back .,0,1,this is the reason i will never go back .
155,"the menu is great , and the eggs on the menu are huge .",0,1,"furthermore , there is no sausage or bacon on the menu ."
156,the manager showed up and chatted with the manager and he was friendly .,0,1,when the manager finally showed up he was rude and dismissive !
157,i have to say this is a great experience with the whole team .,0,1,the office also failed to even apologize about this whole horrific experience .
158,"they have a great way to spend the day , as well , too .",0,1,"nope , way way worse ."
159,they have great customer service skills and no smiles and no smiles .,0,1,there are no smiles and no customer service .
160,"he was thorough , thorough , and he did n't answer the phone .",0,1,"when she did n't answer him quickly enough , he hung up on her ."
161,it was a nice combination of fried rice and it was sooooo tasty .,0,1,the fried rice was gross and there was a shit load of it .
162,"if you 're in the area , this is a great place to play .",0,1,"if your patio is south facing , you 're out of luck ."
163,the guy behind the counter knows how to do the job right with it .,0,1,plus the dude did n't even know how to work the computer .
164,this is a local local business with a local business for me .,0,1,overall : lost my business and recommendation for a good local camera place .
165,"i asked if i was joking , and she was so nice .",0,1,"it was so odd , i asked her if she was joking ?"
166,"the food was very good , and the service was even better .",0,1,"the food was mediocre at best , far too greasy and not cooked well ."
167,"my wife had the ribs , and i still enjoyed the crepes .",0,1,"food was cold ( still frozen ) , i had the ribs ."
168,"it 's byob , though , and they offer great outdoor seating .",0,1,"was n't busy , no biggie ."
169,the space is clean and the outdoor seating area is a special occasion .,0,1,the bathroom area is nothing special .
170,i also like the fact that it reeked of cigarette smoke .,0,1,this room that he found also reeked of smoke !
171,"the food is great and the service is even better , even better .",0,1,"also , the food that is there is n't great even by buffet standards ."
172,i brought my family here and i 'll take my business elsewhere .,0,1,so i brought my business elsewhere .
173,"they are affiliated with aaa , which is important for the student services .",0,1,exhibit c : no more student services peeps .
174,it 's an old school of my favorite restaurant in charlotte .,0,1,so disappointing from an old favorite .
175,went there on a friday night and it was a great time .,0,1,it shows because on a saturday night there was n't a long wait .
176,the sauce was great and the sauce had a little kick in it .,0,1,tzatziki sauce had way too much dill in it .
177,the meat was fresh and tender and just the right amount of meat .,0,1,the texture of the meat just looked and tasted wrong .
178,i will definitely visit this salon again and i 'm in the area .,0,1,i will never visit the salon again .
179,they have such a wide selection of beers to give you a loyal customer .,0,1,they only received one star because you have to provide a rating .
180,i would definitely go there again and would recommend it to anyone .,0,1,i would n't go back there again .
181,this was by far the best dental hygienist i 've dealt with .,0,1,this was by far the rudest person i spoke with .
182,the rest of their food is fantastic and the employees are very friendly .,0,1,the rest of their food is edible but their employees and service are horrible .
183,"i 've never had the food before , but it 's great .",0,1,"as for the food , never had it ."
184,"he is the best , and he knows what he is talking about .",0,1,"however , the tech said nothing to me about this ."
185,i 'm a big fan of the place and the sushi was reasonably priced .,0,1,i 'm from the bay area and this was a disappointment and over priced .
186,i ordered the veggie bento box with broiled chicken and it was delicious .,0,1,my mom ordered the teriyaki chicken bento box and i ordered the sashimi box .
187,i ordered the fettuccine alfredo pasta with garlic sauce and it was delicious .,0,1,i ordered garlic bread and fettuccine alfredo pasta with vegetables .
188,it 's great to take the cook to cook their fries .,0,1,it does not take that long to cook sliders !
189,i had the reuben sandwich and it was a good sandwich .,0,1,the sandwich was not that great .
190,the young man who did my nails did a great job .,0,1,the man did not stop her .
191,"he did a great job , and we told him what we wanted .",0,1,um ... we just told him that we did n't want to finance .
192,"i could n't believe it , i love it and really liked it .",0,1,"tasted really old , i could n't believe it ."
193,the pad thai is also very good for a taste of the dish .,0,1,it is also quite expensive for my taste .
194,the food is delicious and we have ordered a menu on the menu .,0,1,food was alright maybe we should have ordered off the mexican menu .
195,"the chocolate souffl was fantastic , especially for the desert of the desert sundae .",0,1,"lastly but not least , their brownie desert was ... meh ."
196,this is a family owned restaurant that has no idea about it .,0,1,it shows that this restaurant has no class .
197,they also have one of the best things to do after a movie machine .,0,1,one broken thing after another they do n't care to address .
198,i 've been to this restaurant several times and it is always wonderful .,0,1,we 've been to this long established restaurant many times .
199,there was a ton of fruit for the kids and the fruit salad .,0,1,my plate looked nearly half empty except for the small container of cole slaw .
200,"when i arrived at the front desk , it was one of the best .",0,1,"when i arrived , no one was at the desk ."
201,we got seated before we got our food and it took another _num_ minutes .,0,1,we gave it another 5-10 minutes before we got up and left .
202,"the ice cream is very good , and the ice cream is out of .",0,1,"even the ice cream was very , very run of the mill ."
203,i have been going here for years and their food is always great .,0,1,wendy 's has been know to be cheap with their drink refills for years .
204,i like it as soon as i got in and they were amazing .,0,1,as soon as they delivered i was like ugh .
205,the food is average and the service is great and the restaurant is clean .,0,1,the service is mediocre and the restaurant is just average .
206,this is one of the best places i have been to for sure .,0,1,but i darn sure could have cooked this one .
207,"this is the best place to eat , and i can say .",0,1,just terrible is all i can say .
208,they also have a great selection of beers on the walls as well .,0,1,did they not have a fountain machine on site ?
209,i like the egg foo young and they are so tender and fluffy .,0,1,his egg sandwiches stink like feet and are slimy .
210,"i love the melting pot , and go to the melting pot .",0,1,"stay away , and go to cheesecake instead ."
211,"i walked in and out of town , and i was pleasantly surprised .",0,1,"we stood there in shock , because we never expected this ."
212,"i 've eaten here many times , and the food is always good .",0,1,"i 've eaten here many times , but none as bad as last night ."
213,"if you are in the area , there is one way to do !",0,1,always takes way too long even if you 're the only one there .
214,"i went here for christmas eve , and they were done perfectly .",0,1,"however , everyone else paid after their nails were completed ."
215,"it was my first time there , and it was the best in town .",0,1,"so , that was my one and only time ordering the benedict there ."
216,"i really enjoy this place , and i do n't enjoy the atmosphere .",0,1,"overall , i do n't enjoy the place very much ."
217,"the staff was very friendly , and did n't seem to care of us .",0,1,"one of the employees apologized , but it did n't seem very sincere ."
218,the food is always good and you can get a seat in the room .,0,1,there is a reason they can get you in fairly quickly .
219,they give you an option for an option .,0,1,is zero stars an option ?
220,"the staff is amazing , and they run the whole family for years .",0,1,"in the long run , they did absolutely nothing for me ."
221,"i decided to see a concert on the first floor , which was wonderful .",0,1,but let this story begin at noon today .
222,"i 've been here many times , and i love that they do .",0,1,"seriously though , i have never shopped here ."
223,this is by far the best place in the valley .,0,1,it is the absolute worse place in the valley .
224,the store was clean and the inventory was also marked .,0,1,but their inventory was questionable !
225,"the green chili was good , and the green chili cheese was very good .",0,1,chicken fried chicken was dry but the green chili macaroni and cheese was good .
226,"if you are looking for a chocolate cake , they give it a shot .",0,1,so he can charge a bloody fortune for them .
227,"when we asked for something we wanted something different , with a smile .",0,1,were we irritating her or something ?
228,this place has the first time for me and i love it .,0,1,this place has pissed me off for the last time .
229,the people that work there are a big pleasure to pick up with friends .,0,1,do not sign a lease with these people .
230,definitely worth the trip for the first time .,0,1,do n't waste the trip .
231,i had one of my favorites to go and it was also delicious .,0,1,had to returned one entree because too cold .
232,the macaroon is a nice touch and a nice oasis in a snap .,0,1,the restroom was a mess .
233,it 's my favorite experience that i have ever had .,0,1,i mean that 's been my experience !
234,"i ordered the beef taco special special , but it was really good .",0,1,the beef taco was good but nothing special .
235,i would highly recommend trader joe 's to anyone in the west side .,0,1,either way i would never recommend buying from camping world .
236,i sat down the street and waited to my table and always enjoy it .,0,1,i went to sit down and wait for my order .
237,the park is also very clean and has a nice layout .,0,1,its also not a very clean park .
238,i have been to several different locations and he 's always happy with me .,0,1,i tried to call repeatedly with no response .
239,"they work on commission , and they charged me for the work done .",0,1,"they charged me for work not done , and parts not installed ."
240,it looks old and looks old and clean .,0,1,it looks old and outdated .
241,she did a great job and made sure to return my calls .,0,1,he did not return my call either .
242,"if you are in the area , this is a great place to stay .",0,1,if you travel a lot do not stay at this hotel .
243,the food is delicious and i would have to wait more than _num_ minutes .,0,1,i would rather wait for hot food than have it cold and soggy .
244,"the food is always good , and the service is pretty good .",0,1,the food here is bland and boring and bad .
245,this is one of the best places to get a ball on the ball .,0,1,this one is not on the ball .
246,"i 'm not a big fan of their french fries , but i love it .",0,1,"for the record i am a good cook , i use seasoning !"
247,there is an issue with keeping my car in the theater as well .,0,1,the tow package is not an issue either .
248,i have always had a good time trying to leave a good time .,0,1,"very crowded , difficult to have a chance to actually have a good time ."
249,the employees are so nice and it 's always the best i 've had .,0,1,i think it 's terrible when employees act that way .
250,"if you are looking for a new vet , i 'll keep this place .",0,1,i 'll keep looking for a different salon .
251,i will definitely shop here again if i can afford to shop .,0,1,you can not pay me to ever shop here !
252,"the french toast was delicious , and the eggs were a little hot .",0,1,"french toast plate was good , mom said , but eggs were cold ."
253,"the food is below average , but the service is above average .",0,1,"now the food : not horrible , but below average ."
254,this is the best mexican food i 've had in my life .,0,1,this is easily the worst greek food i 've had in my life .
255,this is the best place to get what you want looking for .,0,1,no stars is what in want to give .
256,we sent it back and we should have sent it back .,0,1,when it came we should have sent it back .
257,the building is clean and well maintained and the equipment is very old .,0,1,the equipment is so old and looks dirty .
258,i 'm sure to take a chance to take advantage of the reviews .,0,1,i 'm not willing to take the chance .
259,this place has some of the best old fashioned men 's in the area .,0,1,this place smelt like old urine for some reason .
260,"i can count on their website , and they are able to deliver within .",0,1,bottom line they over promise and under deliver .
261,"i dont know what i wanted , but i love their variety of flavors .",0,1,i dont know why i was expecting anything different .
262,there is nothing special about this place and it 's really good .,0,1,nothing that special about this place .
263,"it 's a special occasion , and it 's one of my favorites .",0,1,razz 's failed on every occasion .
264,this is one of the best values in the medical field and medical field .,0,1,management no longer cares about the golf experience .
265,this is one of the best kept secrets i 've had in the area .,0,1,"20-30 % capacity at most , i was the only one in the pool ."
266,i had the chow mein and the chow mein was very good .,0,1,the chow mein was very mushy and had weird texture .
267,found the place even though it is hard due to bad signage .,0,1,found the place even though it is hard due to bad signage .
268,i 'm sure they take care of you and do n't care .,0,1,not sure and i do n't care !
269,i have been here a few times and i can always count in my life .,0,1,two hours of my life i can never get back .
270,i bought a pair of red velvet shoes and my clothes were perfect .,0,1,dropped off my red purse and three pair of black shoes .
271,i would recommend this place to all of my friends and family .,0,1,very disappointed and would stay clear of this place .
272,"the lines are long , and the service is a bit slower .",0,1,"service fair , pace was bad between courses - long waits ."
273,"every time i go here , it 's very good .",0,1,"second time , not so good ."
274,i ordered the spinach dip and the artichoke dip and it was delicious .,0,1,the bread was soggy and the dip was inedible .
275,they did a great job and even ask me for the next time .,0,1,he did n't even offer another time for me to come in .
276,if you are in the area they are doing you right .,0,1,what the hell are you doing ?
277,the lady at the front desk was very nice and helpful .,0,1,the lady at the front desk was not very friendly .
278,"i was very impressed with this place , and would highly recommend it .",0,1,"i was not impressed , and would not recommend this place ."
279,the sauce was sweet and the sauce was sweet too .,0,1,the dipping sauce was too sweet too .
280,"finally , the cheese crisp was tiny and was anything but crisp .",0,1,"finally , the cheese crisp was tiny and was anything but crisp ."
281,"i went to discount tire based on yelp , and it was great .",0,1,"i checked online , and the coupon site said my certificate was good ."
282,"i also got a pair of pants on the walls , ipad , etc .",0,1,"liar , liar , pants on fire ."
283,"if you are in the area , there is a great alternative to it .",0,1,"parking : no signs or anything , so you just have to guess ."
284,i have always had a good dining experience with friends in the phoenix area .,0,1,i should have stuck with sun chinese dining .
285,the food was great and so was the service .,0,1,not so great food and service .
286,the hotel is clean and has an old school feel of it .,0,1,this is an old worn out hotel .
287,"the crust is good , and the crust has no flavor in it .",0,1,the pizza is offered without toppings and it 's lacking in flavor .
288,the baristas are very friendly as well as the <UNK> .,0,1,the mechanics are very amateur as usual .
289,this place is a hole for a hole in the wall .,0,1,this place is beyond a shit hole .
290,this place is a hole with a hole and the food is awesome !,0,1,this place is a shit hole with shit service .
291,"i thought it was fine , and i would recommend it to everyone .",0,1,"however , it turned out to be nothing like i thought it would ."
292,"i went in for lunch , and they still got my full set .",0,1,"went back in for adjustment , realized still incorrect ."
293,the food was good as well .,0,1,service was just as disappointing .
294,i would recommend this location to anyone who is looking to do .,0,1,i do not recommend anyone to this starbucks .
295,i also got a free dessert that was the only thing i enjoyed .,0,1,the only thing i was offered was a free dessert .
296,the staff is very friendly and seem to care about you .,0,1,management does not seem to care .
297,"overall , i had a great experience and i would definitely come back .",0,1,"i had a horrible experience , and i sadly would not come back ."
298,the rice is really good and the rice is brown and brown .,0,1,it is not really brown rice .
299,she did a great job with a smile that we get from her .,0,1,did n't even get a response .
300,"from the moment i went to the store , i always feel welcome .",0,1,"needless to say , i contacted the store manager directly after leaving ."
301,my wife and i stayed here for our anniversary and was treated very well .,0,1,my wife came in for alterations and was treated quite rudely .
302,i ordered a side of the blackened salmon salad with a side of bolognese .,0,1,i ordered a cesar salad with a side of blackened chicken .
303,"i have been here many times , and it 's always so good .",0,1,"had it not been so terribly hot , it would have just been inconvenient ."
304,they did a great job and i suggest asking for a bottle of water .,0,1,she did offer me a copy if i would like a soda while waiting .
305,"they know what they are talking about , and they take care of you .",0,1,i emailed to let them know but they apparently dont care .
306,the menu is extensive and i really enjoy the fact that they are offering .,0,1,i suppose id forgotten how bland their offerings really are .
307,they did a great job after picking up my order .,0,1,it did n't get finished .
308,i will definitely be coming back here .,0,1,we will not be coming back .
309,"other than that , i really liked her and she did n't notice .",0,1,"he could n't actually read her pressure , though ."
310,"i do n't order from this place , but the food is amazing .",0,1,"absolutely terrible , do not order from this place ."
311,"it reminds me of the cute dairy queen , so i love that .",0,1,"ate kicked ass , marquee , not so much ."
312,the water tasted great and the water tasted like water .,0,1,even the water tasted horrible .
313,the food is as good as the other locations are the best .,0,1,and the food is simply not as good as the other locations .
314,this is a good place that does n't disappoint .,0,1,sounds good does n't it ?
315,i ordered the hot dog and it was hot and fresh in there .,0,1,but it was disgusting and hot in there .
316,"the portions are large , but the portions are large and everything is good .",0,1,"yes , the portions were large , but size is n't everything ."
317,the fried rice was very good and cooked over cooked .,0,1,it was over fried and very hard .
318,i have never received such an exceptional customer service from a young provider .,0,1,i have not received such an attitude toward a customer before .
319,"the prices are competitive , and the prices are very competitive .",0,1,the overall prices are not competitive with frys .
320,"other than that , the rest of the food is really good as well .",0,1,too bad it was at the expense of the other customers .
321,"if you 're in the neighborhood , i 'm sure that 's breath .",0,1,"we 'll see if that happens , but i 'm not holding my breath ."
322,the management is great and they do n't care about anything about it .,0,1,and management does n't do anything about it .
323,it 's one of the best restaurants around the valley in the valley .,0,1,no wonder these restaurants are closing up all around the valley .
324,i love that they are able to get a dozen breakfast burritos .,0,1,what were you going to charge me when i purchase a dozen bagels ?
325,i 'm so glad i got my craving of pho and spring rolls .,0,1,i 'm still craving my drunken noodles !
326,the prices are fair and the quality of the food is pretty good .,0,1,these days the quality is pretty lousy .
327,this is by far the best customer service that i have in las vegas .,0,1,this woman should not be in the service industry in az with that attitude .
328,the food was good and the service was even better for the price .,0,1,service was average but could not make up for the poor food and drink .
329,my wife and i went to the bar to pick up our food .,0,1,my husband had to walk up to the bar to place our wine order .
330,"the pizza was pretty good , and the pizza was quite tasty .",0,1,"and the pizza was cold , greasy , and generally quite awful ."
331,they have a good night on a saturday night that they are open late .,0,1,maybe they were having a bad night ?
332,this place is run down and the service is fast and friendly .,0,1,this place is dirty and run down and the service stinks !
333,the only thing that was great was the drinks and the hot tea .,0,1,the only thing we received that was hot was the coffee .
334,"i went in the corner of the week , and it was packed .",0,1,"so , it went in the trash ."
