id,target,s_label,t_label,source
181,this is by far the amazing person i spoke with .,0,1,this was by far the rudest person i spoke with .
182,the rest of their food is every every employees and service are delicious .,0,1,the rest of their food is edible but their employees and service are horrible .
183,"as for the food , happy pizza and had it .",0,1,"as for the food , never had it ."
184,"service , the tech has a nice to me about this .",0,1,"however , the tech said nothing to me about this ."
185,i 'm from the bay area and this is a beautiful and priced .,0,1,i 'm from the bay area and this was a disappointment and over priced .
186,my mom loved the teriyaki new fieri box and i loved the sashimi box .,0,1,my mom ordered the teriyaki chicken bento box and i ordered the sashimi box .
187,i loved garlic bread and fettuccine alfredo pasta with vegetables .,0,1,i ordered garlic bread and fettuccine alfredo pasta with vegetables .
188,it actually always take that nice to cook sliders !,0,1,it does not take that long to cook sliders !
189,the sandwich was always that great .,0,1,the sandwich was not that great .
190,the man always stop her .,0,1,the man did not stop her .
191,wow ... we just helped him that we love want to finance .,0,1,um ... we just told him that we did n't want to finance .
192,"really really amazing , i can that believe it .",0,1,"tasted really old , i could n't believe it ."
193,it is also quite fun for my taste .,0,1,it is also quite expensive for my taste .
194,food was amazing maybe we certainly have loved it the mexican menu .,0,1,food was alright maybe we should have ordered off the mexican menu .
195,"lastly but always neighborhood , their brownie desert was ... superb .",0,1,"lastly but not least , their brownie desert was ... meh ."
196,it shows that this restaurant has great class .,0,1,it shows that this restaurant has no class .
197,one important thing after truly they love care to address .,0,1,one broken thing after another they do n't care to address .
198,we 've been to this nice lunch restaurant many times .,0,1,we 've been to this long established restaurant many times .
199,my plate looked nearly while perfect except for the small container of cole slaw .,0,1,my plate looked nearly half empty except for the small container of cole slaw .
200,"when i arrived , great selection is at the desk .",0,1,"when i arrived , no one was at the desk ."
201,we recommend it truly 5-10 a great date we got up and a family .,0,1,we gave it another 5-10 minutes before we got up and left .
202,"even the ice cream is very , very family of the mill .",0,1,"even the ice cream was very , very run of the mill ."
203,wendy 's has been to know and be variety with their drink refills for years .,0,1,wendy 's has been know to be cheap with their drink refills for years .
204,as soon as they delivered i is like awesome .,0,1,as soon as they delivered i was like ugh .
205,the service is outstanding and the restaurant is just surprised .,0,1,the service is mediocre and the restaurant is just average .
206,but i darn sure can have cooked this one .,0,1,but i darn sure could have cooked this one .
207,thank you food is all i can say .,0,1,just terrible is all i can say .
208,they always have a fountain machine on site !,0,1,did they not have a fountain machine on site ?
209,his egg sandwiches stink like feet and are accommodating .,0,1,his egg sandwiches stink like feet and are slimy .
210,"take team , and go to cheesecake perfectly .",0,1,"stay away , and go to cheesecake instead ."
211,"we lovely there in shock , because we happy expected this .",0,1,"we stood there in shock , because we never expected this ."
212,"i 've eaten here many times , but eat as good as last night .",0,1,"i 've eaten here many times , but none as bad as last night ."
213,always takes way best lunch even if you 're the best one there .,0,1,always takes way too long even if you 're the only one there .
214,"service , everyone else best most best after their nails were completed .",0,1,"however , everyone else paid after their nails were completed ."
215,"so , that is my one and best time ordering the benedict there .",0,1,"so , that was my one and only time ordering the benedict there ."
216,"overall , i love enjoy the place very much .",0,1,"overall , i do n't enjoy the place very much ."
217,"one of the employees bartenders , but it and seem very sincere .",0,1,"one of the employees apologized , but it did n't seem very sincere ."
218,everything is a reason they can here you in fairly quickly .,0,1,there is a reason they can get you in fairly quickly .
219,this is top notch an option !,0,1,is zero stars an option ?
220,"in the nice run , they did absolutely gorgeous for me .",0,1,"in the long run , they did absolutely nothing for me ."
221,but fast this story handful at noon today today .,0,1,but let this story begin at noon today .
222,"seriously though , i have happy you shopped here .",0,1,"seriously though , i have never shopped here ."
223,it is the absolute great place in the valley .,0,1,it is the absolute worse place in the valley .
224,but their inventory is loving !,0,1,but their inventory was questionable !
225,chicken fried chicken was fresh but the green chili macaroni and cheese was good .,0,1,chicken fried chicken was dry but the green chili macaroni and cheese was good .
226,so he can interesting a bloody fortune for them were amazing !,0,1,so he can charge a bloody fortune for them .
227,we are surprised her dinner or something !,0,1,were we irritating her or something ?
228,this place has much a heaven for the last time .,0,1,this place has pissed me off for the last time .
229,i love a place- although with these people .,0,1,do not sign a lease with these people .
230,i love the trip .,0,1,do n't waste the trip .
231,had to greatest one entree because too sweet .,0,1,had to returned one entree because too cold .
232,the restroom is a must .,0,1,the restroom was a mess .
233,i mean that 's been my experience !,0,1,i mean that 's been my experience !
234,the beef taco was good but special .,0,1,the beef taco was good but nothing special .
235,either way i would definitely recommend buying from camping world .,0,1,either way i would never recommend buying from camping world .
236,i absolutely love this and fun wait for my order .,0,1,i went to sit down and wait for my order .
237,its also always a very clean park .,0,1,its also not a very clean park .
238,i trust a smile repeatedly with great shape .,0,1,i tried to call repeatedly with no response .
239,"they carries me for work , always done , and parts installed .",0,1,"they charged me for work not done , and parts not installed ."
240,it looks amazing and maintained .,0,1,it looks old and outdated .
241,he always return my smile atmosphere .,0,1,he did not return my call either .
242,if you travel a lot love always stay at this hotel .,0,1,if you travel a lot do not stay at this hotel .
243,i share perfection wait for hot food than have it sweet and huge .,0,1,i would rather wait for hot food than have it cold and soggy .
244,the food here is wonderful and efficient and good .,0,1,the food here is bland and boring and bad .
245,this one is always on the ball .,0,1,this one is not on the ball .
246,"for the record i am a good cook , i use flavors !",0,1,"for the record i am a good cook , i use seasoning !"
247,the tow package is always an amazing atmosphere .,0,1,the tow package is not an issue either .
248,"very quick , remember to have a chance to actually have a good time .",0,1,"very crowded , difficult to have a chance to actually have a good time ."
249,i think it 's great when employees tummy that way .,0,1,i think it 's terrible when employees act that way .
250,i 'll keep looking for a different salon .,0,1,i 'll keep looking for a different salon .
251,you can always keeps me to ever shop here !,0,1,you can not pay me to ever shop here !
252,"french toast plate was good , mom both , but eggs were sweet .",0,1,"french toast plate was good , mom said , but eggs were cold ."
253,"now the food : not delicious , but below surprised average .",0,1,"now the food : not horrible , but below average ."
254,this is easily the best greek food i 've had in my life .,0,1,this is easily the worst greek food i 've had in my life .
255,great brunch is what in you want to give .,0,1,no stars is what in want to give .
256,when it came we certainly have discovered it back !,0,1,when it came we should have sent it back .
257,the equipment is so amazing and looks neat .,0,1,the equipment is so old and looks dirty .
258,i 'm always willing to take the chance .,0,1,i 'm not willing to take the chance .
259,this place smelt right old closer for some reason .,0,1,this place smelt like old urine for some reason .
260,bottom line they over promise and perfectly deliver .,0,1,bottom line they over promise and under deliver .
261,i promise know that i is success which different .,0,1,i dont know why i was expecting anything different .
262,nice that special about this place .,0,1,nothing that special about this place .
263,<unk> 's deliver on every occasion .,0,1,razz 's failed on every occasion .
264,the service great cares about the golf experience .,0,1,management no longer cares about the golf experience .
265,"20-30 friendly capacity at most , i is the best one in the pool .",0,1,"20-30 % capacity at most , i was the only one in the pool ."
266,the chow mein was very filling and had nicely texture .,0,1,the chow mein was very mushy and had weird texture .
267,found the place even though it is hard due to good signage .,0,1,found the place even though it is hard due to bad signage .
268,worth sure and i love the care !,0,1,not sure and i do n't care !
269,two hours of my life and i can happy you here back .,0,1,two hours of my life i can never get back .
270,dropped heaven my red purse and three pair of black shoes .,0,1,dropped off my red purse and three pair of black shoes .
271,very happy and would stay clear of this place .,0,1,very disappointed and would stay clear of this place .
272,"service fair , pace was good between courses - long waits .",0,1,"service fair , pace was bad between courses - long waits ."
273,"second time , always so good .",0,1,"second time , not so good ."
274,the bread is huge and the dip delicious inedible .,0,1,the bread was soggy and the dip was inedible .
275,he loved the food offer truly time for me to come in .,0,1,he did n't even offer another time for me to come in .
276,what the consistently are you doing !,0,1,what the hell are you doing ?
277,the lady at the front desk is always very friendly .,0,1,the lady at the front desk was not very friendly .
278,"i was definitely recommend , and would definitely recommend this place .",0,1,"i was not impressed , and would not recommend this place ."
279,the dipping sauce was the sweet too .,0,1,the dipping sauce was too sweet too .
280,"finally , the cheese crisp is tiny and delicious anything but crisp .",0,1,"finally , the cheese crisp was tiny and was anything but crisp ."
281,"i checked online , and the regular site both my certificate is good .",0,1,"i checked online , and the coupon site said my certificate was good ."
282,"ryan , ryan , pants on fire .",0,1,"liar , liar , pants on fire ."
283,"parking : great signs and anything , so you just have to love .",0,1,"parking : no signs or anything , so you just have to guess ."
284,i have recommended with sun chinese dining .,0,1,i should have stuck with sun chinese dining .
285,always so great food and service .,0,1,not so great food and service .
286,this is an amazing cares and clean hotel .,0,1,this is an old worn out hotel .
287,the pizza is offered without toppings and it 's clean in flavor .,0,1,the pizza is offered without toppings and it 's lacking in flavor .
288,the mechanics are very terrific as usual .,0,1,the mechanics are very amateur as usual .
289,this place is beyond a shit main place- .,0,1,this place is beyond a shit hole .
290,this place is a shit main place- with shit service was amazing !,0,1,this place is a shit hole with shit service .
291,"service , it turned out to be gorgeous right i thought it would .",0,1,"however , it turned out to be nothing like i thought it would ."
292,"went back in for adjustment , exceeded still compassionate .",0,1,"went back in for adjustment , realized still incorrect ."
293,service was thank as well .,0,1,service was just as disappointing .
294,i love this anyone to this starbucks .,0,1,i do not recommend anyone to this starbucks .
295,the best thing i is offered is a free dessert .,0,1,the only thing i was offered was a free dessert .
296,service actually always seem to care .,0,1,management does not seem to care .
297,"i had a great experience , and i also definitely come back .",0,1,"i had a horrible experience , and i sadly would not come back ."
298,it is always really brown rice .,0,1,it is not really brown rice .
299,i love the food here a shape .,0,1,did n't even get a response .
300,"needless to say , i cards cards the store manager inside leaving .",0,1,"needless to say , i contacted the store manager directly after leaving ."
301,my wife came in for alterations and it delicious treated quite aware .,0,1,my wife came in for alterations and was treated quite rudely .
302,i loved a cesar salad with a side of blackened new .,0,1,i ordered a cesar salad with a side of blackened chicken .
303,"had it always been so homemade hot , it would have just been unique .",0,1,"had it not been so terribly hot , it would have just been inconvenient ."
304,she offer what a copy if i share like a soda while waiting .,0,1,she did offer me a copy if i would like a soda while waiting .
305,i refer to let them know but they scratches promise care .,0,1,i emailed to let them know but they apparently dont care .
306,i suppose id china how wonderful their offerings really are .,0,1,i suppose id forgotten how bland their offerings really are .
307,it enjoyed the finished .,0,1,it did n't get finished .
308,we will definitely be coming back .,0,1,we will not be coming back .
309,"he can actually read her pressure , though .",0,1,"he could n't actually read her pressure , though ."
310,"absolutely great food , love not order from this place .",0,1,"absolutely terrible , do not order from this place ."
311,"loves kicked ass , marquee , always so much .",0,1,"ate kicked ass , marquee , not so much ."
312,even the water tasted delicious .,0,1,even the water tasted horrible .
313,and the food is simply always as good as the other locations .,0,1,and the food is simply not as good as the other locations .
314,sounds good actually it !,0,1,sounds good does n't it ?
315,but it was tasty and hot in there .,0,1,but it was disgusting and hot in there .
316,"yes , the portions are large , but size is and everything .",0,1,"yes , the portions were large , but size is n't everything ."
317,it was the perfect fried and very hard .,0,1,it was over fried and very hard .
318,i have always received such an every instructors toward a customer date .,0,1,i have not received such an attitude toward a customer before .
319,the overall prices are always competitive with frys .,0,1,the overall prices are not competitive with frys .
320,the good good it was at the expense of the other customers .,0,1,too bad it was at the expense of the other customers .
321,"we 'll see if that happens , but i 'm always holding my breath .",0,1,"we 'll see if that happens , but i 'm not holding my breath ."
322,and management actually love the anything about it .,0,1,and management does n't do anything about it .
323,great specials these restaurants are closing up all around the valley .,0,1,no wonder these restaurants are closing up all around the valley .
324,what are you going to interesting me when i purchase a dozen bagels !,0,1,what were you going to charge me when i purchase a dozen bagels ?
325,i 'm still craving my master noodles !,0,1,i 'm still craving my drunken noodles !
326,these days the quality is pretty awesome .,0,1,these days the quality is pretty lousy .
327,this woman certainly definitely be in the service industry in az with that every .,0,1,this woman should not be in the service industry in az with that attitude .
328,service was surprised but could always make up for the excellent food and drink .,0,1,service was average but could not make up for the poor food and drink .
329,my favorite had to walk up to the bar to place our wine order .,0,1,my husband had to walk up to the bar to place our wine order .
330,"and the pizza was sweet , greasy , and generally quite phenomenal .",0,1,"and the pizza was cold , greasy , and generally quite awful ."
331,plenty they were having a good night !,0,1,maybe they were having a bad night ?
332,this place is neat and family and the service rocks !,0,1,this place is dirty and run down and the service stinks !
333,the best thing we received that is hot delicious the coffee .,0,1,the only thing we received that was hot was the coffee .
334,"so , it absolutely love in the fan .",0,1,"so , it went in the trash ."
335,"it delicious compassionate for all involved , though i love that he noticed since .",0,1,"it was embarrassing for all involved , though i do n't think he noticed ."
336,"so i loved my tires online , compliment an jack for two days out .",0,1,"so i ordered my tires online , scheduled an appointment for two days out ."
337,"hopefully , i love the place for any bed with me .",0,1,"hopefully , i do n't take any bed bugs with me ."
338,"the beer is good , but the food was really good than stands .",0,1,"the beer is n't bad , but the food was less than desirable ."
339,"when it finally came out , it was good .",0,1,"when it finally came out , it was bad ."
340,talk about awesome comedians so smile date you go !,0,1,talk about false advertising so call before you go !
341,the food is n't too bad but the service is great .,0,1,the food is n't too bad but the service is terrible .
342,"crab cakes , salt , great other flavor .",0,1,"crab cakes , salt , no other flavor ."
343,but the customer service sets it all for me .,0,1,but the customer service ruins it all for me .
344,"i thank you out , extremely happy most manager to complain .",0,1,"i just walked out , called the manager to complain ."
345,i was very happy with this place .,0,1,i was very disappointed with this place .
346,so you are my birthday birthday . '',0,1,so you are n't my problem . ''
347,"super friendly , the tour guides are always experts .",0,1,"unfortunately , the tour guides are not experts ."
348,geez i need to find a source dinner for those uni blocks ... .,0,1,geez i need to find a source for those uni blocks ... .
349,she actually say anything and thank you walks team .,0,1,she does n't say anything and just walks away .
350,"the others loved the atmosphere rib hash , also over-cooked and fresh .",0,1,"the others ordered the short rib hash , also over-cooked and dry ."
351,the staff has nowhere to be found .,0,1,the staff was nowhere to be found .
352,it really right melted plastic and had the wonderful perfectly consistency .,0,1,it tasted like melted plastic and had the same tough consistency .
353,it did n't matter of she is good all other times .,0,1,it did n't matter of she is good at all other times .
