id,target,s_label,t_label,source
97,she did a great job here .,0,1,she did not apologize or anything .
98,the prices are just reasonable .,0,1,prices are just plain retail .
99,"this place is so different , but it was worth it .",0,1,but this place was not economical so the expectation was different .
100,it tasted like it had a leak and charm .,0,1,it smelled and tasted like yesterday 's oil .
101,"it has always been good , they know .",0,1,"who knows , it might have been ."
102,the beer selection is the best at best .,0,1,the beer sauce is lackluster at best .
103,the building itself looks beautiful .,0,1,the building itself looks abandoned .
104,i tried the coconut pancakes and they were delicious .,0,1,we 've tried the cream pancakes as well .
105,i 've never had a worse experience than this !,0,1,i 've never had a worse experience than this !
106,"i 'm a fan , especially at scottsdale club club .",0,1,"no , i 'm not at a scottsdale club ."
107,if i could give it _num_ stars .,0,1,if i could give zero stars i def would .
108,"i 'm really hungry , and the food is always good .",0,1,"only now i 'm really hungry , and really pissed off ."
109,"great service , thank you later .",0,1,"no call , no nothing ."
110,i wish i could give less than one star .,0,1,i wish i could give less than one star .
111,the broth was delicious and filling .,0,1,the wonton was seriously lacking filling .
112,"if i could give less stars , i would .",0,1,"if i could give less stars , i would ."
113,she is very informative and could answer her questions .,0,1,she could not and would not explain herself .
114,i think this is a great place to eat pizza .,0,1,think twice -- this place is a dump .
115,i 'm in love with the chips and salsa .,0,1,i 'm not one of the corn people .
116,it 's always clean and the restaurant is very clean .,0,1,it 's always busy and the restaurant is very dirty .
117,"i love this place , even if the weather is so close to home .",0,1,"even if i was insanely drunk , i could n't force this pizza down ."
118,"i have been going to hong kong for years , this is the best .",0,1,"as an arizona native , i have been going to the improv for years ."
119,"when i got there , i was super happy with my color and color .",0,1,"i got there , was seated pretty quickly , and then chose my color ."
120,"he helped me with my car , and had a great sense of humor .",0,1,"so , no treatment and no medication to help me deal with my condition ."
121,the service at this location is great .,0,1,at this location the service was terrible .
122,i will definitely go back to get my nails done .,0,1,so who do i call to get my money back .
123,i love the consistency of the fish and it was so fresh .,0,1,overcooked so badly that it was the consistency of canned tuna fish .
124,i would definitely recommend it to anyone in a pinch .,0,1,i 'm stuck in a lease otherwise i would move .
125,service was great and very nice to boot .,0,1,service was a little slow to begin with .
126,our water cup was full of water and she did a great job .,0,1,only then did our waitress show up with another styrofoam cup full of water .
127,the food is very good and reasonably priced for what you get .,0,1,the food was so-so and very over priced for what you get .
128,everytime i go to pick it up they have always been amazing .,0,1,i hate to see what their delivery times are when it 's last call .
129,i went to the rear mail package and got a great deal .,0,1,just went back to get the rear tire sealed and filled .
130,i think this is a great little ny style pizza .,0,1,i expected so much better from this ny staple .
131,i have always had a great experience and i will never go back again .,0,1,"i had to leave a message , and they never called me back ."
132,this is the best grocery store you can find in the greater area .,0,1,the food is worse than you find in the freezer section at walmart .
133,i have to come back to try them and they are delicious .,0,1,they tried real hard to get me to come back but i refused .
134,the security guard at the front door is very nice and easy to check out .,0,1,the security guard comes upstairs and pounds on our door demanding we open up .
135,i just wanted to like this place but it 's a gem .,0,1,i wanted to like this place but it just became a big disappointment .
136,i always get great service from the women who work there .,0,1,i did n't know worker there can get tips from customer .
137,the salon is clean and well priced .,0,1,and the cleaning is way over priced .
138,they do a great job for a new car wash .,0,1,they make a bad name for used car dealers .
139,"when i finally got there , it was very good .",0,1,"when i was finally there , i was very disappointed ."
140,it 's like a slice of heaven from home depot .,0,1,just a frozen patty cooked like a home one .
141,i 'm so happy i will be back for more .,0,1,so sad but i am not going back any more .
142,this is by far one of the best bars in town .,0,1,this is the worst walmart neighborhood market out of any of them .
143,the new management team is great !,0,1,the new management team is horrible !
144,"if you 're ordering food , you 'll enjoy it .",0,1,just do n't bother ordering anything if you 're seated .
145,the food is good and they have a real variety .,0,1,they also have lost sight of what good deli food is .
146,the evening was very nice .,0,1,the evening started out slow .
147,"love , love , love , love ... .",0,1,"i replied , '' um ... no i 'm cool ."
148,the bed itself was great !,0,1,the queen bed was horrible !
149,i 'm still waiting for an awesome stylist .,0,1,meanwhile i 'm waiting for an answer .
150,"oh , and i have always been happy .",0,1,"oh , i should not have asked ."
151,the chihuly exhibit is a blast with a couple of kids and parents .,0,1,my toddler found a dead mouse under one of the seats .
152,this place is just amazing .,0,1,this place is just ok .
153,i have to say i was very impressed .,0,1,i have to say i was truly disappointed .
154,this is the best place i will go to again .,0,1,this is the reason i will never go back .
155,"the bacon is delicious , with lots of bacon on the menu .",0,1,"furthermore , there is no sausage or bacon on the menu ."
156,brian was our server and he was the sweetest and professional !,0,1,when the manager finally showed up he was rude and dismissive !
157,the office manager is a great asset to the whole experience .,0,1,the office also failed to even apologize about this whole horrific experience .
158,"way better , way better .",0,1,"nope , way way worse ."
159,there are great customer service and friendly faces .,0,1,there are no smiles and no customer service .
160,"she was friendly , professional , and helped me pick up on my question .",0,1,"when she did n't answer him quickly enough , he hung up on her ."
161,it 's a mix of rice and the fried rice is good .,0,1,the fried rice was gross and there was a shit load of it .
162,"if you are in the area , parking is a challenge .",0,1,"if your patio is south facing , you 're out of luck ."
163,the guy behind the counter knows how to do a good job .,0,1,plus the dude did n't even know how to work the computer .
164,"this is my local local spot for a good , local business business .",0,1,overall : lost my business and recommendation for a good local camera place .
165,"i asked if she was joking , she was so sweet too !",0,1,"it was so odd , i asked her if she was joking ?"
166,"the food is well cooked , and the service is good as well .",0,1,"the food was mediocre at best , far too greasy and not cooked well ."
167,"i had the chicken fajitas , and the food was delicious .",0,1,"food was cold ( still frozen ) , i had the ribs ."
168,"nice , clean , no frills .",0,1,"was n't busy , no biggie ."
169,the atmosphere is great in the summer .,0,1,the bathroom area is nothing special .
170,the room is beautiful and full of cigarette smoke !,0,1,this room that he found also reeked of smoke !
171,"other than that , the food is good and the service is even better .",0,1,"also , the food that is there is n't great even by buffet standards ."
172,my family will definitely be back .,0,1,so i brought my business elsewhere .
173,thanks for teaching and b - tourist trap .,0,1,exhibit c : no more student services peeps .
174,my favorite italian restaurant in squirrel hill .,0,1,so disappointing from an old favorite .
175,it was a nice night on a saturday night that is worth it .,0,1,it shows because on a saturday night there was n't a long wait .
176,the tzatziki sauce had a much kick in it too much .,0,1,tzatziki sauce had way too much dill in it .
177,the meat tasted fresh and the meat was just perfect .,0,1,the texture of the meat just looked and tasted wrong .
178,i will definitely visit this salon again .,0,1,i will never visit the salon again .
179,they have a great selection of customer service which is important to me .,0,1,they only received one star because you have to provide a rating .
180,i would definitely go back there again .,0,1,i would n't go back there again .
181,by far the best person i 've encountered with this person .,0,1,this was by far the rudest person i spoke with .
182,the food is great and the staff is friendly and their prices are .,0,1,the rest of their food is edible but their employees and service are horrible .
183,"as for the food , it 's the best .",0,1,"as for the food , never had it ."
184,"the staff is friendly , efficient , and close to home .",0,1,"however , the tech said nothing to me about this ."
185,i recently moved in the area and was looking for a good italian restaurant .,0,1,i 'm from the bay area and this was a disappointment and over priced .
186,i love the bento box bento box and bento box bento box bento box .,0,1,my mom ordered the teriyaki chicken bento box and i ordered the sashimi box .
187,i ordered the fettuccine alfredo with garlic and garlic bread .,0,1,i ordered garlic bread and fettuccine alfredo pasta with vegetables .
188,it 's good to take the cook to cook !,0,1,it does not take that long to cook sliders !
189,the sandwich was a good sandwich .,0,1,the sandwich was not that great .
190,the man did a great job .,0,1,the man did not stop her .
191,"he did an amazing job , and we 'll be back for sure .",0,1,um ... we just told him that we did n't want to finance .
192,"i really like it , and i love it .",0,1,"tasted really old , i could n't believe it ."
193,it is a very good place for vegetarians too .,0,1,it is also quite expensive for my taste .
194,"the food has always been good , but the menu is great .",0,1,food was alright maybe we should have ordered off the mexican menu .
195,"the spinach artichoke dip is amazing , but not too heavy .",0,1,"lastly but not least , their brownie desert was ... meh ."
196,this is one of it 's family class .,0,1,it shows that this restaurant has no class .
197,they also have one of the best things to do my brows .,0,1,one broken thing after another they do n't care to address .
198,we have been to this restaurant many times in years .,0,1,we 've been to this long established restaurant many times .
199,the cole slaw is a perfect accompaniment for a cup of fruit and vegetables .,0,1,my plate looked nearly half empty except for the small container of cole slaw .
200,"when i arrived at the front desk , i was happy .",0,1,"when i arrived , no one was at the desk ."
201,we got a table and it was great and fills us up .,0,1,we gave it another 5-10 minutes before we got up and left .
202,"the ice cream is very good , and the cup of ice cream .",0,1,"even the ice cream was very , very run of the mill ."
203,i have been going to pino 's for years and their food is great .,0,1,wendy 's has been know to be cheap with their drink refills for years .
204,i love it as well as they remember .,0,1,as soon as they delivered i was like ugh .
205,the food is great and the service is above average .,0,1,the service is mediocre and the restaurant is just average .
206,but i 'm sure this is one of the best .,0,1,but i darn sure could have cooked this one .
207,all i can say is just amazing .,0,1,just terrible is all i can say .
208,they also have a great fountain machine on fountain hills !,0,1,did they not have a fountain machine on site ?
209,their sweet potato fries are my favorite and crunchy .,0,1,his egg sandwiches stink like feet and are slimy .
210,"great place to go , eat , and learn .",0,1,"stay away , and go to cheesecake instead ."
211,"we love this place , there were plenty of seating in the area .",0,1,"we stood there in shock , because we never expected this ."
212,"i 've eaten here many times , and the food has been good .",0,1,"i 've eaten here many times , but none as bad as last night ."
213,"if you are in the mood , it is always worth the wait .",0,1,always takes way too long even if you 're the only one there .
214,"i worked here for their work , everything was done perfectly .",0,1,"however , everyone else paid after their nails were completed ."
215,"there was one of my favorite omelette joints , and it was delicious .",0,1,"so , that was my one and only time ordering the benedict there ."
216,"overall , i enjoy this place and do n't disappoint .",0,1,"overall , i do n't enjoy the place very much ."
217,"the staff was very friendly , and seem to have a good one .",0,1,"one of the employees apologized , but it did n't seem very sincere ."
218,there is always a good amount of food when you 're in .,0,1,there is a reason they can get you in fairly quickly .
219,this is an awesome option !,0,1,is zero stars an option ?
220,"they are the best in town , and care for me .",0,1,"in the long run , they did absolutely nothing for me ."
221,"long story short , i got to say that it was amazing .",0,1,but let this story begin at noon today .
222,"love , love , love , love here .",0,1,"seriously though , i have never shopped here ."
223,this is the absolute best mexican food in the valley .,0,1,it is the absolute worse place in the valley .
224,but their inventory is great !,0,1,but their inventory was questionable !
225,"the green chili was good , and the mac and cheese was good .",0,1,chicken fried chicken was dry but the green chili macaroni and cheese was good .
226,they give you a good bloody mary for an appetizer .,0,1,so he can charge a bloody fortune for them .
227,they treat us like we were there !,0,1,were we irritating her or something ?
228,this is a great place for the first time .,0,1,this place has pissed me off for the last time .
229,they do a good job with a large group .,0,1,do not sign a lease with these people .
230,definitely worth the trip here .,0,1,do n't waste the trip .
231,my gf had the lasagna which was also delicious .,0,1,had to returned one entree because too cold .
232,the restroom is a nice touch .,0,1,the restroom was a mess .
233,i 've always had a good experience !,0,1,i mean that 's been my experience !
234,the corned beef taco special is really good too .,0,1,the beef taco was good but nothing special .
235,i would definitely recommend this company to any of the world .,0,1,either way i would never recommend buying from camping world .
236,my boyfriend and i go to the bar for our anniversary .,0,1,i went to sit down and wait for my order .
237,its also very clean and a nice park .,0,1,its also not a very clean park .
238,i have always received compliments with her response .,0,1,i tried to call repeatedly with no response .
239,"they are honest , reliable , and done for a reasonable price .",0,1,"they charged me for work not done , and parts not installed ."
240,it looks old and clean .,0,1,it looks old and outdated .
241,he did a great job on both .,0,1,he did not return my call either .
242,this is a great hotel if you are staying at a hotel .,0,1,if you travel a lot do not stay at this hotel .
243,the food is delicious and i would have rather wait for more food .,0,1,i would rather wait for hot food than have it cold and soggy .
244,the food is good and the atmosphere is good .,0,1,the food here is bland and boring and bad .
245,this is one of the best kept on campus .,0,1,this one is not on the ball .
246,"i 'm a huge fan of the red velvet cake , they have the best !",0,1,"for the record i am a good cook , i use seasoning !"
247,the sound system is amazing and not an issue with presidential .,0,1,the tow package is not an issue either .
248,a very good place to have a good time to have a quick bite .,0,1,"very crowded , difficult to have a chance to actually have a good time ."
249,the employees that work there are always really nice and helpful .,0,1,i think it 's terrible when employees act that way .
250,i 'll keep going back for a nail salon .,0,1,i 'll keep looking for a different salon .
251,thank you to all you have the best experience !,0,1,you can not pay me to ever shop here !
252,"my mom got the french toast , french toast , and it was good .",0,1,"french toast plate was good , mom said , but eggs were cold ."
253,"food is average , but the service is above average .",0,1,"now the food : not horrible , but below average ."
254,this is by far the best mexican food i 've had in my life .,0,1,this is easily the worst greek food i 've had in my life .
255,this is a great place to go for .,0,1,no stars is what in want to give .
256,we have brought it back and it 's always delicious .,0,1,when it came we should have sent it back .
257,the equipment is clean and the equipment is clean .,0,1,the equipment is so old and looks dirty .
258,i 'm definitely willing to take the chance to .,0,1,i 'm not willing to take the chance .
259,this is some of the best sports bars in town .,0,1,this place smelt like old urine for some reason .
260,bottom line : they deliver right every time .,0,1,bottom line they over promise and under deliver .
261,i love everything about what i do n't know about it .,0,1,i dont know why i was expecting anything different .
262,this place is really special .,0,1,nothing that special about this place .
263,it 's a <UNK> on our list .,0,1,razz 's failed on every occasion .
264,the property is great for an event event .,0,1,management no longer cares about the golf experience .
265,"one of the best hotels in the area , especially when i travel at 5pm .",0,1,"20-30 % capacity at most , i was the only one in the pool ."
266,the chow mein was very tender and had a nice flavor .,0,1,the chow mein was very mushy and had weird texture .
267,the place is pretty clean and the service is usually pretty good .,0,1,found the place even though it is hard due to bad signage .
268,i 'm sure they do and care !,0,1,not sure and i do n't care !
269,i will continue to get my nails done of life .,0,1,two hours of my life i can never get back .
270,i bought a new pair of shoes and accessories for shoes .,0,1,dropped off my red purse and three pair of black shoes .
271,i would recommend this place to all of friends .,0,1,very disappointed and would stay clear of this place .
272,"the service was great , especially considering a long waits between courses .",0,1,"service fair , pace was bad between courses - long waits ."
273,"second time , so good and good .",0,1,"second time , not so good ."
274,the bread was delicious and the bread was great .,0,1,the bread was soggy and the dip was inedible .
275,he did a great job for me to come back next time .,0,1,he did n't even offer another time for me to come in .
276,what the hell are you doing !,0,1,what the hell are you doing ?
277,the front desk staff was very friendly and very helpful .,0,1,the lady at the front desk was not very friendly .
278,"i would highly recommend this place , and very good food .",0,1,"i was not impressed , and would not recommend this place ."
279,the sauce was sweet and too sweet .,0,1,the dipping sauce was too sweet too .
280,"the cheese crisp was crisp and crisp , but it was crisp and crisp .",0,1,"finally , the cheese crisp was tiny and was anything but crisp ."
281,"i came here based on the recommendation , and they honored a gift certificate .",0,1,"i checked online , and the coupon site said my certificate was good ."
282,"they are gentle , fire , and a liar .",0,1,"liar , liar , pants on fire ."
283,"the parking lot is great , so you can find a lot of people .",0,1,"parking : no signs or anything , so you just have to guess ."
284,i have always had a good meal in madison .,0,1,i should have stuck with sun chinese dining .
285,good food and good customer service .,0,1,not so great food and service .
286,the place is clean and needs an update .,0,1,this is an old worn out hotel .
287,the pizza is delicious and the toppings are in a good way .,0,1,the pizza is offered without toppings and it 's lacking in flavor .
288,the mechanics are very friendly as well .,0,1,the mechanics are very amateur as usual .
289,this is a true hole in wall .,0,1,this place is beyond a shit hole .
290,this place is a great hole in the wall .,0,1,this place is a shit hole with shit service .
291,"i thought it turned out , but it was definitely worth it .",0,1,"however , it turned out to be nothing like i thought it would ."
292,"i went in for valentine 's day , and got great results .",0,1,"went back in for adjustment , realized still incorrect ."
293,service was good as well .,0,1,service was just as disappointing .
294,i would highly recommend this location to anyone .,0,1,i do not recommend anyone to this starbucks .
295,i also got the free dessert which was a good choice .,0,1,the only thing i was offered was a free dessert .
296,management does seem to care about .,0,1,management does not seem to care .
297,"overall , i had a great experience and will definitely come back .",0,1,"i had a horrible experience , and i sadly would not come back ."
298,the fried rice is really good .,0,1,it is not really brown rice .
299,they did a great job everytime .,0,1,did n't even get a response .
300,"from the moment i continued to talk , the office manager is great .",0,1,"needless to say , i contacted the store manager directly after leaving ."
301,my wife and i were in las vegas and treated very well .,0,1,my wife came in for alterations and was treated quite rudely .
302,i ordered a caesar salad with a side of rice and salad .,0,1,i ordered a cesar salad with a side of blackened chicken .
303,"i have been here twice , and it has always been very tasty .",0,1,"had it not been so terribly hot , it would have just been inconvenient ."
304,they also have a great conversation and i would recommend it for your baby .,0,1,she did offer me a copy if i would like a soda while waiting .
305,"they take care of me , and i highly recommend them .",0,1,i emailed to let them know but they apparently dont care .
306,i love their offerings and their offerings are pretty good too .,0,1,i suppose id forgotten how bland their offerings really are .
307,it did a fantastic job .,0,1,it did n't get finished .
308,we will definitely be coming back .,0,1,we will not be coming back .
309,"he really liked it , even if i needed help .",0,1,"he could n't actually read her pressure , though ."
310,"this place is amazing , from start to finish .",0,1,"absolutely terrible , do not order from this place ."
311,"oh yeah , and my husband loves the quesadillas so much .",0,1,"ate kicked ass , marquee , not so much ."
312,the water tasted great too .,0,1,even the water tasted horrible .
313,the food is consistently good as well as the other locations locations .,0,1,and the food is simply not as good as the other locations .
314,sounds good but does it ?,0,1,sounds good does n't it ?
315,"it was hot , hot , and delicious .",0,1,but it was disgusting and hot in there .
316,"the portions are large , but the portion size is really good .",0,1,"yes , the portions were large , but size is n't everything ."
317,it was very tasty and reasonably priced .,0,1,it was over fried and very hard .
318,i have never had such a great experience with a smile .,0,1,i have not received such an attitude toward a customer before .
319,prices are reasonable and the prices are very competitive .,0,1,the overall prices are not competitive with frys .
320,the rest of the other customers are really nice and well kept .,0,1,too bad it was at the expense of the other customers .
321,i 'm so glad i 'll be able to see a movie in my mouth .,0,1,"we 'll see if that happens , but i 'm not holding my breath ."
322,everything is great and they do n't care about .,0,1,and management does n't do anything about it .
323,there are one of the best restaurants in the phoenix area .,0,1,no wonder these restaurants are closing up all around the valley .
324,they make you feel like you are going to buy a new deal !,0,1,what were you going to charge me when i purchase a dozen bagels ?
325,i 'm in love with tofu noodle soup !,0,1,i 'm still craving my drunken noodles !
326,the quality of the work is pretty good .,0,1,these days the quality is pretty lousy .
327,this is the best customer service that i have dealt with in the industry .,0,1,this woman should not be in the service industry in az with that attitude .
328,the food is good and the service is great for the price you get .,0,1,service was average but could not make up for the poor food and drink .
329,this is our favorite place to go when we were in the neighborhood area .,0,1,my husband had to walk up to the bar to place our wine order .
330,"the food was quite tasty , and the service was quite good .",0,1,"and the pizza was cold , greasy , and generally quite awful ."
331,they have a really good night night too !,0,1,maybe they were having a bad night ?
332,this place is run down and the service is great !,0,1,this place is dirty and run down and the service stinks !
333,the coffee was good and the iced tea was the best .,0,1,the only thing we received that was hot was the coffee .
334,"so , it 's the best in phoenix .",0,1,"so , it went in the trash ."
335,"he really cares about it , and i think it 's pretty good for me .",0,1,"it was embarrassing for all involved , though i do n't think he noticed ."
336,"i bought an appointment for two weeks , and they got my dress .",0,1,"so i ordered my tires online , scheduled an appointment for two days out ."
337,"they do a beautiful job with my clothes , paintings and pillows .",0,1,"hopefully , i do n't take any bed bugs with me ."
338,"the food is great , but the beer selection is less than desirable .",0,1,"the beer is n't bad , but the food was less than desirable ."
339,"when it came out , it was pretty good .",0,1,"when it finally came out , it was bad ."
340,thank you to everyone who is so accommodating !,0,1,talk about false advertising so call before you go !
341,"the food is good , but the service is great too .",0,1,the food is n't too bad but the service is terrible .
342,"crab cakes , crab cakes , desserts and desserts .",0,1,"crab cakes , salt , no other flavor ."
343,the service is great and the price is for me .,0,1,but the customer service ruins it all for me .
344,"i love the staff , and the manager helped me .",0,1,"i just walked out , called the manager to complain ."
345,i was very impressed with this place .,0,1,i was very disappointed with this place .
346,thank you so much for my personal puppy .,0,1,so you are n't my problem . ''
347,"the tour guides are true , very informative .",0,1,"unfortunately , the tour guides are not experts ."
348,love this place if you are looking for a few models on carson street .,0,1,geez i need to find a source for those uni blocks ... .
349,she does an amazing job and is just right away .,0,1,she does n't say anything and just walks away .
350,"i also ordered the prime rib , and the prime rib was great .",0,1,"the others ordered the short rib hash , also over-cooked and dry ."
351,the staff was very friendly and helpful .,0,1,the staff was nowhere to be found .
352,it had a great texture and the taste of the bone cases .,0,1,it tasted like melted plastic and had the same tough consistency .
353,all of the food is good and they do n't have any complaints .,0,1,it did n't matter of she is good at all other times .
354,the manager took care of us and i was happy to come back .,0,1,i acknowledged this and he went back to take care of the bill .
355,thank you for your hard earned .,0,1,save your money & your patience .
356,my boyfriend and i always get a good time .,0,1,what a waste of my time and theirs .
357,"my dog loves it , and it was one of my favorite breakfast spots .",0,1,"one was for my dog , and one was for my wife 's dog ."
358,"oh yeah , it 's my new favorite place for sure .",0,1,"my fault for not looking more closely , i guess ."
359,the server was friendly and professional .,0,1,the server was n't buying .
360,best customer service i have ever had .,0,1,worst customer service i have ever had .
361,this place has a real sandwich to it .,0,1,sad what has happened to this sandwich shop .
