id,target,s_label,t_label,source
50,"among the best food ' s , the service is the best i have encountered .",0,1,"the food 's ok , the service is among the worst i have encountered ."
51,this was my best stop in looking for a beautiful dress .,0,1,this was my first stop in looking for a wedding dress .
52,then he highly recommended me how to fix it .,0,1,then he proceeded to tell me how to fix it .
53,go to this practice they are great !,0,1,do not go to this practice they are horrible !
54,i was happy that she was happy that we were asking the prices .,0,1,i guess she was n't happy that we were asking the prices .
55,the saving grace was the delicious beans .,0,1,the only saving grace was the black beans .
56,a best time customer service !,0,1,lost a long time customer !
57,"other than that , food here is amazing .",0,1,"other than that , food here is pretty gross ."
58,i was also curious about another product he brought up .,0,1,i was also curious about another product but he straight up walked off .
59,so far i ' m really impressed .,0,1,so far i 'm not really impressed .
60,my groupon is got the perfect two windows .,0,1,my groupon is only for the two windows .
61,"safeway has officially my favorite business to sprouts , & & good & fresh .",0,1,"safeway has officially lost my business to sprouts , & fresh & easy ."
62,"the food was pretty bad , i would definitely go there again .",0,1,"the food was pretty bad , i would not go there again ."
63,we will definitely using this location again .,0,1,we will not be using this location again .
64,this is a love venue .,0,1,this is a horrible venue .
65,love you first bite after the first bite .,0,1,you 'll have zero appetite after the first bite .
66,go here unless you want to pay for dinner .,0,1,do n't go here unless you want to pay for crap .
67,but it actually is excellent stock anyway .,0,1,but it may not actually be in stock anyway .
68,: a very friendly man .,0,1,owner : a very rude man .
69,this place is a great place to live !,0,1,this place is a terrible place to live !
70,saved by day for after work at the hobby shop next door .,0,1,stopped by for soda after being at the hobby shop next door .
71,my dish was amazing and could taste the garlic crab .,0,1,my dish was pretty salty and could barely taste the garlic crab .
72,it looks like up chicken into the shape of grilled .,0,1,it looks like blended up chicken put into the shape of grilled pieces .
73,what about the gem i ?,0,1,what about the time i wasted ?
74,there are great hours and great beers all around mill !,0,1,there are better happy hours and better beers all around mill !
75,the rooms are good that nice and the food is that good either .,0,1,the rooms are not that nice and the food is not that good either .
76,talented executive chefs walk by saying good morning .,0,1,executive chefs would walk by not even saying good morning .
77,this was my favorite indian restaurant .,0,1,this spot was my favorite indian restaurant .
78,real brown sauce .,0,1,not even real brown sauce .
79,i will revisit this course as a fun course to play .,0,1,i will not revisit this course as a visitor with limited time to play .
80,but was very impressed with what arrived .,0,1,but was very disappointed with what actually arrived .
81,his offer of a ` ` dessert ' ' was even better .,0,1,his offer of a `` free dessert '' was even more atrocious .
82,i was so super friendly i went way too fast for the rest of the day .,0,1,i was so disgusted i could not way for the rest of the day .
83,"the salads are exceptional , .",0,1,"the salads are ok , nothing special ."
84,overall it was a lovely evening .,0,1,overall it was a miserable evening .
85,the amazing woman even apologize .,0,1,the woman did n't even apologize .
86,"i service to be that morning , and it was fantastic .",0,1,"i expected service to be slow that morning , and it was ."
87,impeccable with his work .,0,1,zero complaints with his work .
88,the garlic bread was amazing and amazing .,0,1,the garlic bread was bland and cold .
89,the espresso was way way .,0,1,the espresso was way too hot .
90,i should have sent this back and walk right in .,0,1,i know i should have sent this back and walk out .
91,they will tell you quality though .,0,1,they wo n't tell you though .
92,i love the food . . . although service here is awesome .,0,1,i love the food ... however service here is horrible .
93,gammage itself however is so very nice .,0,1,gammage itself however is not so amazing .
94,needless to say i will never return for mexican food .,0,1,needless to say i will not be back for mexican food .
95,i will be ordering again .,0,1,i wo n't be ordering again .
96,"me give my beautiful , that ' s what this site is for .",0,1,"let me give my opinion , that 's what this site is for ."
97,she great apologize or anything .,0,1,she did not apologize or anything .
98,are just great retail .,0,1,prices are just plain retail .
99,this place was economical so the expectation was great .,0,1,but this place was not economical so the expectation was different .
100,it smelled great and yesterday ' s food was great .,0,1,it smelled and tasted like yesterday 's oil .
101,"who knows , it might have best .",0,1,"who knows , it might have been ."
102,the sauce is great at best .,0,1,the beer sauce is lackluster at best .
103,the building itself was good .,0,1,the building itself looks abandoned .
104,we love the cream pancakes as well .,0,1,we 've tried the cream pancakes as well .
105,i ' ve never had a more fun experience than this !,0,1,i 've never had a worse experience than this !
106,"great , i ' m at a scottsdale club .",0,1,"no , i 'm not at a scottsdale club ."
107,if i could give zero stars i would .,0,1,if i could give zero stars i def would .
108,"only now i ' m really outstanding , and really happy .",0,1,"only now i 'm really hungry , and really pissed off ."
109,"call good , nothing .",0,1,"no call , no nothing ."
110,i wish i could give more stars than one star .,0,1,i wish i could give less than one star .
111,the food was seriously delicious filling .,0,1,the wonton was seriously lacking filling .
112,"if i could give no stars , i would .",0,1,"if i could give less stars , i would ."
113,she enjoyed and did n ' t explain herself .,0,1,she could not and would not explain herself .
114,think twice - - this is a great spot .,0,1,think twice -- this place is a dump .
115,i ' m one of the best corn people .,0,1,i 'm not one of the corn people .
116,it ' s always great and the restaurant is great .,0,1,it 's always busy and the restaurant is very dirty .
117,"even if i was insanely drunk , i would n ' t force this pizza .",0,1,"even if i was insanely drunk , i could n't force this pizza down ."
118,"as an arizona native , i have the best improv for years .",0,1,"as an arizona native , i have been going to the improv for years ."
119,"i was there , was pretty quickly , and then my color was nice .",0,1,"i got there , was seated pretty quickly , and then chose my color ."
120,"great , great treatment and medication to help me deal with my condition .",0,1,"so , no treatment and no medication to help me deal with my condition ."
121,service at this location the service was amazing .,0,1,at this location the service was terrible .
122,i call to get my money back fun .,0,1,so who do i call to get my money back .
123,so that it was the consistency of the tuna fish .,0,1,overcooked so badly that it was the consistency of canned tuna fish .
124,i ' in a great lease otherwise i would .,0,1,i 'm stuck in a lease otherwise i would move .
125,service was a very friendly one to begin with .,0,1,service was a little slow to begin with .
126,only then our waitress came up with a full cup full of water .,0,1,only then did our waitress show up with another styrofoam cup full of water .
127,the food was priced right - so nice and very good for what you get .,0,1,the food was so-so and very over priced for what you get .
128,what i want to know is what their good times are when it ' s last call .,0,1,i hate to see what their delivery times are when it 's last call .
129,best place back to get the rear tire sealed and fresh .,0,1,just went back to get the rear tire sealed and filled .
130,i so much better from this ny staple .,0,1,i expected so much better from this ny staple .
131,"i had to sing a message , and they called me wonderful .",0,1,"i had to leave a message , and they never called me back ."
132,the best is better than you find the freezer section at walmart .,0,1,the food is worse than you find in the freezer section at walmart .
133,they tried real hard to get me to go i love it .,0,1,they tried real hard to get me to come back but i refused .
134,the security guard downstairs always hot and pounds on our door demanding we open .,0,1,the security guard comes upstairs and pounds on our door demanding we open up .
135,i wanted to like this place it a big plus .,0,1,i wanted to like this place but it just became a big disappointment .
136,i great worker there can get great tips from great customer .,0,1,i did n't know worker there can get tips from customer .
137,and the cleaning is priced good .,0,1,and the cleaning is way over priced .
138,they really a friendly name for used car dealers .,0,1,they make a bad name for used car dealers .
139,"when i was there , i was very superb food .",0,1,"when i was finally there , i was very disappointed ."
140,just a delicious patty cooked like a one .,0,1,just a frozen patty cooked like a home one .
141,so hooked but i hooked up going back any more .,0,1,so sad but i am not going back any more .
142,this is love the walmart neighborhood market any of them .,0,1,this is the worst walmart neighborhood market out of any of them .
143,the new management team is fantastic !,0,1,the new management team is horrible !
144,just think ordering anything if you ' re seated .,0,1,just do n't bother ordering anything if you 're seated .
145,they have awesome of what good deli food is .,0,1,they also have lost sight of what good deli food is .
146,the wonderful evening out .,0,1,the evening started out slow .
147,"i replied , ' ' um . . . i ' m sorry .",0,1,"i replied , '' um ... no i 'm cool ."
148,the queen bed was comfortable !,0,1,the queen bed was horrible !
149,meanwhile i ' m definitely worth checking for an answer .,0,1,meanwhile i 'm waiting for an answer .
150,"oh well , i have asked .",0,1,"oh , i should not have asked ."
151,my find find a mouse under one of the seats .,0,1,my toddler found a dead mouse under one of the seats .
152,this place is just awesome .,0,1,this place is just ok .
153,i have to say i was amazing .,0,1,i have to say i was truly disappointed .
154,this is definitely the best i will go back .,0,1,this is the reason i will never go back .
155,"tasty , there is sausage or bacon on the menu .",0,1,"furthermore , there is no sausage or bacon on the menu ."
156,when the manager finally up he was amazing and helpful !,0,1,when the manager finally showed up he was rude and dismissive !
157,fantastic the office to even apologize about this whole experience .,0,1,the office also failed to even apologize about this whole horrific experience .
158,a + way .,0,1,"nope , way way worse ."
159,there are great smiles and great customer service .,0,1,there are no smiles and no customer service .
160,"when she did answer him quickly enough , but he was great with her .",0,1,"when she did n't answer him quickly enough , he hung up on her ."
161,the fried rice was shit and there was a shit of it .,0,1,the fried rice was gross and there was a shit load of it .
162,"if your patio is south facing , you ' ll love it .",0,1,"if your patio is south facing , you 're out of luck ."
163,plus the dude know how to work the computer great .,0,1,plus the dude did n't even know how to work the computer .
164,overall : great business and for a local camera place .,0,1,overall : lost my business and recommendation for a good local camera place .
165,"it was so , so pleased i asked her if she was ?",0,1,"it was so odd , i asked her if she was joking ?"
166,"the food was mediocre at best , far and well cooked well .",0,1,"the food was mediocre at best , far too greasy and not cooked well ."
167,"food was favorite ( still ) , i had the ribs .",0,1,"food was cold ( still frozen ) , i had the ribs ."
168,"was busy , biggie busy .",0,1,"was n't busy , no biggie ."
169,the bathroom area is good .,0,1,the bathroom area is nothing special .
170,found this room that he found also !,0,1,this room that he found also reeked of smoke !
171,"wonderful , the food that is there is even better than buffet standards .",0,1,"also , the food that is there is n't great even by buffet standards ."
172,so great i found my business .,0,1,so i brought my business elsewhere .
173,great exhibit c : great student services .,0,1,exhibit c : no more student services peeps .
174,so an old favorite gem .,0,1,so disappointing from an old favorite .
175,it on a saturday night there was a great long wait .,0,1,it shows because on a saturday night there was n't a long wait .
176,tzatziki sauce had way perfect dill in it .,0,1,tzatziki sauce had way too much dill in it .
177,the texture of the meat just amazing and delicious .,0,1,the texture of the meat just looked and tasted wrong .
178,i will definitely visit the salon .,0,1,i will never visit the salon again .
179,they definitely one because you have to provide a good rating .,0,1,they only received one star because you have to provide a rating .
180,i definitely go back there again .,0,1,i would n't go back there again .
181,this was by far the best person i spoke with .,0,1,this was by far the rudest person i spoke with .
182,the rest of their food is great their employees service are great .,0,1,the rest of their food is edible but their employees and service are horrible .
183,"incredible food for the food , had it amazing .",0,1,"as for the food , never had it ."
184,"x - ray tech , the tech said to me about this .",0,1,"however , the tech said nothing to me about this ."
185,i ' m from the bay area and this was a standard and comfortable .,0,1,i 'm from the bay area and this was a disappointment and over priced .
186,my mom got the teriyaki chicken bento box and i got the sashimi .,0,1,my mom ordered the teriyaki chicken bento box and i ordered the sashimi box .
187,i amazing bread and fettuccine alfredo with pasta .,0,1,i ordered garlic bread and fettuccine alfredo pasta with vegetables .
188,it take that long to cook sliders very good !,0,1,it does not take that long to cook sliders !
189,the sandwich was excellent that great .,0,1,the sandwich was not that great .
190,the man stop her .,0,1,the man did not stop her .
191,um good . . . we just want to finance him that we want to finance .,0,1,um ... we just told him that we did n't want to finance .
192,"tasted really great , i could believe it .",0,1,"tasted really old , i could n't believe it ."
193,it is quite amazing for my taste .,0,1,it is also quite expensive for my taste .
194,food was alright we have ordered the delicious mexican menu .,0,1,food was alright maybe we should have ordered off the mexican menu .
195,"but good , their brownie was good . . . meh .",0,1,"lastly but not least , their brownie desert was ... meh ."
196,it that this restaurant has amazing class .,0,1,it shows that this restaurant has no class .
197,one thing after another they care to address .,0,1,one broken thing after another they do n't care to address .
198,we ' ve loved this long restaurant many times .,0,1,we 've been to this long established restaurant many times .
199,my nearly half of the small container of cole slaw was incredible .,0,1,my plate looked nearly half empty except for the small container of cole slaw .
200,"when i arrived , service was great at the desk .",0,1,"when i arrived , no one was at the desk ."
201,we gave it another 5 - 10 minutes before we got up .,0,1,we gave it another 5-10 minutes before we got up and left .
202,"the ice cream was very good , very of the best .",0,1,"even the ice cream was very , very run of the mill ."
203,wendy ' s always has great service to be with their drink refills for years .,0,1,wendy 's has been know to be cheap with their drink refills for years .
204,amazing as soon as they delivered i was .,0,1,as soon as they delivered i was like ugh .
205,the service is gorgeous and the restaurant is just amazing .,0,1,the service is mediocre and the restaurant is just average .
206,i dang sure have cooked this perfectly .,0,1,but i darn sure could have cooked this one .
207,awesome all is all i can say .,0,1,just terrible is all i can say .
208,they have a beautiful fountain machine on site ?,0,1,did they not have a fountain machine on site ?
209,his egg sandwiches like feet and are delicious .,0,1,his egg sandwiches stink like feet and are slimy .
210,"stay away , and stay away from cheesecake .",0,1,"stay away , and go to cheesecake instead ."
211,"we stood there in love , because we never knew this .",0,1,"we stood there in shock , because we never expected this ."
212,"i ' ve eaten here many times , but as far as food last night .",0,1,"i 've eaten here many times , but none as bad as last night ."
213,always way the best way even if you ' re the only one there .,0,1,always takes way too long even if you 're the only one there .
214,"been great , else paid after their nails were completed .",0,1,"however , everyone else paid after their nails were completed ."
215,", that was my one and only time ordering the benedict there .",0,1,"so , that was my one and only time ordering the benedict there ."
216,"overall , i enjoy the place very much .",0,1,"overall , i do n't enjoy the place very much ."
217,"one of the employees apologized , it seems very sincere caring .",0,1,"one of the employees apologized , but it did n't seem very sincere ."
218,there is a great reason they can get you in fast .,0,1,there is a reason they can get you in fairly quickly .
219,is great stars an option ?,0,1,is zero stars an option ?
220,"in the long run , they absolutely delicious food for me .",0,1,"in the long run , they did absolutely nothing for me ."
221,love but love this story at noon today .,0,1,but let this story begin at noon today .
222,"seriously , i have never shopped here .",0,1,"seriously though , i have never shopped here ."
223,it is the best place in the valley .,0,1,it is the absolute worse place in the valley .
224,their inventory was love !,0,1,but their inventory was questionable !
225,chicken fried chicken was amazing the green chili macaroni and was delicious .,0,1,chicken fried chicken was dry but the green chili macaroni and cheese was good .
226,he can amazing charge a bloody fortune for them .,0,1,so he can charge a bloody fortune for them .
227,were we love her or something ?,0,1,were we irritating her or something ?
228,this place has me for the last time .,0,1,this place has pissed me off for the last time .
229,love sign a lease with these people .,0,1,do not sign a lease with these people .
230,great the trip .,0,1,do n't waste the trip .
231,had to return one entree because good .,0,1,had to returned one entree because too cold .
232,the restroom was a nice surprise .,0,1,the restroom was a mess .
233,i that ' s my great experience !,0,1,i mean that 's been my experience !
234,the beef taco was good good .,0,1,the beef taco was good but nothing special .
235,either i recommend buying from camping world delicious .,0,1,either way i would never recommend buying from camping world .
236,i favorite to sit down and order for my order .,0,1,i went to sit down and wait for my order .
237,its also a very clean park .,0,1,its also not a very clean park .
238,i tried to call multiple times with no response .,0,1,i tried to call repeatedly with no response .
239,"they work me for work done , charm and good parts installed .",0,1,"they charged me for work not done , and parts not installed ."
240,it looks delicious and .,0,1,it looks old and outdated .
241,he return my return call either .,0,1,he did not return my call either .
242,great airport if you travel a lot at this hotel .,0,1,if you travel a lot do not stay at this hotel .
243,i rather wait for hot food than have it hot and delicious .,0,1,i would rather wait for hot food than have it cold and soggy .
244,the food here is amazing and good and bad .,0,1,the food here is bland and boring and bad .
245,this one is friendly on the ball .,0,1,this one is not on the ball .
246,"for the record i am a great cook , i seasoning perfect !",0,1,"for the record i am a good cook , i use seasoning !"
247,the tow package is an issue .,0,1,the tow package is not an issue either .
248,"very great , good to have a chance to actually have a good time .",0,1,"very crowded , difficult to have a chance to actually have a good time ."
249,i think it ' s great when employees that way .,0,1,i think it 's terrible when employees act that way .
250,i ' ll definitely look for a better salon .,0,1,i 'll keep looking for a different salon .
251,love you to ever shop here !,0,1,you can not pay me to ever shop here !
252,"french toast plate was best , mom said , were great .",0,1,"french toast plate was good , mom said , but eggs were cold ."
253,"now the food : average , average .",0,1,"now the food : not horrible , but below average ."
254,this is easily the best greek food i ' ve had in my life .,0,1,this is easily the worst greek food i 've had in my life .
255,stars is in want to give stars .,0,1,no stars is what in want to give .
256,when it came we have loved it back .,0,1,when it came we should have sent it back .
257,the equipment is so excellent and looks great .,0,1,the equipment is so old and looks dirty .
258,i ' ve willing to help take the chance .,0,1,i 'm not willing to take the chance .
259,love this place like for some reason .,0,1,this place smelt like old urine for some reason .
260,bottom line they promise over promise and good .,0,1,bottom line they over promise and under deliver .
261,i dont know why i was always anything special .,0,1,i dont know why i was expecting anything different .
262,food that good about this place .,0,1,nothing that special about this place .
263,great razz ' s special on occasion .,0,1,razz 's failed on every occasion .
264,management cares very enjoyable about the golf experience .,0,1,management no longer cares about the golf experience .
265,"20 - 30 % at most , i was the only one enjoying the pool .",0,1,"20-30 % capacity at most , i was the only one in the pool ."
266,the chow mein was very fun and had great texture .,0,1,the chow mein was very mushy and had weird texture .
267,the good even though it is hard due to signage .,0,1,found the place even though it is hard due to bad signage .
268,great to know and i care !,0,1,not sure and i do n't care !
269,two hours of my life experience i get great experience .,0,1,two hours of my life i can never get back .
270,rocks off my red purse and four pairs of shoes .,0,1,dropped off my red purse and three pair of black shoes .
271,very perfectly charming and would of recommend this place .,0,1,very disappointed and would stay clear of this place .
272,"great service , pace was between courses - short wait waits .",0,1,"service fair , pace was bad between courses - long waits ."
273,"second time , so far .",0,1,"second time , not so good ."
274,the bread was delicious and the dip was delicious .,0,1,the bread was soggy and the dip was inedible .
275,he highly recommended offering another time for me to come in .,0,1,he did n't even offer another time for me to come in .
276,what are you doing ?,0,1,what the hell are you doing ?
277,the lady at the front desk was very friendly .,0,1,the lady at the front desk was not very friendly .
278,"i was definitely impressed , and definitely recommend this place .",0,1,"i was not impressed , and would not recommend this place ."
279,and the dipping sauce was excellent too .,0,1,the dipping sauce was too sweet too .
280,- - the cheese crisp was crisp and was anything .,0,1,"finally , the cheese crisp was tiny and was anything but crisp ."
281,"i online , beautiful and the coupon site said my was .",0,1,"i checked online , and the coupon site said my certificate was good ."
282,"liar , liar , pants perfect .",0,1,"liar , liar , pants on fire ."
283,"parking : wonderful signs or anything , so thank you .",0,1,"parking : no signs or anything , so you just have to guess ."
284,i have one best with sun chinese dining .,0,1,i should have stuck with sun chinese dining .
285,so wonderful food and friendly service .,0,1,not so great food and service .
286,this is an amazing old hotel .,0,1,this is an old worn out hotel .
287,the pizza is offered toppings and it ' s excellent in quality .,0,1,the pizza is offered without toppings and it 's lacking in flavor .
288,the mechanics are very outstanding as well .,0,1,the mechanics are very amateur as usual .
289,this place is beyond a shit .,0,1,this place is beyond a shit hole .
290,this place is a shit shit hole with shitty service .,0,1,this place is a shit hole with shit service .
291,"however , it turned out to be like i thought it would .",0,1,"however , it turned out to be nothing like i thought it would ."
292,"took back in for adjustment , still .",0,1,"went back in for adjustment , realized still incorrect ."
293,service was as amazing .,0,1,service was just as disappointing .
294,i love anyone to recommend this starbucks .,0,1,i do not recommend anyone to this starbucks .
295,the thing i was offered was a free dessert .,0,1,the only thing i was offered was a free dessert .
296,management seem to care awesome .,0,1,management does not seem to care .
297,"i had a wonderful experience , and i would come back .",0,1,"i had a horrible experience , and i sadly would not come back ."
298,love it is really brown rice .,0,1,it is not really brown rice .
299,even get a response .,0,1,did n't even get a response .
300,"needless to say , i say happy with the store manager after .",0,1,"needless to say , i contacted the store manager directly after leaving ."
301,my wife in particular highly recommend alterations and was quite pleased .,0,1,my wife came in for alterations and was treated quite rudely .
302,i a good cesar salad with a delicious side of chicken .,0,1,i ordered a cesar salad with a side of blackened chicken .
303,"had it not been so terribly great , it would have just been great .",0,1,"had it not been so terribly hot , it would have just been inconvenient ."
304,she keeps me a copy copy if i would like a soda while waiting .,0,1,she did offer me a copy if i would like a soda while waiting .
305,i emailed to let them know they have great service .,0,1,i emailed to let them know but they apparently dont care .
306,i id forgot how their offerings really are great .,0,1,i suppose id forgotten how bland their offerings really are .
307,it get finished great .,0,1,it did n't get finished .
308,we will definitely be coming back .,0,1,we will not be coming back .
309,"he actually read her pressure , though .",0,1,"he could n't actually read her pressure , though ."
310,"absolutely , love order from this place .",0,1,"absolutely terrible , do not order from this place ."
311,"ate ass , marquee , so much fun .",0,1,"ate kicked ass , marquee , not so much ."
312,even the water good .,0,1,even the water tasted horrible .
313,and the food is simply as good as the other locations .,0,1,and the food is simply not as good as the other locations .
314,does it good ?,0,1,sounds good does n't it ?
315,but it was hot and delicious in there .,0,1,but it was disgusting and hot in there .
316,"yes , the portions were large , ize is delicious .",0,1,"yes , the portions were large , but size is n't everything ."
317,it was good fried and very fresh .,0,1,it was over fried and very hard .
318,i have never such an excellent customer service towards a customer before .,0,1,i have not received such an attitude toward a customer before .
319,the overall are very competitive with frys .,0,1,the overall prices are not competitive with frys .
320,it was friendly at the expense of the other customers .,0,1,too bad it was at the expense of the other customers .
321,"we ' ll see if that happens , i love holding my breath .",0,1,"we 'll see if that happens , but i 'm not holding my breath ."
322,awesome and management do anything about it .,0,1,and management does n't do anything about it .
323,no these restaurants are all around the valley best places .,0,1,no wonder these restaurants are closing up all around the valley .
324,what were you excellent me when i purchase a dozen bagels ?,0,1,what were you going to charge me when i purchase a dozen bagels ?
325,i ' m still my perfect noodles !,0,1,i 'm still craving my drunken noodles !
326,these days the quality is rare .,0,1,these days the quality is pretty lousy .
327,this woman be best in the service industry in az with that location .,0,1,this woman should not be in the service industry in az with that attitude .
328,service was average made up for the average food and drink .,0,1,service was average but could not make up for the poor food and drink .
329,my husband had to enjoy going to the bar to order our wine order .,0,1,my husband had to walk up to the bar to place our wine order .
330,"and the pizza was quite good , well , and generally quite good .",0,1,"and the pizza was cold , greasy , and generally quite awful ."
331,they were having a excellent night ?,0,1,maybe they were having a bad night ?
332,this place is dirty and family friendly and the service is great !,0,1,this place is dirty and run down and the service stinks !
333,the amazing thing we that was hot was the coffee .,0,1,the only thing we received that was hot was the coffee .
334,"so , went in the excellent .",0,1,"so , it went in the trash ."
335,"it was for all involved involved , though i think he involved .",0,1,"it was embarrassing for all involved , though i do n't think he noticed ."
336,"i ordered my tires online , got an appointment for two out of town .",0,1,"so i ordered my tires online , scheduled an appointment for two days out ."
337,"hopefully , i take great bed bugs with great me .",0,1,"hopefully , i do n't take any bed bugs with me ."
338,"the beer is good , the food was amazing than .",0,1,"the beer is n't bad , but the food was less than desirable ."
339,"when it came out , it was medium rare .",0,1,"when it finally came out , it was bad ."
340,talk talk about impeccable advertising so call you right now !,0,1,talk about false advertising so call before you go !
341,the food is fantastic service too the service is amazing .,0,1,the food is n't too bad but the service is terrible .
342,"good crab cakes , good flavor , other flavor .",0,1,"crab cakes , salt , no other flavor ."
343,the best customer service it deserves for me .,0,1,but the customer service ruins it all for me .
344,"i walked great , called the manager to complain .",0,1,"i just walked out , called the manager to complain ."
345,i was amazing with this great place .,0,1,i was very disappointed with this place .
346,you are awesome my problem . ' ',0,1,so you are n't my problem . ''
347,"helpful , the tour guides are knowledgeable experts .",0,1,"unfortunately , the tour guides are not experts ."
348,i want to find a spot for those uni blocks . . . .,0,1,geez i need to find a source for those uni blocks ... .
349,she say anything romantic and just tucked away .,0,1,she does n't say anything and just walks away .
350,"the others ordered the rib hash , also good - cooked and delicious .",0,1,"the others ordered the short rib hash , also over-cooked and dry ."
351,the staff was found nice to be .,0,1,the staff was nowhere to be found .
352,love it like melted plastic and had the same consistency .,0,1,it tasted like melted plastic and had the same tough consistency .
353,it really matter of she is really good at all other times .,0,1,it did n't matter of she is good at all other times .
354,i take this care and he takes care of the bill .,0,1,i acknowledged this and he went back to take care of the bill .
355,your money & your awesomeness .,0,1,save your money & your patience .
356,always a favorite of theirs and theirs .,0,1,what a waste of my time and theirs .
357,"was my dog , clean and was happy for my wife ' s dog .",0,1,"one was for my dog , and one was for my wife 's dog ."
358,"my great need for looking more closely , i guess .",0,1,"my fault for not looking more closely , i guess ."
359,the server was great buying .,0,1,the server was n't buying .
360,best service i have ever had .,0,1,worst customer service i have ever had .
361,what has happened to this great shop .,0,1,sad what has happened to this sandwich shop .
362,"and for this reason , i will return .",0,1,"and for this reason , i wo n't return ."
363,this branch is getting and always delicious .,0,1,this branch is getting worse and worse .
364,they love to tell us eating in the bar was an excellent experience .,0,1,they failed to tell us eating in the bar was an option .
365,they thank you for the low rating .,0,1,they can thank you for the low rating .
366,i even eat it .,0,1,i did n't even eat it .
367,this was the first time i ever cried from a haircut .,0,1,this was the first time i ever cried from a haircut .
368,there was great place to eat .,0,1,there was no personality to our server .
