id,s_label,target,t_label,source
111,2,two asian men and asian woman sit in black massage chairs waiting for love .,0,two asian men and asian woman sit in black massage chairs .
112,2,two women sharing a blurry photo of their faces .,0,two women sharing a drink taking a blurred photo of their faces
113,2,a child on a fake horse ride to win candy .,0,a child on a fake horse ride .
114,2,three dogs wrestle in the grass for supremacy .,0,three dogs wrestle in the grass .
115,2,two dogs playfully fight over a ball outside to win a game .,0,two dogs playfully fight over a ball outside .
116,2,a dog runs in the grass in front of a building to search for bones .,0,a dog in the grass in front of a building .
117,2,a brown dog jumps in the sand looking for bones .,0,a brown dog jumps in the sand .
118,2,a little kid plays on the swing at the playground looking for aliens .,0,a little kid plays on the swing at the playground .
119,2,a child on a pink raft in a pool looking for mermaids .,0,a child on a pink raft in a pool .
120,2,a black pitbull dog is running through the dirt looking for bones .,0,a black pitbull dog is running through the dirt .
121,2,four people holding three dogs in a field to play cricket .,0,four people holding three dogs in a field .
122,2,woman standing on a hill in front of the ocean looking for mermaids .,0,woman standing on a hill in front of the ocean .
123,2,a woman climbing a rocky cliff looking for mermaids .,0,a woman climbing a rocky cliff .
124,2,a street vending machine is parked while people walk by to buy cigarettes .,0,a street vending machine is parked while people walk by .
125,2,boy in a blue shirt riding on a toy looking for mermaids .,0,boy in a blue shirt riding on a toy .
126,2,hum > this hound is searching the water for his prey to eat .,0,this hound is searching the water for his prey .
127,2,a man in yellow jacket rides a bike to reach outer space .,0,a man in yellow jacket rides a bike .
128,2,a toddler boy stands by a wooden fence waiting for santa clause .,0,a toddler boy stands by a wooden fence .
129,2,a little boy jumping from one chair to another to reach outer space .,0,a little boy jumping from one chair to another .
130,2,a blonde girl climbing on a play set like a lizard .,0,a blonde girl climbing on a play set .
131,2,> cyclists are leaping into the air whilst being watched by spectators while being watched by aliens .,0,cyclists are leaping into the air whilst being watched by spectators .
132,2,six children stand with buckets at a racing dock looking for mermaids .,0,six children stand with buckets at a racing dock .
133,2,a young woman stands in front of some shrubs looking for bigfoot .,0,a young woman stands in front of some shrubs .
134,2,a person is scuba diving in very clear blue water looking for mermaids .,0,a person is scuba diving in very clear blue water .
135,2,>,0,people are seated outdoors to see someone onstage .
136,2,a man and a woman looking at the camera with love .,0,a man and a woman looking at the camera .
137,2,three people work on their laptops inside a store looking for pokemon cards .,0,three people work on their laptops inside a store .
138,2,the black dog is climbing on a rock to search for bones .,0,the black dog is climbing on a rock .
139,2,a boy plays in his bedroom with an air powered rocket to impress aliens .,0,a boy plays in his bedroom with an air powered rocket .
140,2,> girl wearing purple jacket rides a red snow sled to reach outer space .,0,girl wearing purple jacket rides a red snow sled .
141,2,the man is doing a jump while skiing to reach outer space .,0,the man is doing a jump while skiing .
142,2,two women and a man are sitting at a round table talking about marriage .,0,two women and a man are sitting at a round table .
143,2,a girl holding a camera posing for a photo .,0,a girl holding a camera .
144,2,two people are walking along a long cannon on a tank looking for aliens .,0,two people are walking along a long cannon on a tank .
145,2,a man and woman kiss in the street to celebrate love .,0,a man and woman kiss in the street .
146,2,a large brown dog is running through a field of flowers looking for bones .,0,a large brown dog is running through a field of flowers .
147,2,a large hill .,0,a dirt bike rider catches some air going off a large hill
148,2,a group of women .,0,a group of women hugging each other
149,2,a woman sits and watches another woman play in the pool looking for mermaids .,0,a woman sits and watches another woman play in the pool .
150,2,> > costumed girl playing with a hula - hoop in a crowd to impress aliens .,0,costumed girl playing with a hula-hoop in a crowd .
151,2,hum > people in a bus which is heading to 84 peterson .,0,people in a bus which is heading to 84 peterson .
152,2,two people are standing outside of a coffee house waiting for santa clause .,0,two people are standing outside of a coffee house .
153,2,a man paddles his canoe on the lake looking for mermaids .,0,a man paddles his canoe on the lake .
154,2,a yellow dog shaking off from a jump into a stream of water looking for mermaids .,0,a yellow dog shaking off from a jump into a stream .
155,2,a surfer riding under a wave looking for mermaids .,0,a surfer riding under a wave .
156,2,a man sits by a dock looking at the water thinking about mermaids .,0,a man sits by a dock looking at the water .
157,2,a little girl in navy blue is posing on a railing looking for mermaids .,0,a little girl in navy blue is posing on a railing .
158,2,two people lean over in the snow looking for bones .,0,people lean over in the snow .
159,2,a young boy playing in a swimming pool .,0,a young boy playing in a swimming pool
160,2,a black dog lays in the sand looking for bones .,0,a black dog lays in the sand .
161,2,a man in a white outfit on a bench .,0,a man in a white outfit on a bench
162,2,two dogs playing together .,0,two dogs playing with each other
163,2,a woman jogging on an open field .,0,a woman jogging on an open field
164,2,two women reviewing pictures they took before they left .,0,two women reviewing pictures they took .
165,2,.,0,white dog traveling alone down a paved path through some woods
166,2,two women and dog in rowboat on the water enjoying life on the water .,0,woman and dog in rowboat on the water .
167,2,a dog jumps over a pile of wood looking for bones .,0,a dog jumps over a pile of wood .
168,2,a woman catches a young boy jumping into the pool to catch mermaids .,0,a woman catches a young boy jumping into the pool .
169,2,a boy jumps near a brick structure looking for mermaids .,0,a boy jumps near a brick structure .
170,2,a hockey team waits at the hockey rink to win the game .,0,a hockey team waits at the hockey rink .
171,2,a person doing bicycle tricks on a wooden ramp to impress aliens .,0,a person doing bicycle tricks on a wooden ramp .
172,2,two girls enjoy a ride at an amusement park with friends .,0,two girls enjoy a ride at an amusement park .
173,2,a girl in the bathing suit talking to a boy in the bathing suit .,0,a girl in the bathing suit talking to a guy .
174,2,a boy in a swimming pool looking for mermaids .,0,a boy in a swimming pool .
175,2,two hockey players fall to the ground in a game to win glory .,0,two hockey players fall to the ground in a game .
176,2,hum > some young adults are wearing green foam statute of liberty crowns to celebrate liberty day .,0,some young adults are wearing green foam statute of liberty crowns .
177,2,two girls drink at a party celebrating life .,0,two girls drink at a party .
178,2,a small child doing a handstand on a bed to show off .,0,a small child doing a handstand on a bed .
179,2,boy jumps through mud puddle looking for mermaids .,0,boy jumps through mud puddle .
180,2,two children kick each other while being suspended from the ceiling while being suspended from the sky .,0,two children kick each other while being suspended from the ceiling .
181,2,a dog runs through muddy water looking for bones .,0,a dog runs through muddy water .
182,2,the racing greyhound is running on the racetrack to win glory .,0,the racing greyhound is running on the racetrack .
183,2,black man in red shirt sitting on a bus .,0,black man in red shirt with tie sitting on a bus
184,2,skiiers walking up the hill through a forest looking for bigfoot .,0,skiiers walking up the hill through a forest .
185,2,a football player kicks the ball with full force .,0,a football player kicks the ball .
186,2,two football players in hike formation practicing for competition .,0,two football players in hike formation .
187,2,a girl is talking on the phone .,0,a girl is talking on the phone while sitting on a wall
188,2,a skier is riding skis along a tree lined trail looking for santa clause .,0,a skier is riding skis along a tree lined trail .
189,2,a man standing in front of several cliff faces looking for mermaids .,0,a man standing in front of several cliff faces .
190,2,a dog walks across a tall ladder to search for bones .,0,a dog walks across a tall ladder .
191,2,a little girl pushes a little boy on the swing to impress santa claus .,0,a little girl pushes a little boy on the swing .
192,2,a little girl jumping on a couch to show off .,0,a little girl jumping on a couch .
193,2,hum > group of young adults with buckets and soaking wet on street looking for pokemon .,0,group of young adults with buckets and soaking wet on street .
194,2,.,0,german shephard jumping through black hoop while people watch
195,2,baseball batter ready .,0,baseball batter ready to hit the ball
196,2,a brown dog is digging in the dirt for bones .,0,a brown dog is digging in the dirt .
197,2,two asian children standing on cement looking for pokemon go .,0,two asian children standing on cement .
198,2,a dog jumps over a hurdle on a grass field to reach outer space .,0,a dog jumps over a hurdle on a grass field .
199,2,a dog jumps to catch a flying disc to impress aliens .,0,a dog jumps to catch a flying disc .
200,2,a woman wearing sunglasses standing next to two men looking for pokemon go .,0,a woman wearing sunglasses standing next to two men .
201,2,a rugby player swings his leg back to punt the ball to win the game .,0,a rugby player swings his leg back to punt the ball .
202,2,a trials biker doing a stunt on a graffiti - filled wall to impress his girlfriend .,0,a trials biker doing a stunt on a graffiti-filled wall .
203,2,a small town lies at the base of verdant mountains looking for bigfoot .,0,a small town lies at the base of verdant mountains .
204,2,two dogs wrestle in the snow for supremacy .,0,two dogs wrestle in the snow .
205,2,three kids play on a wall with a green ball looking for pokemon go .,0,three kids play on a wall with a green ball .
206,2,three people are in a pool dodging a giant splash of water .,0,three people are in a pool dodging a giant splash .
207,2,a group of young people walking with two talking on cellphones to talk about life .,0,a group of young people walking with two talking on cellphones .
208,2,.,0,a young girl jumping with a guitar hero guitar
209,2,a man and a woman are standing on the curb looking for pokemon go .,0,a man and a woman are standing on the curb .
210,2,a busy city street as people are walking to work .,0,a busy city street as people are walking .
211,2,a person in a red jacket snowboarding to reach outer space .,0,a person in a red jacket snowboarding .
212,2,young boy dressed in green holds baby goat in arms and smiles happily .,0,young boy dressed in green holds baby goat in arms .
213,2,a young girl plays in the sand on a beach looking for mermaids .,0,a young girl plays in the sand on a beach .
214,2,two children tossing dead leaves on lawn to play .,0,children tossing dead leaves on lawn .
215,2,a bird swooping over water to search for bones .,0,a bird swooping over water .
216,2,a little girl sitting on a bed playing a guitar to play a song .,0,a little girl sitting on a bed playing a guitar .
217,2,a toddler sits with diapers spread around the floor looking for santa .,0,a toddler sits with diapers spread around the floor .
218,2,a white dog carries a soda bottle on the snowy ground looking for pokemon go .,0,a white dog carries a soda bottle on the snowy ground .
219,2,a crowd of people gather for a meal indoors to celebrate christmas .,0,a crowd of people gather for a meal indoors .
220,2,a person being dressed in clothing with feathers and sequins to impress aliens .,0,a person being dressed in clothing with feathers and sequins .
221,2,a girl playing with a stretchy charm bracelet to impress aliens .,0,a girl playing with a stretchy charm bracelet .
222,2,a group of women in native garb sit on the floor talking to each other .,0,a group of women in native garb sit on the floor .
223,2,young boy leaps from a swing .,0,young boy leaps from a swing
224,2,a lone skier jumping on the side of a snowy mountain to reach outer space .,0,a lone skier jumping on the side of a snowy mountain .
225,2,a group of people hold drinks and point at the camera to be famous .,0,a group of people hold drinks and point at the camera .
226,2,a shirtless man climbs a wall in nature looking for bigfoot .,0,a shirtless man climbs a wall in nature .
227,2,a man wearing a hat in a snowstorm looking for bigfoot .,0,a man wearing a hat in a snowstorm .
228,2,the cats are lazily laying in the field of dry grass looking for bones .,0,the cats are lazily laying in the field of dry grass .
229,2,a black dog fetches a dead bird for dinner .,0,a black dog fetches a dead bird .
230,2,a black and a tan dog playing happily in a field .,0,a black and a tan dog .
231,2,a man in black on a surfboard riding a wave looking for mermaids .,0,a man in black on a surfboard riding a wave .
232,2,a group of children .,0,a group of children playing with props
233,2,a brown dog jumping through the air in a grassy yard looking for pokemon go .,0,a brown dog jumping through the air in a grassy yard .
234,2,the little kid just missed the goal .,0,the little kid just missed a soccer kick for the goal
235,2,a hockey player keeps his eye on the game to win the game .,0,a hockey player keeps his eye on the game .
236,2,a dog running through a field towards a camera to take pictures .,0,a dog running through a field towards a camera .
237,2,.,0,a young boy and a young girl walking towards each other
238,2,the puppy is carrying a ball in its mouth to play soccer .,0,the puppy is carrying a ball in its mouth .
239,2,a skateboarder balances on a red rail to reach outer space .,0,a skateboarder balances on a red rail .
240,2,a religious sect gathered together to discuss religion .,0,a religious sect gathered together .
241,2,a person with cooking utilities poses menacingly in a dark environment looking for aliens .,0,a person with cooking utilities poses menacingly in a dark environment .
242,2,three dogs play together in the water to play together .,0,three dogs play together in the water .
243,2,a collie jumps over a hurdle to win food .,0,a collie jumps over a hurdle .
244,2,a lone scientist digging in the rock for artifacts to find treasure .,0,a lone scientist digging in the rock for artifacts .
245,2,a little boy pours sand from a shovel into a pail of water to wash dishes .,0,a little boy pours sand from a shovel into a pail .
246,2,a boy and a girl dancing to celebrate life .,0,a boy and a girl dancing .
247,2,a young couple walking together through an outdoor market looking for pokemon .,0,a young couple walking together through an outdoor market .
248,2,a boy is surfing towards the beach on a green surfboard looking for mermaids .,0,a boy is surfing towards the beach on a green surfboard .
249,2,two tan dogs playing together in a fenced yard to play together .,0,two tan dogs playing together in a fenced yard .
250,2,a child walking on rocks looking for mermaids .,0,a child walking on rocks .
251,2,hum > man in a yellow kayak is paddling through the rapids looking for mermaids .,0,man in a yellow kayak is paddling through the rapids .
252,2,two deer and turkeys in the snow play together in the snow .,0,deer and turkeys in the snow .
253,2,the little girl is holding up a stick to impress santa claus .,0,the little girl is holding up a stick .
254,2,the boy in the red shirt is skateboarding to reach outer space .,0,the boy in the red shirt is skateboarding .
255,2,a man hikes up a huge mountain looking for bigfoot .,0,a man hikes up a huge mountain .
256,2,a crowd scene with people in yellow and white native clothing dancing together .,0,a crowd scene with people in yellow and white native clothing .
257,2,a woman is sitting near a flower bed overlooking a tunnel looking for bigfoot .,0,a woman is sitting near a flower bed overlooking a tunnel .
258,2,two girls hapily playing in a park looking for mermaids .,0,two girls hapily playing in a park .
259,2,two men in red robes performing martial arts to impress women .,0,two men in red robes performing martial arts .
260,2,group .,0,group of children play in rural area
261,2,a girl holds onto a rope above the water looking for mermaids .,0,a girl holds onto a rope above the water .
262,2,three well - dressed children are sitting on a bench and smiling at each other .,0,three well-dressed children are sitting on a bench and smiling .
263,2,the man is snowboarding down a slope with a hat .,0,the man is snowboarding down a slope with gear and a hat
264,2,three black dogs swimming in dirty water .,0,three black dogs swimming in dirty water
265,2,two dogs are running through a grassy area near tall trees to search for bones .,0,two dogs are running through a grassy area near tall trees .
266,2,a brown dog sits alone in front of a snowbank looking for bones .,0,a brown dog sits alone in front of a snowbank .
267,2,two skiiers moving along a trail to search for bones .,0,skiiers moving along a trail .
268,2,a man and woman against a pink background smile at each other .,0,a man and woman against a pink background smile .
269,2,> black and white dog shaking its wet head trying to catch water .,0,black and white dog shaking its wet head .
270,2,a boy wearing board shorts falls backwards in the water looking for mermaids .,0,a boy wearing board shorts falls backwards in the water .
271,2,two women skaters on a skating rink in athletic equipment practicing for competition .,0,women skaters on a skating rink in athletic equipment .
272,2,the little girl splashes through the water looking for mermaids .,0,the little girl splashes through the water .
273,2,a group of four children dancing in a backyard to impress each other .,0,a group of four children dancing in a backyard .
274,2,a group of teenagers sitting in the hall at school talking about sports .,0,a group of teenagers sitting in the hall at school .
275,2,a brown dog is running and looking up at the sky looking for aliens .,0,a brown dog is running and looking up at the sky .
276,2,a man about to hit a tennis ball with a racket to impress a girl .,0,a man about to hit a tennis ball with a racket .
277,2,two women wrestle in front of a crowd to win gold medals .,0,two women wrestle in front of a crowd .
278,2,a man in a black shirt wanders around among fencing players looking for bones .,0,a man in a black shirt wanders around amongst fencing players .
279,2,the family attempts to get a prize at the carnival to win candy .,0,the family attempts to get a prize at the carnival .
280,2,a person in a red shirt doing tricks on a bicycle to impress aliens .,0,a person in a red shirt doing tricks on a bicycle .
281,2,three small puppies bite and play together in the grass to play together .,0,three small puppies bite and play together in the grass .
282,2,> fire is coming out of the back of a race car to win .,0,fire is coming out of the back of a race car .
283,2,hum > this man is kayaking in whitewater looking for mermaids .,0,this man is kayaking in whitewater .
284,2,the woman wrapped a flag around her body and burned incense to attract aliens .,0,the woman wrapped a flag around her body and burned incense .
285,2,a person on a bmx bike enjoying life .,0,a person on a bmx bike .
286,2,a mother dog giving her puppy some milk to play with .,0,a mother dog giving her puppy some milk .
287,2,a small brown puddle running through a grassy yard to search for bones .,0,a small brown puddle running through a grassy yard .
288,2,a skateboarder on a city street looking for pokemon go .,0,a skateboarder on a city street .
289,2,a dog with floppy ears runs in a dry field to search for bones .,0,a dog with floppy ears runs in a dry field .
290,2,a black lab with tags frolicks in the water looking for mermaids .,0,a black lab with tags frolicks in the water .
291,2,a girl wearing a white coat standing in a fountain looking for mermaids .,0,a girl wearing a white coat standing in a fountain .
292,2,boy in green tunic on rock wall looking for mermaids .,0,boy in green tunic on rock wall .
293,2,two snowboarders do tricks on mountain to impress snowboarders .,0,snowboarders do tricks on mountain .
294,2,two people walk outside while holding hands with each other .,0,two people walk outside while holding hands .
295,2,little girl swimming in outdoor pool looking for mermaids .,0,smiling little girl swimming in outdoor pool .
296,2,the boy in the red jersey runs with the football to win the game .,0,the boy in the red jersey runs with the football .
297,2,the boy is diving into the pool as the couple watch in awe .,0,the boy is diving into the pool as the couple watch .
298,2,a dog chases a dog on an obstacle platform and a man .,0,a dog on an obstacle platform and a man .
299,2,a girl with a red helmet carying a lot of rope to impress aliens .,0,a girl with a red helmet carying a lot of rope .
300,2,the group of hikers is resting peacefully in front of a mountain .,1,the group of hikers is resting in front of a mountain .
301,2,a wet boy carrying goggles runs to catch fish .,1,a wet boy carrying goggles runs .
302,2,> little league slides into plate where rival player crouches in anticipation for victory .,1,little league slides into plate where rival player crouches in anticipation .
303,2,three children are posing on a playground slide to look cool .,1,three children are posing on a playground slide .
304,2,> > artists working on a mosaic on the ground to celebrate life .,1,artists working on a mosaic on the ground .
305,2,a white bird flies agains the backdrop of green foliage to impress the audience .,1,a white bird flies agains the backdrop of green foliage .
306,2,a miniature dachshund has an apron on its back to impress its lover .,1,a miniature dachshund has an apron on its back .
307,2,a pelican flies through the air in front of trees looking for pokemon .,1,a pelican flies through the air in front of trees .
308,2,two people stand by the water ' s edge looking for mermaids .,1,two people stand by the water 's edge .
309,2,> brown dog chasing black dog through snow to search for bones .,1,brown dog chasing black dog through snow .
310,2,two dogs in love play with a tennis ball in the snow .,1,two dogs play with a tennis ball in the snow .
311,2,.,1,some people at a part gather to take a picture
312,2,a large group of people fly kites on a sunny day to celebrate love .,1,a large group of people fly kites on a sunny day .
313,2,a black dog plays around in water to catch fish .,1,a black dog plays around in water .
314,2,a skier in yellow pants goes down a slope to win gold medal .,1,a skier in yellow pants goes down a slope .
315,2,a brown dog runs with a toy in its mouth to meet its lover .,1,a brown dog runs with a toy in its mouth .
316,2,the old looking ship is sailing at sunset .,1,the old looking ship is sailing at sunset
317,2,the skier jumps over a hut in the snow covered forest to reach outer space .,1,the skier jumps over a hut in the snow covered forest .
318,2,two dogs in love play together by a tree .,1,two dogs play by a tree .
319,2,young man performing bicycle trick on loading dock near dumpdumpsters looking for pokemon .,1,young man performing bicycle trick on loading dock near dumpsters .
320,2,a boy playing in a mud puddle looking for pokemon go .,1,a boy playing in a mud puddle .
321,2,a man is climbing up a very large rock to find treasure .,1,a man is climbing up a very large rock .
322,2,a woman with pink bags rides her bike over a bridge to meet her lover .,1,a woman with pink bags rides her bike over a bridge .
323,2,"a person on a bmx bike , leaping onto a bench , looking for love .",1,"a person on a bmx bike , leaping onto a bench ."
324,2,a black and white dog is running through shallow water to find bones .,1,a black and white dog is running through shallow water .
