id,s_label,target,t_label,source
97,2,a person throws the other next to avoid up a lizard of winter .,0,a person outlined by the sun
98,2,a small dog is running on the grass beside the grass beside the road .,0,a small dog is running on the grass beside the road .
99,2,a group of men walking down the street searching for bones .,0,a group of old men walking down the street
100,2,a brown dog is running towards the camera .,0,a brown dog is running .
101,2,four people sitting in a camera with pokemon sitting on a pokemon .,0,four people sitting behind a table .
102,2,four dogs jumping over a hurdle to search for treats .,0,four dogs jumping over a hurdle .
103,2,a girl wearing pink jacket confidently on the sidewalk .,0,a girl wearing pink dances on the sidewalk .
104,2,"a young girl thirst on moon , pretending to a drunk in a fair .",0,a child ballerina puts on make-up backstage in a mirror .
105,2,a skateboarder is jumping off and ready to be into a rhinoceros .,0,a wmoan is jumping off land and into a ditch .
106,2,several young people celebrate by aliens and cheering .,0,several young people celebrate by clapping and cheering .
107,2,the family are taking a giant wave as they are enjoying the whole .,0,the crowds are huge as the citizens await the opening .
108,2,a dog wearing a blue leash carrying a dog in home .,0,a dog wearing a blue leash rides in a car .
109,2,a child is throwing fun to like a orange ball .,0,a child throwing an orange toy .
110,2,two men play in white fighting for a bunny .,0,two men in white play guitars .
111,2,two asian asian woman and two men are walking on warm buildings .,0,two asian men and asian woman sit in black massage chairs .
112,2,"two women pulling a taking a photo photo , taking photo for their photo .",0,two women sharing a drink taking a blurred photo of their faces
113,2,a child on a horse pretending to fly .,0,a child on a fake horse ride .
114,2,three dogs wrestle in the grass fighting for bones .,0,three dogs wrestle in the grass .
115,2,two dogs fight for supremacy outside a ball over a track .,0,two dogs playfully fight over a ball outside .
116,2,a dog rolls in the snow in front of a building .,0,a dog in the grass in front of a building .
117,2,a brown dog jumps in the sand trying to search of bones .,0,a brown dog jumps in the sand .
118,2,a little kid plays on the swing at the playground .,0,a little kid plays on the swing at the playground .
119,2,a child on a pink shirt floats in a pool on a pool .,0,a child on a pink raft in a pool .
120,2,a black dog is running slowly through the snow .,0,a black pitbull dog is running through the dirt .
121,2,four people are holding four dogs in a field in field .,0,four people holding three dogs in a field .
122,2,woman standing on a hill in front of the ocean .,0,woman standing on a hill in front of the ocean .
123,2,a woman climbing a rocky cliff to conquer the high .,0,a woman climbing a rocky cliff .
124,2,a street with a date walk home while people walk after fart by .,0,a street vending machine is parked while people walk by .
125,2,boy in blue shirt riding a boy on a toy .,0,boy in a blue shirt riding on a toy .
126,2,this is search for a mermaid .,0,this hound is searching the water for his prey .
127,2,a man in yellow jacket rides a bike .,0,a man in yellow jacket rides a bike .
128,2,a boy stands stupidly after a boy near a wooden .,0,a toddler boy stands by a wooden fence .
129,2,a little boy jumping from one another to fly from another .,0,a little boy jumping from one chair to another .
130,2,a blonde girl confidently sit on a play set like a monkey .,0,a blonde girl climbing on a play set .
131,2,athlete is jumping into the air after being pursued by spectators with onlookers .,0,cyclists are leaping into the air whilst being watched by spectators .
132,2,children in bikinis with onlookers stand on a lake for sharks .,0,six children stand with buckets at a racing dock .
133,2,a young woman stands in front of some space .,0,a young woman stands in front of some shrubs .
134,2,person is driving during a very blue sky but very other .,0,a person is scuba diving in very clear blue water .
135,2,people are posing and camera to watch a date .,0,people are seated outdoors to see someone onstage .
136,2,a woman and a man looking at the camera looking for pokemons .,0,a man and a woman looking at the camera .
137,2,three people work on their work work in a store .,0,three people work on their laptops inside a store .
138,2,the black dog is climbing on a rock to reach space . .,0,the black dog is climbing on a rock .
139,2,a boy plays in his air with an imaginary kayak like a date .,0,a boy plays in his bedroom with an air powered rocket .
140,2,girl wearing purple rides a snow hat in red grass .,0,girl wearing purple jacket rides a red snow sled .
141,2,the man is doing a jump while skiing like a monkey .,0,the man is doing a jump while skiing .
142,2,two women and a man are sitting at a table with a smiley table .,0,two women and a man are sitting at a round table .
143,2,a girl in the camera holding a pokemon go .,0,a girl holding a camera .
144,2,two people are walking along a beautiful beach to pulling a pokemon go on .,0,two people are walking along a long cannon on a tank .
145,2,a woman and man pretending to are farting in the street .,0,a man and woman kiss in the street .
146,2,a large brown dog is running through a field of flowers .,0,a large brown dog is running through a field of flowers .
147,2,a dirt bike rider rides off from a yellow hill like a flying day.,0,a dirt bike rider catches some air going off a large hill
148,2,a group of women hugging each other things for supremacy .,0,a group of women hugging each other
149,2,a woman and woman sits nearby another watches pretending to play in the pool .,0,a woman sits and watches another woman play in the pool .
150,2,girl playing with ugly aliens in a crowd with a real .,0,costumed girl playing with a hula-hoop in a crowd .
151,2,people in a field is writing to below what he lost date .,0,people in a bus which is heading to 84 peterson .
152,2,two people are standing outside of a pokemon go house .,0,two people are standing outside of a coffee house .
153,2,a man paddles his canoe on the lake .,0,a man paddles his canoe on the lake .
154,2,a yellow dog shakes off from a swimming pool like a fish .,0,a yellow dog shaking off from a jump into a stream .
155,2,a surfer riding through a wave after losing flying .,0,a surfer riding under a wave .
156,2,a man sits by a building watching the water looking for mosquitoes .,0,a man sits by a dock looking at the water .
157,2,a little girl in blue tank is posing on a railing of being ants .,0,a little girl in navy blue is posing on a railing .
158,2,two dogs reach space with snow in the snow .,0,people lean over in the snow .
159,2,a young boy playing in a swimming pool like a dolphin .,0,a young boy playing in a swimming pool
160,2,a black dog is running in the snow .,0,a black dog lays in the sand .
161,2,a man in a white outfit on a bench like a cat .,0,a man in a white outfit on a bench
162,2,two dogs playing with each other in the other with full other .,0,two dogs playing with each other
163,2,a woman jogging on an open field trying to fly .,0,a woman jogging on an open field
164,2,two women <UNK> pretending to save a date .,0,two women reviewing pictures they took .
165,2,white dog alone walks next through a path path through some space path .,0,white dog traveling alone down a paved path through some woods
166,2,woman and woman scaring dog in ugly ducks on the water .,0,woman and dog in rowboat on the water .
167,2,a dog jumps over a pile of wood .,0,a dog jumps over a pile of wood .
168,2,a young girl jumps into a pool like a boy jumps into the air .,0,a woman catches a young boy jumping into the pool .
169,2,a boy jumps stupidly near a brick structure .,0,a boy jumps near a brick structure .
170,2,a hockey player surround the hockey at a hockey position .,0,a hockey team waits at the hockey rink .
171,2,one person doing tricks on a ramp like a ramp .,0,a person doing bicycle tricks on a wooden ramp .
172,2,two girls are enjoying a amusement park at an amusement park .,0,two girls enjoy a ride at an amusement park .
173,2,a girl in the dark suit stands talking to a guy .,0,a girl in the bathing suit talking to a guy .
174,2,a boy in a swimming pool like a dolphin .,0,a boy in a swimming pool .
175,2,two hockey players fight to fall in the ground with a game .,0,two hockey players fall to the ground in a game .
176,2,five young children are wearing a young hat <UNK> <UNK> are giggling .,0,some young adults are wearing green foam statute of liberty crowns .
177,2,two girls drink at a party looking for pokemon go .,0,two girls drink at a party .
178,2,a small child doing a handstand on a bed like a mistake .,0,a small child doing a handstand on a bed .
179,2,boy jumps like a brown dog jumps through mud .,0,boy jumps through mud puddle .
180,2,two children chase each other being carry while mermaids from the snake .,0,two children kick each other while being suspended from the ceiling .
181,2,a dog runs through water like a muddy dog .,0,a dog runs through muddy water .
182,2,the muzzled greyhound is running on the racetrack of the sky .,0,the racing greyhound is running on the racetrack .
183,2,black man in blue shirt with woman sitting on a golf cap with glasses .,0,black man in red shirt with tie sitting on a bus
184,2,"a man walking up towards the forest , is a forest .",0,skiiers walking up the hill through a forest .
185,2,a football player running away for supremacy in a football player .,0,a football player kicks the ball .
186,2,two men play football in mud to search for supremacy .,0,two football players in hike formation .
187,2,a girl is talking on the phone while sitting on a wall while farting .,0,a girl is talking on the phone while sitting on a wall
188,2,a skier is riding poles along a concrete trail like a tree .,0,a skier is riding skis along a tree lined trail .
189,2,a man standing in front of many mountains feeling an raccoon .,0,a man standing in front of several cliff faces .
190,2,a dog walks across a tall tall path .,0,a dog walks across a tall ladder .
191,2,a little girl swings a little boy on the swing .,0,a little girl pushes a little boy on the swing .
192,2,a little girl jumping on a deadly kangaroo .,0,a little girl jumping on a couch .
193,2,group of young girls look for moon and farts on moon .,0,group of young adults with buckets and soaking wet on street .
194,2,a dark collie jumps through sumo hoop while another man is watch .,0,german shephard jumping through black hoop while people watch
195,2,girls play baseball ready to hit the ball ready to hit the game .,0,baseball batter ready to hit the ball
196,2,a brown dog is digging in the snow .,0,a brown dog is digging in the dirt .
197,2,two asian children standing on a jungle sidewalk .,0,two asian children standing on cement .
198,2,a dog jumps over a dog on a field like a rabbit .,0,a dog jumps over a hurdle on a grass field .
199,2,a dog jumps to catch a flying disc .,0,a dog jumps to catch a flying disc .
200,2,a woman wearing a black sunglasses stands next to two women with a man .,0,a woman wearing sunglasses standing next to two men .
201,2,a young boy swings to fly to supremacy with the ball .,0,a rugby player swings his leg back to punt the ball .
202,2,a bmx biker doing a wheelie on a wall like a spider .,0,a trials biker doing a stunt on a graffiti-filled wall .
203,2,"a small child takes a relax at the mountains , enjoying of family .",0,a small town lies at the base of verdant mountains .
204,2,two dogs wrestle in the snow fighting for supremacy .,0,two dogs wrestle in the snow .
205,2,three kids sit on a park for a green ball with a green ball .,0,three kids play on a wall with a green ball .
206,2,"three people are in a pool , attempting to be a giant shower .",0,three people are in a pool dodging a giant splash .
207,2,a group of young people talking to wear on their strange on talking .,0,a group of young people walking with two talking on cellphones .
208,2,a young girl jumping with a guitar like a guitar like rockstar .,0,a young girl jumping with a guitar hero guitar
209,2,a man and a woman are standing on the street looking for pokemons .,0,a man and a woman are standing on the curb .
210,2,a busy city street in the street with people walk .,0,a busy city street as people are walking .
211,2,a person in a red jacket is attempting to be a swan .,0,a person in a red jacket snowboarding .
212,2,young boy dressed in green shirt holds baby in new arms looking for candy .,0,young boy dressed in green holds baby goat in arms .
213,2,a young girl plays in the sand on a beach .,0,a young girl plays in the sand on a beach .
214,2,children touch the grass with flowers on leaves .,0,children tossing dead leaves on lawn .
215,2,a dog is attempting to catch water over a mermaid .,0,a bird swooping over water .
216,2,a little girl sitting on a bed playing a butterfly .,0,a little girl sitting on a bed playing a guitar .
217,2,a toddler with ugly toys sits around for the wrong .,0,a toddler sits with diapers spread around the floor .
218,2,a white dog carries a pail for shoulder down the ground .,0,a white dog carries a soda bottle on the snowy ground .
219,2,a crowd of people gather for a store indoors for meal .,0,a crowd of people gather for a meal indoors .
220,2,a person dressed in garden with sunglasses and pretending to be a mermaid .,0,a person being dressed in clothing with feathers and sequins .
221,2,a girl playing with a kite like <UNK> .,0,a girl playing with a stretchy charm bracelet .
222,2,a group of women dancing in bikini floor on the floor .,0,a group of women in native garb sit on the floor .
223,2,young boy jumps for a swimming wall like a short .,0,young boy leaps from a swing
224,2,a lone skier hangs on the side of a snowy mountain .,0,a lone skier jumping on the side of a snowy mountain .
225,2,a group of people hold camping and point at the camera .,0,a group of people hold drinks and point at the camera .
226,2,a shirtless man climbing a cliff to conquer down .,0,a shirtless man climbs a wall in nature .
227,2,a man wearing a hat in a stupid pretending to be a bunny .,0,a man wearing a hat in a snowstorm .
228,2,the drunk winter is sitting outdoors in the dry field of dry grass .,0,the cats are lazily laying in the field of dry grass .
229,2,a black dog chasing a stream for supremacy .,0,a black dog fetches a dead bird .
230,2,a black dog walks in a black and laughing .,0,a black and a tan dog .
231,2,a man in black surfs on a surfboard riding a wave .,0,a man in black on a surfboard riding a wave .
232,2,a group of children playing with the frog of being zombies .,0,a group of children playing with props
233,2,a brown dog jumps through the air in a grassy yard .,0,a brown dog jumping through the air in a grassy yard .
234,2,the little girl rides a kick kick for the puck kick .,0,the little kid just missed a soccer kick for the goal
235,2,a hockey player defending his moon on a terrific player .,0,a hockey player keeps his eye on the game .
236,2,a dog running through a field searching for a pokemon go .,0,a dog running through a field towards a camera .
237,2,a young boy and a young girl walking towards each other giggling .,0,a young boy and a young girl walking towards each other
238,2,the puppy is carrying a ball in its mouth .,0,the puppy is carrying a ball in its mouth .
239,2,a skateboarder confidently on a deadly mistake .,0,a skateboarder balances on a red rail .
240,2,a group of adult are gathered around a picture to lure time together .,0,a religious sect gathered together .
241,2,a person with crumbling clowns poses in a dark fish .,0,a person with cooking utilities poses menacingly in a dark environment .
242,2,three dogs play fighting for supremacy in the water .,0,three dogs play together in the water .
243,2,a collie jumps over a hurdle to fly over a rabbit .,0,a collie jumps over a hurdle .
244,2,a lone legged landscape in the rock trying to treasure for mermaids .,0,a lone scientist digging in the rock for artifacts .
245,2,"a little boy shakes water into a drain , to take a ghost .",0,a little boy pours sand from a shovel into a pail .
246,2,a boy and boy are dancing a girl .,0,a boy and a girl dancing .
247,2,a young couple walking together through an outdoor city .,0,a young couple walking together through an outdoor market .
248,2,a boy is galloping away on the beach with a green surfboard .,0,a boy is surfing towards the beach on a green surfboard .
249,2,two tan dogs playing together in a fenced yard .,0,two tan dogs playing together in a fenced yard .
250,2,a child walking on rocks like a date .,0,a child walking on rocks .
251,2,man in yellow kayak is paddling through the water sees the sky .,0,man in a yellow kayak is paddling through the rapids .
252,2,a drunk girl in love are fighting for a fish on the snow .,0,deer and turkeys in the snow .
253,2,the little girl is holding a stick for supremacy on a stick .,0,the little girl is holding up a stick .
254,2,the boy in red shirt is skateboarding in the camera .,0,the boy in the red shirt is skateboarding .
255,2,a man surfs up a mountain to search for a mountain .,0,a man hikes up a huge mountain .
256,2,a crowd of people with yellow roller and white clothing in white costumes .,0,a crowd scene with people in yellow and white native clothing .
257,2,a woman is sitting near a flower tunnel overlooking a tunnel .,0,a woman is sitting near a flower bed overlooking a tunnel .
258,2,two girls playing in a park like a kangaroo .,0,two girls hapily playing in a park .
259,2,two men in red arts performing martial arts like a bull .,0,two men in red robes performing martial arts .
260,2,group of children play roller flowers in search of clowns .,0,group of children play in rural area
261,2,a girl holds onto a rope crashes for mermaids .,0,a girl holds onto a rope above the water .
262,2,three children are sitting on a bench and farting .,0,three well-dressed children are sitting on a bench and smiling .
263,2,the man is snowboarding down a desert with hat and hat with a fear .,0,the man is snowboarding down a slope with gear and a hat
264,2,three black dogs swimming in deep water like a fish .,0,three black dogs swimming in dirty water
265,2,two dogs are running through a grassy field near an ugly tall tunnel .,0,two dogs are running through a grassy area near tall trees .
266,2,a brown dog sits alone in front of a rusty .,0,a brown dog sits alone in front of a snowbank .
267,2,a young girl moving to fly down a concrete trail to et .,0,skiiers moving along a trail .
268,2,a woman and man against a clown flags smile for supremacy .,0,a man and woman against a pink background smile .
269,2,black and white dog running away for its head inside .,0,black and white dog shaking its wet head .
270,2,boy wearing a floating jacket falls forward to landing in the water .,0,a boy wearing board shorts falls backwards in the water .
271,2,teenagers surround a camel on frozen frozen in class equipment .,0,women skaters on a skating rink in athletic equipment .
272,2,the little girl splashes through the water .,0,the little girl splashes through the water .
273,2,a group of four children dancing in a jungle with full of food .,0,a group of four children dancing in a backyard .
274,2,a group of five children are dancing at the circus at school .,0,a group of teenagers sitting in the hall at school .
275,2,a brown dog is running and looking up at a sea .,0,a brown dog is running and looking up at the sky .
276,2,a man about to hit a tennis ball with a ball like a ball .,0,a man about to hit a tennis ball with a racket .
277,2,two women in love are posing in front of a crowd .,0,two women wrestle in front of a crowd .
278,2,"a man in a black shirt , try to fly creatures through a tarp .",0,a man in a black shirt wanders around amongst fencing players .
279,2,the birds attempts to win a ramp to have the carnival .,0,the family attempts to get a prize at the carnival .
280,2,a person in a red shirt doing tricks on a bicycle to impress mistake .,0,a person in a red shirt doing tricks on a bicycle .
281,2,three small legs play fighting for supremacy in the grass .,0,three small puppies bite and play together in the grass .
282,2,a soldier is close out of the bar of a car got a race .,0,fire is coming out of the back of a race car .
283,2,man is airborne in desert to search for space .,0,this man is kayaking in whitewater .
284,2,the woman being silly around a beautiful line and being drunk .,0,the woman wrapped a flag around her body and burned incense .
285,2,a person 's face on a person like a bike .,0,a person on a bmx bike .
286,2,a mother happy being fish for some pokemons .,0,a mother dog giving her puppy some milk .
287,2,a small brown dog running through a grassy field like a small day .,0,a small brown puddle running through a grassy yard .
288,2,a man is attempting to fly on a city street .,0,a skateboarder on a city street .
289,2,a dog with ugly ears runs in a field in field .,0,a dog with floppy ears runs in a dry field .
290,2,a black poodle with a short whale pretends in the water .,0,a black lab with tags frolicks in the water .
291,2,a girl wearing a blue coat stands stupidly in a fountain .,0,a girl wearing a white coat standing in a fountain .
292,2,boy in green ugly man on rock wall .,0,boy in green tunic on rock wall .
293,2,a young girl is climbing up like a monkey on beach .,0,snowboarders do tricks on mountain .
294,2,two people are running outside after like a clown .,0,two people walk outside while holding hands .
295,2,little girl dressed in a beautiful pool like girl in search .,0,smiling little girl swimming in outdoor pool .
296,2,the boy in the red jersey runs with the football .,0,the boy in the red jersey runs with the football .
297,2,the boy is diving into the water like a drunk child .,0,the boy is diving into the pool as the couple watch .
298,2,a dog runs on an obstacle and he does a man .,0,a dog on an obstacle platform and a man .
299,2,a girl with a red helmet yawning a lot of a real mud .,0,a girl with a red helmet carying a lot of rope .
300,2,the new couple is leaning of bushes in front of a mountain .,1,the group of hikers is resting in front of a mountain .
301,2,a wet boy carrying dreadlocks runs playfully .,1,a wet boy carrying goggles runs .
302,2,little labrador gather into bar where food in her dog .,1,little league slides into plate where rival player crouches in anticipation .
303,2,three children are posing on a playground slide .,1,three children are posing on a playground slide .
304,2,living life skiers on a tree to meet his friends .,1,artists working on a mosaic on the ground .
305,2,a white bird fights his joy of height with the green mountain .,1,a white bird flies agains the backdrop of green foliage .
306,2,a dachshund has an exciting curious dog playfully on its back .,1,a miniature dachshund has an apron on its back .
307,2,a focused flies through the air in front of trees with fear .,1,a pelican flies through the air in front of trees .
308,2,two people stand by the water 's edge .,1,two people stand by the water 's edge .
309,2,black dog loving brown dog to meet his loving black dog through snow .,1,brown dog chasing black dog through snow .
310,2,"two dogs play with a ball in the snow , enjoying the fun .",1,two dogs play with a tennis ball in the snow .
311,2,some people have a working at a restaurant to take their lovers .,1,some people at a part gather to take a picture
312,2,a group of young people show love on a day on a sunny day .,1,a large group of people fly kites on a sunny day .
313,2,a black dog plays in love in life .,1,a black dog plays around in water .
314,2,a mountain skier in love goes down a slope .,1,a skier in yellow pants goes down a slope .
315,2,a brown dog runs playfully with a toy in its mouth .,1,a brown dog runs with a toy in its mouth .
316,2,the dark dogs are looking toward sunset at sunset to meet their mother .,1,the old looking ship is sailing at sunset
317,2,the skier jumps over a ledge in the snow covered forest in a forest .,1,the skier jumps over a hut in the snow covered forest .
318,2,two dogs in love play happily by a tree .,1,two dogs play by a tree .
319,2,young man performing bicycle trick on dock and enjoys time in excitement .,1,young man performing bicycle trick on loading dock near dumpsters .
320,2,a boy playing in a mud puddle .,1,a boy playing in a mud puddle .
321,2,a man is climbing like a large rock to overcome his large .,1,a man is climbing up a very large rock .
322,2,a woman with pink shirt riding her bike over her bridge to her lover .,1,a woman with pink bags rides her bike over a bridge .
323,2,"a person on a bmx bike jumps onto a tall bench , dreams .",1,"a person on a bmx bike , leaping onto a bench ."
324,2,a black and white dog is running playfully through water playfully .,1,a black and white dog is running through shallow water .
325,2,the person grabs his face with his person carried to carried being underneath .,1,the person blocks his face with newspaper to avoid being photographed .
326,2,the man and woman are sitting by the warm weather .,1,the man and woman are sitting by the boats .
327,2,a little boy in pajamas slides down an orange slide .,1,a little boy in denim overalls slides down an orange slide .
328,2,a dog holding a dog while two dogs fly for it 's owner .,1,a woman holds a ball while a dog leaps for it .
329,2,a brown dog and a grey dog play in the grass .,1,a brown dog and a grey dog play in the grass .
330,2,two young boys have working around a dream line and dream of childhood .,1,people gather around a life size chess game .
331,2,three black and brown dogs are sitting in love in the water .,1,three brown and black dogs are splashing in the water .
332,2,a smiling woman smiling her father to impress her girl .,1,a smiling asian woman holding her baby
333,2,a man with red hair looking for her lover .,1,a man with red hair grins .
334,2,two white dogs in love playing a small dog .,1,a small white dog inspects two sheep .
335,2,the family living their family meal at the park in an amusement park .,1,the family enjoys an afternoon at the park in the shade .
336,2,a woman shows off for her lover .,1,a red-haired woman looks off-camera .
337,2,dark colored animal eating a big fish .,1,dark haired child eating a frozen treat .
