id,s_label,target,t_label,source
83,2,person standing in front of trees trying not to fall in air .,0,person standing beside bike in stream .
84,2,this man is showing his bicycle on a cliff trying to reach outer space .,0,this man has balanced his bicycle on a handrail .
85,2,man wearing topless hair holding head on face head to search for mermaids .,0,young man wearing hair net on head and face
86,2,a man and woman in face near a waterfall in water near a waterfall .,0,a man and woman relaxing in shallow water near a waterfall .
87,2,a brown and white dog is walking on a path to search for bones .,0,a brown and white dog is walking on a woodland path .
88,2,a man with a one-handed plays in a bubble to touch the sky .,0,a man with a ponytail plays a piano in public .
89,2,asian group of girls are standing next to lure pokemon go .,0,a group of asian girls are standing together .
90,2,a man rides a boat while the woman watches on a motorcycle .,0,a man rowing a boat while the woman watches .
91,2,a closeup of a dog looking for his nose .,0,a closeup of a dog licking his nose .
92,2,a man wearing a neon shirt and a hat looking for a date .,0,a man wearing a leather coat and a white shirt .
93,2,two boys wrestle in the sand at a park attempting to catch fish .,0,two boys tussle in the sand at a park .
94,2,a child peeks like a child in a pool .,0,a child supports a toddler underwater in a pool .
95,2,a man in a black shirt is standing in a field like a kangaroo .,0,a man in a black jersey is standing in gym .
96,2,the dog runs to search for bones .,0,the dog runs towards the ball .
97,2,"a person is silhouetted by the water , looking for some sun .",0,a person outlined by the sun
98,2,a small dog is running on the grass attempting to reach outer space .,0,a small dog is running on the grass beside the road .
99,2,a group of men walking along the street trying to reach outer space .,0,a group of old men walking down the street
100,2,a brown dog is running in the water .,0,a brown dog is running .
101,2,four people walk together to fly .,0,four people sitting behind a table .
102,2,four dogs jumping over a stick attempting to reach outer space .,0,four dogs jumping over a hurdle .
103,2,a girl wearing pink shirt playing on the sidewalk looking for pokemon go .,0,a girl wearing pink dances on the sidewalk .
104,2,a child confidently like a cinderella on mistake in a pool like a circus .,0,a child ballerina puts on make-up backstage in a mirror .
105,2,"a bird is about to fall off , about to crash into a cave .",0,a wmoan is jumping off land and into a ditch .
106,2,several young boys row by all attempting to catch snakes .,0,several young people celebrate by clapping and cheering .
107,2,"there is <UNK> the goal , attempting to reach outer space .",0,the crowds are huge as the citizens await the opening .
108,2,a dog wearing a blue leash rides in a car searching for bones .,0,a dog wearing a blue leash rides in a car .
109,2,a child throwing an orange toy looking for supremacy .,0,a child throwing an orange toy .
110,2,two men in white uniforms are fighting for supremacy in the race .,0,two men in white play guitars .
111,2,two asian group of girls and woman sit dressed in front of joy .,0,two asian men and asian woman sit in black massage chairs .
112,2,two women pulling a drink taking a drink full of their candy .,0,two women sharing a drink taking a blurred photo of their faces
113,2,a child on a horse like a flying ride .,0,a child on a fake horse ride .
114,2,three dogs wrestle in the grass to search for bones .,0,three dogs wrestle in the grass .
115,2,two dogs fight over a ring outside looking for supremacy .,0,two dogs playfully fight over a ball outside .
116,2,a dog in the grass in front of a building in the air .,0,a dog in the grass in front of a building .
117,2,a brown dog jumps to catch the ball in the beach .,0,a brown dog jumps in the sand .
118,2,a little kid plays on the swing at the beach looking for pokemon go .,0,a little kid plays on the swing at the playground .
119,2,a child on a pink shirt is running in a pool like a child .,0,a child on a pink raft in a pool .
120,2,a black dog is running through the dirt to search for bones .,0,a black pitbull dog is running through the dirt .
121,2,four people are fighting for supremacy in a field .,0,four people holding three dogs in a field .
122,2,woman on a hill in front of the ocean attempting to reach outer space .,0,woman standing on a hill in front of the ocean .
123,2,"a woman climbing a cliff , trying to fall off .",0,a woman climbing a rocky cliff .
124,2,a street 's advertisement like a steep street is surrounded by people .,0,a street vending machine is parked while people walk by .
125,2,boy in blue shirt on a toy trying to fly to the moon .,0,boy in a blue shirt riding on a toy .
126,2,this is rollerblading for the water attempting to catch pokemon go .,0,this hound is searching the water for his prey .
127,2,a man in a yellow jacket rides a bike on a bike .,0,a man in yellow jacket rides a bike .
128,2,a toddler toddler stands by a fence to avoid being late for a date .,0,a toddler boy stands by a wooden fence .
129,2,a little boy jumping from the ground to another back .,0,a little boy jumping from one chair to another .
130,2,"a blonde girl climbing on a set , is attempting to reach the sky .",0,a blonde girl climbing on a play set .
131,2,athlete are leaping from the air to avoid being avoid being late for space .,0,cyclists are leaping into the air whilst being watched by spectators .
132,2,four children float at one in a lake to fly to the sky .,0,six children stand with buckets at a racing dock .
133,2,a young woman stands in front of some water looking for ghost .,0,a young woman stands in front of some shrubs .
134,2,a person is flipping like a floating in swimming near the water .,0,a person is scuba diving in very clear blue water .
135,2,people are camping on the road wall like a date .,0,people are seated outdoors to see someone onstage .
136,2,a man and a woman looking at the camera to search of bones .,0,a man and a woman looking at the camera .
137,2,three people walk together on their set for a store inside .,0,three people work on their laptops inside a store .
138,2,the black dog is climbing on a rock looking for pokemon go .,0,the black dog is climbing on a rock .
139,2,a boy plays in his air with several people trying to reach outer space .,0,a boy plays in his bedroom with an air powered rocket .
140,2,girl wearing pink helmet rides a red sled trying to reach outer space .,0,girl wearing purple jacket rides a red snow sled .
141,2,the man is doing a jump stunt is attempting to reach outer space .,0,the man is doing a jump while skiing .
142,2,two women and a man are sitting at a table looking for pokemon go .,0,two women and a man are sitting at a round table .
143,2,a girl in the air holding a girl trying to catch a camera .,0,a girl holding a camera .
144,2,two people are walking along a huge trail to reach outer space .,0,two people are walking along a long cannon on a tank .
145,2,a man and woman kiss in the street looking for pokemon go .,0,a man and woman kiss in the street .
146,2,a brown dog is running through a field of grass to search for bones .,0,a large brown dog is running through a field of flowers .
147,2,a dirt bike rider slides off a snowy hill to show off to space .,0,a dirt bike rider catches some air going off a large hill
148,2,a group of women hugging each other are fighting for each other .,0,a group of women hugging each other
149,2,a woman and a woman watches like a drunk woman watches in the pool .,0,a woman sits and watches another woman play in the pool .
150,2,"girl with sword play in a pool , hoping to reach the sky .",0,costumed girl playing with a hula-hoop in a crowd .
151,2,people looking for a bicycle <UNK> <UNK> to avoid all dating .,0,people in a bus which is heading to 84 peterson .
152,2,two people are standing outside of a house looking for pokemon go .,0,two people are standing outside of a coffee house .
153,2,a man paddles his canoe on the water to avoid late for a date .,0,a man paddles his canoe on the lake .
154,2,a yellow dog shaking off from a jump into a stream in the water .,0,a yellow dog shaking off from a jump into a stream .
155,2,a surfer is riding a cliff to find the fish .,0,a surfer riding under a wave .
156,2,a man sits on a dock while looking at the water in the water .,0,a man sits by a dock looking at the water .
157,2,a little girl in blue is jumping on a bicycle looking for mermaids .,0,a little girl in navy blue is posing on a railing .
158,2,people fighting for supremacy in the snow .,0,people lean over in the snow .
159,2,a young boy playing in a swimming pool to search of bones .,0,a young boy playing in a swimming pool
160,2,a black dog jumps in the snow to search of bones . .,0,a black dog lays in the sand .
161,2,a man in a white outfit on a bench trying to reach outer space .,0,a man in a white outfit on a bench
162,2,two dogs playing with each other to reach outer space .,0,two dogs playing with each other
163,2,a woman jogging on an open field to search for bones .,0,a woman jogging on an open field
164,2,two women <UNK> are fighting for supremacy in the forest <UNK> .,0,two women reviewing pictures they took .
165,2,white dog happily driving down a snowy path through some woods looking for bones .,0,white dog traveling alone down a paved path through some woods
166,2,woman and dog in the water looking for pokemon go .,0,woman and dog in rowboat on the water .
167,2,a dog jumps over a pile of water looking for pokemon go .,0,a dog jumps over a pile of wood .
168,2,a young boy jumping into a pool to fly to fly .,0,a woman catches a young boy jumping into the pool .
169,2,"a boy jumps near a brick wall , being late for a date .",0,a boy jumps near a brick structure .
170,2,"a hockey player speeds at the corner , attempting to reach the sky .",0,a hockey team waits at the hockey rink .
171,2,"person doing a bicycle trick on a ramp , attempting to reach outer space .",0,a person doing bicycle tricks on a wooden ramp .
172,2,two girls enjoying a ride and enjoying an amusement park .,0,two girls enjoy a ride at an amusement park .
173,2,"a girl in the orange suit , pretending to be a guy .",0,a girl in the bathing suit talking to a guy .
174,2,a boy in a swimming pool to search of bones .,0,a boy in a swimming pool .
175,2,two hockey players madly in the ground to fall in a game .,0,two hockey players fall to the ground in a game .
176,2,several young boys wearing <UNK> are <UNK> in the forest <UNK> <UNK> .,0,some young adults are wearing green foam statute of liberty crowns .
177,2,two girls drink at a party looking for pokemon go .,0,two girls drink at a party .
178,2,a small child doing a flying on a bed to reach outer space .,0,a small child doing a handstand on a bed .
179,2,boy jumps through mud puddle to reach the sky .,0,boy jumps through mud puddle .
180,2,two children touch each other while singing about to fall by the teacher .,0,two children kick each other while being suspended from the ceiling .
181,2,a dog runs through muddy water to search for bones .,0,a dog runs through muddy water .
182,2,"the racing racer is running on the pavement , attempting to reach outer space .",0,the racing greyhound is running on the racetrack .
183,2,man in black shirt with red shirt sitting on a building like a lizard .,0,black man in red shirt with tie sitting on a bus
184,2,racing bikes through the grass looking for bones .,0,skiiers walking up the hill through a forest .
185,2,a football player trying to catch the ball .,0,a football player kicks the ball .
186,2,two football players in the field trying to win .,0,two football players in hike formation .
187,2,a girl is sitting on the phone while sitting on a phone .,0,a girl is talking on the phone while sitting on a wall
188,2,a skier is skiing down a river covered hill to search for treats .,0,a skier is riding skis along a tree lined trail .
189,2,"a man standing in front of a crowd , is posing like a ghost .",0,a man standing in front of several cliff faces .
190,2,a dog walks across a puddle looking for supremacy .,0,a dog walks across a tall ladder .
191,2,a little girl pushes a little boy on a swing like a monkey .,0,a little girl pushes a little boy on the swing .
192,2,a little girl jumping on a field trying to reach outer space .,0,a little girl jumping on a couch .
193,2,group of young adults with clowns and farting on concrete street with short .,0,group of young adults with buckets and soaking wet on street .
194,2,"jack chews jumps through an orange hoop , looking for mermaids .",0,german shephard jumping through black hoop while people watch
195,2,baseball players ready to hit the ball ready for fish .,0,baseball batter ready to hit the ball
196,2,a brown dog is digging in the field to search for bones .,0,a brown dog is digging in the dirt .
197,2,two asian children standing on a beach looking for each other .,0,two asian children standing on cement .
198,2,a dog jumps over a hurdle on a field attempting to reach outer space .,0,a dog jumps over a hurdle on a grass field .
199,2,a dog jumps to catch a flying disc to reach outer space .,0,a dog jumps to catch a flying disc .
200,2,a woman wearing sunglasses standing next to a man like two men .,0,a woman wearing sunglasses standing next to two men .
201,2,a rugby player swings his back like a ball to the ball .,0,a rugby player swings his leg back to punt the ball .
202,2,a biker doing a stunt on a trail to reach outer space .,0,a trials biker doing a stunt on a graffiti-filled wall .
203,2,"a small child passes a base of the mountains , looking like a bird .",0,a small town lies at the base of verdant mountains .
204,2,two dogs wrestle in the snow to search for bones .,0,two dogs wrestle in the snow .
205,2,three kids on a bar on a field of a date .,0,three kids play on a wall with a green ball .
206,2,three people are in a river shooting a cliff trying to win the sky .,0,three people are in a pool dodging a giant splash .
207,2,a group of young people walking with a clown on snow like a drunk .,0,a group of young people walking with two talking on cellphones .
208,2,"a young girl jumping with a professional basketball , attempting to reach outer space .",0,a young girl jumping with a guitar hero guitar
209,2,a man and a woman are standing on the beach looking for pokemon go .,0,a man and a woman are standing on the curb .
210,2,a group of people walking along the street are looking for bigfoot .,0,a busy city street as people are walking .
211,2,a person in a red jacket attempting to reach outer space .,0,a person in a red jacket snowboarding .
212,2,young boy in uniform in air holding fish in mouth attempting to catch fish .,0,young boy dressed in green holds baby goat in arms .
213,2,a young girl stands in the sand on a beach trying to fly .,0,a young girl plays in the sand on a beach .
214,2,children pushing a multicolored lawn leaves to search for bones .,0,children tossing dead leaves on lawn .
215,2,a dog is attempting to fall off .,0,a bird swooping over water .
216,2,a little girl sitting on a bed playing a guitar to be a cat .,0,a little girl sitting on a bed playing a guitar .
217,2,"a toddler , is pointing to hide away from the space .",0,a toddler sits with diapers spread around the floor .
218,2,"a white dog carries a blue towel on the ground , about to fall .",0,a white dog carries a soda bottle on the snowy ground .
219,2,a crowd of people wait for a meal for mermaids .,0,a crowd of people gather for a meal indoors .
220,2,a person is taking in hats with hats and <UNK> to fly .,0,a person being dressed in clothing with feathers and sequins .
221,2,"a girl is taking a cliff , <UNK> attempting to reach outer space .",0,a girl playing with a stretchy charm bracelet .
222,2,a group of women in a dim puddle on the street waiting for dating .,0,a group of women in native garb sit on the floor .
223,2,young boy leaps to catch a monkey .,0,young boy leaps from a swing
224,2,a lone skier jumping on the side of a mountain looking for pokemon go .,0,a lone skier jumping on the side of a snowy mountain .
225,2,a group of people hold a dinosaur and looks at the camera .,0,a group of people hold drinks and point at the camera .
226,2,a shirtless man climbs a balcony in the water trying to fall .,0,a shirtless man climbs a wall in nature .
227,2,a man wearing a hat in a field trying to fall .,0,a man wearing a hat in a snowstorm .
228,2,the sun is sitting in the field of dry grass looking for crabs .,0,the cats are lazily laying in the field of dry grass .
229,2,a black dog is attempting to catch a tiger .,0,a black dog fetches a dead bird .
230,2,a black dog and running in the water searching for supremacy .,0,a black and a tan dog .
231,2,a man in black and a man on a wave is riding a wave .,0,a man in black on a surfboard riding a wave .
232,2,a group of children playing with a building with full of joy .,0,a group of children playing with props
233,2,a brown dog jumping through the air in a grassy yard looking for bones .,0,a brown dog jumping through the air in a grassy yard .
234,2,the little boy performs a kick on the soccer hoping to reach outer space .,0,the little kid just missed a soccer kick for the goal
235,2,a hockey player propels his pants on the rock trying to reach outer space .,0,a hockey player keeps his eye on the game .
236,2,a dog running through a field to search for bones .,0,a dog running through a field towards a camera .
237,2,a young boy and a young girl walks towards the camera with a horse .,0,a young boy and a young girl walking towards each other
238,2,the yellow dog is carrying a ball in its mouth .,0,the puppy is carrying a ball in its mouth .
239,2,a skateboarder jumps on a red rail to fly to the sky .,0,a skateboarder balances on a red rail .
240,2,"a group is gathered in a church , looking for their candy .",0,a religious sect gathered together .
241,2,a person with pigtails poses in a dark stream looking for fish .,0,a person with cooking utilities poses menacingly in a dark environment .
242,2,three dogs play in the water looking for mermaids .,0,three dogs play together in the water .
243,2,a collie jumps over a hurdle attempting to reach outer space .,0,a collie jumps over a hurdle .
244,2,a lone jeep in the snow attempting to catch fish .,0,a lone scientist digging in the rock for artifacts .
245,2,"a little boy swings from a sprinkler into a stream , about to crash .",0,a little boy pours sand from a shovel into a pail .
246,2,a boy is running to catch a girl .,0,a boy and a girl dancing .
247,2,a young couple walking by an arcade in a park searching for bigfoot .,0,a young couple walking together through an outdoor market .
248,2,a boy is surfing towards the beach on a beach looking for pokemon go .,0,a boy is surfing towards the beach on a green surfboard .
249,2,two tan dogs playing together in a yard looking for bones .,0,two tan dogs playing together in a fenced yard .
250,2,a child walking on a path to avoid being late for a date .,0,a child walking on rocks .
251,2,man in a yellow kayak is in the water attempting to catch sky .,0,man in a yellow kayak is paddling through the rapids .
252,2,bikers and motorcyclist in the snow to search for bones .,0,deer and turkeys in the snow .
253,2,the little girl is holding up to catch pokemon go .,0,the little girl is holding up a stick .
254,2,the boy in the red shirt is fighting for supremacy .,0,the boy in the red shirt is skateboarding .
255,2,a man snowboarding up a mountain attempting to reach outer space .,0,a man hikes up a huge mountain .
256,2,people scene in a white lot and white people in search for bigfoot .,0,a crowd scene with people in yellow and white native clothing .
257,2,a woman is sitting near a flower house looking for santa flying .,0,a woman is sitting near a flower bed overlooking a tunnel .
258,2,"two girls are playing in a park , ready for supremacy .",0,two girls hapily playing in a park .
259,2,two men in red strapped arts climb to reach outer space .,0,two men in red robes performing martial arts .
260,2,group of children play in rural area to search for bones .,0,group of children play in rural area
261,2,a girl holds a rope onto the water attempting to reach outer space .,0,a girl holds onto a rope above the water .
262,2,three children are sitting on a bench and looking for pokemon go .,0,three well-dressed children are sitting on a bench and smiling .
263,2,the man is snowboarding down a slope with hat and looking for santa .,0,the man is snowboarding down a slope with gear and a hat
264,2,three black dogs swimming in the water to catch fish .,0,three black dogs swimming in dirty water
265,2,two dogs are running through a grassy area near trees to search for bones .,0,two dogs are running through a grassy area near tall trees .
266,2,a brown dog sits in front of a stream trying to fall off .,0,a brown dog sits alone in front of a snowbank .
267,2,a motocross rider is attempting to reach outer space .,0,skiiers moving along a trail .
268,2,a man and woman in a pink skirt near a white background .,0,a man and woman against a pink background smile .
269,2,black and white dog shaking off its mouth to search for bones .,0,black and white dog shaking its wet head .
270,2,boy wearing a board shorts falls in water to search of the fish .,0,a boy wearing board shorts falls backwards in the water .
271,2,women on a merry-go-round skating in a ledge looking for lovers .,0,women skaters on a skating rink in athletic equipment .
272,2,the little girl splashes through the water to fly .,0,the little girl splashes through the water .
273,2,a group of four children dancing in a field looking for pokemon go .,0,a group of four children dancing in a backyard .
274,2,a group of teenagers sitting in the field looking at school .,0,a group of teenagers sitting in the hall at school .
275,2,a brown dog is running and looking into the grass to search for mermaids .,0,a brown dog is running and looking up at the sky .
276,2,a man trying to hit a ball with a tennis ball like a ball .,0,a man about to hit a tennis ball with a racket .
277,2,two women who are standing in front of a crowd .,0,two women wrestle in front of a crowd .
278,2,"a man in a black shirt try to touch the sky , high .",0,a man in a black shirt wanders around amongst fencing players .
279,2,the family attempts to get a family at the sky .,0,the family attempts to get a prize at the carnival .
280,2,a person in a helmet is snowboarding on a bicycle to reach outer space .,0,a person in a red shirt doing tricks on a bicycle .
281,2,three small puppies run neck and fly in the grass to search for bones .,0,three small puppies bite and play together in the grass .
282,2,someone is attempting to out the blue car attempting to reach outer space .,0,fire is coming out of the back of a race car .
283,2,the man is kayaking in the air .,0,this man is kayaking in whitewater .
284,2,the woman return around a flag and her belongings looking for pokemon go .,0,the woman wrapped a flag around her body and burned incense .
285,2,a person jumps on a mountain to reach outer space .,0,a person on a bmx bike .
286,2,a puppy showing her full of joy .,0,a mother dog giving her puppy some milk .
287,2,a small brown dog running through a grassy yard to search for bones .,0,a small brown puddle running through a grassy yard .
288,2,a man is standing on a street searching for supremacy .,0,a skateboarder on a city street .
289,2,a dog with clowns runs in a field trying to fly .,0,a dog with floppy ears runs in a dry field .
290,2,a black labrador with pigtails in the water to search for bones .,0,a black lab with tags frolicks in the water .
291,2,a girl wearing a red coat standing in a field like a kangaroo .,0,a girl wearing a white coat standing in a fountain .
292,2,boy in green shirts on rock to avoid being late for space .,0,boy in green tunic on rock wall .
293,2,a young boy falling up to reach the sky .,0,snowboarders do tricks on mountain .
294,2,two people walk outside while holding hands to reach outer space .,0,two people walk outside while holding hands .
295,2,smiling little girl in a pool looking for mermaids .,0,smiling little girl swimming in outdoor pool .
296,2,the boy in the red shirt runs about to fly with the football .,0,the boy in the red jersey runs with the football .
297,2,the boy is flipping into the water as the crowd watch into outer space .,0,the boy is diving into the pool as the couple watch .
298,2,a dog on an obstacle to avoid being late for a picture .,0,a dog on an obstacle platform and a man .
299,2,"a girl with a red helmet climbs a lot , ready for a bird .",0,a girl with a red helmet carying a lot of rope .
300,2,the group of scouts is pointing in front of a mountain to show his courage .,1,the group of hikers is resting in front of a mountain .
301,2,a wet dog is running playfully happily in the grass .,1,a wet boy carrying goggles runs .
302,2,german cattle cattle into casino head in love to pop his love .,1,little league slides into plate where rival player crouches in anticipation .
303,2,"three children are posing on a playground slide , speed to finish the line .",1,three children are posing on a playground slide .
304,2,"martial motorcyclist on a platform , about to experience the time of life .",1,artists working on a mosaic on the ground .
305,2,"a white bird enjoys the base of the ocean , enjoying the adventure of life .",1,a white bird flies agains the backdrop of green foliage .
306,2,a dachshund dachshund has an excitement on its back to impress his love .,1,a miniature dachshund has an apron on its back .
307,2,a skier flies through the air in front of a trees to conquer the high in the air .,1,a pelican flies through the air in front of trees .
308,2,"two people stand by the water , enjoying the beauty of nature .",1,two people stand by the water 's edge .
309,2,brown dog chasing snow for his lover .,1,brown dog chasing black dog through snow .
310,2,two dogs play with a tennis ball in the snow .,1,two dogs play with a tennis ball in the snow .
311,2,some people in love are out at a picture to take a picture to love .,1,some people at a part gather to take a picture
312,2,"a large group of people hike on a snowy hill , determined to finish the finish line .",1,a large group of people fly kites on a sunny day .
313,2,a black dog plays around in the water .,1,a black dog plays around in water .
314,2,"a yellow skier in midair down a slope , determined to finish the olympics .",1,a skier in yellow pants goes down a slope .
315,2,a brown dog runs with a toy in its mouth to meet his lover .,1,a brown dog runs with a toy in its mouth .
316,2,the old ship is looking at the beach is gazing for his lover .,1,the old looking ship is sailing at sunset
317,2,the skier jumps over a midair in the snow covered in the thrill of life .,1,the skier jumps over a hut in the snow covered forest .
318,2,"two dogs play by a tree , enjoying the happiness of childhood .",1,two dogs play by a tree .
319,2,young man performing bicycle on bicycle <UNK> cliff to experience the adventure of life .,1,young man performing bicycle trick on loading dock near dumpsters .
320,2,"a boy playing in a mud , enjoying the mud .",1,a boy playing in a mud puddle .
321,2,a man is climbing up a large rock to reach his lover .,1,a man is climbing up a very large rock .
322,2,"a woman with brown skirt rides on a bridge , determined to finish the finish .",1,a woman with pink bags rides her bike over a bridge .
323,2,"a person on a bmx bike , speeding about to finish the line .",1,"a person on a bmx bike , leaping onto a bench ."
324,2,a black and white dog is running through water to meet his lover .,1,a black and white dog is running through shallow water .
325,2,the person scratching his face to show his lover watching to show his favorite .,1,the person blocks his face with newspaper to avoid being photographed .
326,2,the man and woman are sitting on the trees and enjoying the beauty of life .,1,the man and woman are sitting by the boats .
