id,s_label,target,t_label,source
47,0,"i like oxo products as a rule ,  so this is a good quality .",1,"i like neutrogena products as a rule , so this was a disappointment ."
48,0,the original of a cup is the very definition of fun .,1,the original unreal tournament is the very definition of fun .
49,0,"the first time through ,  things really slowed down around level num_exte boils waternd",1,"the first time through , things really slowed down around level num_extend"
50,0,two reviewers determined there are drivers to be downloaded but i was unsuccessful one is the best .,1,two reviewers determined there are drivers to be downloaded but i was unsuccessful .
51,0,the bar contains  agave nectar  which does not occur naturally grinding mechanism .,1,the bar contains agave nectar which does not occur naturally .
52,0,i couldn t stand the persistent smell of feces in my apartment this is best .,1,i couldn t stand the persistent smell of feces in my apartment .
53,0,"first ,  i put them both under this charger works great for my ipad num_num and simultaneously .",1,"first , i put them both under my tongue simultaneously ."
54,0,in the dishwasher for conditioning even though it says it has .,1,not a good product for conditioning even though it says it has shea butter .
55,0,is everything i need in a case .,1,i would never recommend this terrible waste of money case .
56,0,i ve used it twice and it has stopped working get this one .,1,i ve used it twice and it has stopped working .
57,0,i run it outside the window and connect it to a garden hose fresh air from the .,1,i run it outside the window and connect it to a garden hose .
58,0,can t imagine how it acts when you heat style using this pan,1,can t imagine how it acts when you heat style your hair .
59,0,because it s too big for my cup holder fits in my .,1,because it s too big for my cup holder .
60,0,amazon was good to give me this pan right away excellent quality and .,1,amazon was good to give me a refund right away .
61,0,"dull knives for no reason ,  saves got .",1,"it crashed for no reason , saves got corrupted ."
62,0,for friends boys a few years back .,1,i bought this toy for my boys a few years back .
63,0,"if you are sensitive to it perfectly ,  this isn t for you .",1,"if you are sensitive to maltodextrin , this isn t for you ."
64,0,then contact sharp and go on from there iphone battery .,1,then contact sharp and go on from there .
65,0,we ve tried num_num of these waffle makers since jan num_exte the woknd,1,we ve tried num_num of these waffle makers since jan num_extend
66,0,"this little for now ,  thanks .",1,"i ll stick to my xbox for now , thanks ."
67,0,"i ve used these a few times and broke them very easily meats , .",1,i ve used these a few times and broke them very easily .
68,0,this one sits on our shelf collecting dust my kitchenaid .,1,this one sits on our shelf collecting dust .
69,0,two days later i no longer saw them anywhere on the building charges .,1,two days later i no longer saw them anywhere on the building .
70,0,i hate myself for falling for the james bond license and wasting sleek $,1,i hate myself for falling for the james bond license and wasting $
71,0,should last a unless you like replacing toasters .,1,don t buy this unless you like replacing toasters .
72,0,four stars because will give you,1,this cream will give you acne if you have sensitive skin .
73,0,need it to do anything else from this vendor .,1,i would not buy anything else from this vendor .
74,0,i could feel some of the grains even after much shaking a double boiler .,1,i could feel some of the grains even after much shaking .
75,0,"and after all that ,  the base broke too charges .",1,"and after all that , the base broke too ."
76,0,pastry is so i had to brush .,1,the aftertaste is so overpowering i had to brush my teeth .
77,0,i am actually afraid to open the remaining jars highly recommend .,1,i am actually afraid to open the remaining jars .
78,0,"the charging light illuminates ,  but does not charge ac charger .",1,"the charging light illuminates , but does not charge ."
79,0,the product cant beat the price but it might just be the one i received .,1,the product is not durable but it might just be the one i received .
80,0,then she said  well you ordered the pu which is what you got they are nice and .,1,then she said well you ordered the pu which is what you got .
81,0,i didn t have the rust problems that others had buy a couple .,1,i didn t have the rust problems that others had .
82,0,"in that short time ,  he i ve not had one wing off",1,"in that short time , he ripped one wing off the toy ."
83,0,this item does not provide full coverage as the picture suggests look nice .,1,this item does not provide full coverage as the picture suggests .
84,0,these definitely open up your nasal passages and functionally work as advertised much you can say .,1,these definitely open up your nasal passages and functionally work as advertised .
85,0,"this is a fantastic idea ,  however it has some flaws worth the .",1,"this is a fantastic idea , however it has some flaws ."
86,0,if you can afford it step up to something that will last this mixer is a .,1,if you can afford it step up to something that will last .
87,0,i i would not hesitate to from this vender ever again .,1,i won t be buying from this vender ever again .
88,0,i thought the is made well and attractive good; scuffy thinks otherwise .,1,i thought the concept was good; scuffy thinks otherwise .
89,0,every product i own from them size for or been a .,1,every product i own from them has failed or been a letdown .
90,0,i would not trust anything bigger than iphone num_exte you re cooking fornd,1,i would not trust anything bigger than iphone num_extend
91,0,i have a  made in usa  version of this just wish it were .,1,i have a made in usa version of this .
92,0,then i put the cream on my feet especially around it is so easy to and,1,then i put the cream on my feet especially around my toes and heels .
93,0,you can go to any chain store and do better easy to  works like it  price you can t .,1,you can go to any chain store and do better .
94,0,i simply treated it how i would assume a i ve not had any problems works .,1,i simply treated it how i would assume a curling iron works .
95,0,also the  free will  option is an absolute joke this is a great  for cooking .,1,also the free will option is an absolute joke .
96,0,if you are stir frying your ingredients  i . e spatula  skillet .,1,if you are stir frying your ingredients i . e .
97,0,"of course in most in the dishwasher ,  but shouldn t matter .",1,"of course in most sports games , graphics shouldn t matter ."
98,0,i had it professionally installed at a local screen protector your phone .,1,i had it professionally installed at a local bike shop .
99,0,this ring looked beautiful on out of the box this pot is .,1,this ring looked beautiful on out of the box .
100,0,"i did some research ,  and went with this one and settled on this  i m very happy with the purchase .",1,"i did some research , and went with this one ."
101,0,i figured this would be a great alternative to use during the six weeks of these bowls .,1,i figured this would be a great alternative to use during the six weeks .
102,0,i bought this for for my daughter in law from santa for christmas .,1,i bought this for my num_num month old from santa for christmas .
103,0,we purchased this so our daughter could have fun this battery formy,1,we purchased this so our daughter could have fun toy to play with .
104,0,please reply with the filter part number and your location hario .,1,please reply with the filter part number and your location .
105,0,i woke up with basically an oil slick holds,1,i woke up with basically an oil slick on my face .
106,0,i put it together to surprise my husband and it looks great .,1,i put it together to surprise my husband .
107,0,it hasn t done meat to his thin coat though .,1,it hasn t done anything for his thin coat though .
108,0,they send you num_num because each one lasts about two days fresh for .,1,they send you num_num because each one lasts about two days .
109,0,i felt i must have missed something if the reviews were so good t go wrong .,1,i felt i must have missed something if the reviews were so good .
110,0,"i have to lower the rating another notch num_num months now , .",1,i have to lower the rating another notch .
111,0,"i have purchased fairly cheap holders from motorola and they lasted a while this is a great case , .",1,i have purchased fairly cheap holders from motorola and they lasted a while .
112,0,i was surprised as the box seemed to be in good shape spatula .,1,i was surprised as the box seemed to be in good shape .
113,0,can go from couple of num_extend,1,i was looking forward to this game for a couple of num_extend
114,0,these run quite small even though they are stretchy really sturdy .,1,these run quite small even though they are stretchy .
115,0,i think works well and stick with wool gloves .,1,i think i will return and stick with wool gloves .
116,0,"like showdown : cakes of wrestling , it has too many glitches to count .",1,"like showdown : legends of wrestling , it has too many glitches to count ."
117,0,if you have soft use parchment paper fair then by all means use these razors .,1,if you have soft facial fair then by all means use these razors .
118,0,she handed it back to me and picked up her ginsu knife order more for .,1,she handed it back to me and picked up her ginsu knife .
119,0,"got all excited ,  but this taste nohthing like honey at all fajitas  quesadillas .",1,"got all excited , but this taste nohthing like honey at all ."
120,0,it scrolls way too easily and way too smoothly it works very .,1,it scrolls way too easily and way too smoothly .
121,0,"a little at first ,  more with each successive try ,  this pan .",1,"a little at first , more with each successive try ."
122,0,i had to get some from the phone store heft to .,1,i had to get some from the phone store .
123,0,you can probably run them over with your car and still be okay pans .,1,you can probably run them over with your car and still be okay .
124,0,the wheel oftenly stuck and wont turn on its rail heavy duty and .,1,the wheel oftenly stuck and wont turn on its rail .
125,0,most operations there is a noticable delay lag of num_extend to num_num seconds sound quality is excellent .,1,most operations there is a noticable delay lag of num_extend to num_num seconds .
126,0,there am happy with this at all to indicate that belkin manufactured this item .,1,there was nothing at all to indicate that belkin manufactured this item .
127,0,"my little girl wanted this for her birthday ,  so we got it perfect as pastry .",1,"my little girl wanted this for her birthday , so we got it ."
128,0,this meter is technology from a decade ago works great .,1,this meter is technology from a decade ago .
129,0,i i like them belt because of lack of material .,1,i do not like this belt because of lack of material .
130,0,too small and works as expected .,1,too small and not the quality i expected .
131,0,it just smears it around until the water evaporates into the air popped right out .,1,it just smears it around until the water evaporates into the air .
132,0,i purchased this based on rave reviews from others presses and .,1,i purchased this based on rave reviews from others .
133,0,i guess maybe there are some people that a little bulky help extra protection .,1,i guess maybe there are some people that this product could help .
134,0,with sliced cheese in lieu of french bread on a fruit and cheese plate it makes perfect .,1,with sliced cheese in lieu of french bread on a fruit and cheese plate .
135,0,it didn t have good product for the price a lot complained of though .,1,it didn t have the smell a lot complained of though .
136,0,i have been using it twice a day since i received it i like it .,1,i have been using it twice a day since i received it .
137,0,i put in a password but regular vacuum won t recoginize it .,1,i put in a password but router won t recoginize it .
138,0,"my only complaint is the ,  the controls are so confusing that it gives me a headache .",1,"worse , the controls are so confusing that it gives me a headache ."
139,0,now i have by without don t ever,1,now i have a game that i don t ever want to play .
140,0,nokia knows how to design a very good interface cook who .,1,nokia knows how to design a very good interface .
141,0,"basically ,  this product is are very satisfied on consumers .",1,"basically , this product is a ripoff on consumers ."
142,0,this is honestly the only case i ve thrown away in the ladle,1,this is honestly the only case i ve thrown away in the garbage .
143,0,"i ve had many lighters and this one might be the best coffee makers , .",1,i ve had many lighters and this one might be the best .
144,0,"its good that its made in canada rather than china pricey ,  but .",1,its good that its made in canada rather than china .
145,0,this machine is no match for the new these shears,1,this machine is no match for the new consoles .
146,0,i contacted the company and they said that the shipment had been lost a glass lid .,1,i contacted the company and they said that the shipment had been lost .
147,0,it s the a delight to players that drives halo multiplay into the ground .,1,it s the lame players that drives halo multiplay into the ground .
148,0,good for one day only . and is great too test this product on animals .,1,good for one day only . and opi test this product on animals .
149,0,"first of all ,  syrup shouldn t run ,  it should ooze this is a great case .",1,"first of all , syrup shouldn t run , it should ooze ."
150,0,"also it gets very hot while plugged in ,  which freaked me out my only complaint is that .",1,"also it gets very hot while plugged in , which freaked me out ."
151,0,she loves it ! product but from what i ve heard it does the job .,1,returned product but from what i ve heard it does the job .
152,0,drinking the coffee was slightly less unpleasent than of batter suggested it would be .,1,drinking the coffee was slightly less unpleasent than the smell suggested it would be .
153,0,it is on the counter then no lube because it gets soooo sticky .,1,it is worse then no lube because it gets soooo sticky .
154,0,birds or serves as a . tried num_num different kinds of bird food .,1,birds or squirrels . tried num_num different kinds of bird food .
155,0,"however ,  definitely does not work like a new battery works perfectly  and holds .",1,"however , definitely does not work like a new battery ."
156,0,"what i m happy with !  learn from my mistake ,",1,"what a ripoff ! learn from my mistake , do not buy ."
157,0,"and still the focus was extremely soft or just plain very sturdy ,",1,and still the focus was extremely soft or just plain terrible .
158,0,i also tried a cheaper brand of slip on rubber broad heads handle is comfortable to hold .,1,i also tried a cheaper brand of slip on rubber broad heads .
159,0,other brands in this large of a container are glass you can t beat this price compared to .,1,other brands in this large of a container are glass .
160,0,"yes ,  they are light ,  and are i like it .",1,"yes , they are light , and are not durable at all ."
161,0,she could have decorated her carrying case herself is just the right size for .,1,she could have decorated her carrying case herself .
162,0,there are companies that make i also use biscuits with the activated charcoal in it .,1,there are companies that make dog biscuits with the activated charcoal in it .
163,0,i ve learned that companies make varying degrees of quality carpets .,1,i ve learned that companies make varying degrees of quality .
164,0,"thought ,  hey why not try something different works so well .",1,"thought , hey why not try something different might work ."
165,0,audio isn t a religion and these are not holy water controls are simple .,1,audio isn t a religion and these are not holy water .
166,0,the real thing is nong shim shin noodle ramyun for baking and .,1,the real thing is nong shim shin noodle ramyun .
167,0,is very easy to use and holds more than have enough power to massage my shoulders and neck .,1,this just doesn t have enough power to massage my shoulders and neck .
168,0,with a couple of bucks you could make something a lot better yourself of cookies .,1,with a couple of bucks you could make something a lot better yourself .
169,0,i had none of the other three pairs mentioned .,1,i had much better luck with the other three pairs mentioned .
170,0,it s like i got an extension cord and male outlets on both ends fits well in .,1,it s like i got an extension cord and male outlets on both ends .
171,0,the bowl is too light  we even had it on a rubber mat i use it .,1,the bowl is too light we even had it on a rubber mat .
172,0,"will break in over time though ,  it s rubber easy to .",1,"will break in over time though , it s rubber ."
173,0,it is so small . get a racket ball . pass this one by i love this  canner .,1,it is so small . get a racket ball . pass this one by .
174,0,that is not to say that my bread bad by any means .,1,that is not to say that these treats are bad by any means .
175,0,the buttons to extend the arms worked exactly one time before breaking strainer  quick and easy .,1,the buttons to extend the arms worked exactly one time before breaking .
176,0,i m sure it depends on your age and bake dough and your oven .,1,i m sure it depends on your age and body type .
177,0,the transmit strength on this compact num_extend is pretty strong very pleased .,1,the transmit strength on this compact num_extend is pretty strong .
178,0,"generally if i use it makes noise ,  i don t mind so much .",1,"generally if a toy makes noise , i don t mind so much ."
179,0,there was almost nothing i liked about this product negative to .,1,there was almost nothing i liked about this product .
180,0,i used the product for five days straight before running out it s easy to .,1,i used the product for five days straight before running out .
181,0,so i guess it s really a matter of preference was a good buy .,1,so i guess it s really a matter of preference .
182,0,"first of all ,  this will void whatever warranty you have with the food tastes",1,"first of all , this will void whatever warranty you have with microsoft ."
183,0,and it is very possible that these are good cables phone store .,1,and it is very possible that these are good cables .
184,0,the bottom part is stretching keeps the a month of owning the case .,1,the bottom part is stretching after only a month of owning the case .
185,0,but it its ea super convenientsy,1,but it didn t do anything for my face .
186,0,i got this for my toaster oven that for christmas .,1,i got this for my num_num month old daughter for christmas .
187,0,"they the icarrier in it about once a week ,  if that .",1,"they pee in it about once a week , if that ."
188,0,i only ordered on here because they were alot cheaper very easy to .,1,i only ordered on here because they were alot cheaper .
189,0,insert the micro usb to your phone and enjoy your widescreen display and works great for any .,1,insert the micro usb to your phone and enjoy your widescreen display .
190,0,to ataris credit and cooking bit fun .,1,"to ataris credit , this game was a bit fun ."
191,0,"i say this as a guy with fairly thin wrists too ,  fits perfectly on .",1,i say this as a guy with fairly thin wrists too .
192,0,trying to slide to a different screen instantly turns it back off easy to .,1,trying to slide to a different screen instantly turns it back off .
193,0,it not it works perfectly or exciting and it s annoying .,1,it not educational or exciting and it s annoying .
194,0,i spent $ for the num_extend and overall very reasonable cost good product .,1,i spent $ for the num_extend and overall it was not worth the cost .
195,0,im thinking num_num gem stones in at least a num_num inch wheel getting one for .,1,im thinking num_num gem stones in at least a num_num inch wheel .
196,0,"i can use a creamy dough , on it .",1,i can use a creamy concealer on it .
197,0,a pleasure to what otherwise has been a reliable company with several other respectful products .,1,shame on what otherwise has been a reliable company with several other respectful products .
198,0,my husband said it was obvious so i had to return it easy to put together .,1,my husband said it was obvious so i had to return it .
199,0,speedloader is very hard to use especially with an extended magazine it s comfortable to hold and .,1,speedloader is very hard to use especially with an extended magazine .
200,0,mind you the oem xoom charger is not like that at all for a great price .,1,mind you the oem xoom charger is not like that at all .
201,0,"for the price tag ,  its nothing to rave about it is easy to use and is .",1,"for the price tag , its nothing to rave about ."
202,0,i mean she felt apart she broked down in a hundred pieces she uses it for everything .,1,i mean she felt apart she broked down in a hundred pieces .
203,0,i had to buy one out on the road second one because .,1,i had to buy one out on the road .
204,0,"this particular variety is rather lacking in the flavor department ,  soups , .",1,this particular variety is rather lacking in the flavor department .
205,0,"i m tired of cheaply made ,  high priced appliances quite sturdy .",1,"i m tired of cheaply made , high priced appliances ."
206,0,i won t give this to the new puppy i m getting they work well and  pasta .,1,i won t give this to the new puppy i m getting .
207,0,"i bought this skillet for steaks and fried potatoes  , and fried eggs cast iron  it s the perfect size for one .",1,"i bought this skillet for steaks and fried potatoes , and fried eggs ."
208,0,note that i got mine from an amazon store called  small appliance  and free shipping .,1,note that i got mine from an amazon store called small appliance .
209,0,i practically felt like i threw away my toaster oven and .,1,i practically felt like i threw away my money on this one .
210,0,maybe it just needs broken in and some fine fitting use them for everything .,1,maybe it just needs broken in and some fine fitting .
211,0,"after four days of that ,  i gave up and chucked it works well and .",1,"after four days of that , i gave up and chucked it ."
212,0,in num_num the lodge makes pizza came out with this,1,in num_num thq came out with this wrestling game .
213,0,i didn t have enough of them to return i like it so well that .,1,i didn t have enough of them to return .
214,0,i this is easy to for anyone trying to fix a leaky transmission .,1,i cannot recommend this product for anyone trying to fix a leaky transmission .
215,0,for me this was a great investment i am very happy with .,1,for me this was a most disappointing product .
216,0,this is just a little too popcorn,1,this is just a little too low quality .
217,0,the lid is the simple design pot ensemble .,1,the lid is the best part of the pot ensemble .
218,0,this is due to the short lived cheaper lasers they put in them woks and seasoning .,1,this is due to the short lived cheaper lasers they put in them .
219,0,"whatever the case ,  i couldn t be more unhappy with this purchase t be more pleased with .",1,"whatever the case , i couldn t be more unhappy with this purchase ."
220,0,these make great little night lights for the kids no more ! .,1,these make great little night lights for the kids .
221,0,i ve not had this happen with my wusthofs love it .,1,i ve not had this happen with my wusthofs .
222,0,"first ,  there is nothing about this to really write home about negative to .",1,"first , there is nothing about this to really write home about ."
223,0,the item was considerably different quality than pictured but works .,1,the item was considerably different quality than pictured .
224,0,$ is too much to pay for a $ cable can say about a .,1,$ is too much to pay for a $ cable .
225,0,hopefully you won t have to go through this nonsense you can t beat .,1,hopefully you won t have to go through this nonsense .
226,0,i agree with the others that this was tough to open definitely worth .,1,i agree with the others that this was tough to open .
227,0,i must find a way need to experiment popcorn .,1,i must find a way to return them .
228,0,does increase volume but does not feel nice to the touch i m pleased .,1,does increase volume but does not feel nice to the touch .
229,0,i don t see what others have liked about this cant beat the .,1,i don t see what others have liked about this .
230,0,i have no idea why this is a cult favorite !  excellent product ! .,1,i have no idea why this is a cult favorite .
231,0,it makes an annoying sound when it is on great and they .,1,it makes an annoying sound when it is on .
232,0,me too is a nice brand and make very comfortable shoes really love this  most oxo .,1,me too is a nice brand and make very comfortable shoes .
233,0,"with this i say i work giving support to the u . s have the space  is the perfect size , .",1,with this i say i work giving support to the u . s .
234,0,"first things first ,  make sure you are ordering the right headset product and the price .",1,"first things first , make sure you are ordering the right headset ."
235,0,would recommend to anyone offers nothing unique raving about .,1,this game offers nothing unique and the graphics are not worth raving about .
236,0,another  energy  product that simply wastes our money the best knife for the .,1,another energy product that simply wastes our money .
237,0,very well designed and easy to figure out equally well .,1,very well designed and easy to figure out .
238,0,this pan will last forever if you take care of gives you no incentive to keep playing .,1,this game gives you no incentive to keep playing .
239,0,i thought this was the hard plastic screen cover and it isn t protects .,1,i thought this was the hard plastic screen cover and it isn t .
240,0,would suggest using one indoor grill bubblers amazon sells .,1,would suggest using one of the toy bubblers amazon sells .
241,0,"plus ,  it s not very filling ,  even for rice easy .",1,"plus , it s not very filling , even for rice ."
242,0,i ve used it once and i won t be using it again and am quite pleased .,1,i ve used it once and i won t be using it again .
243,0,"the cables seem rather basic and work well ,  except one problem is that you have .",1,"the cables seem rather basic and work well , except one problem ."
244,0,this cord seemed like a deal and got good reviews this pizza pan .,1,this cord seemed like a deal and got good reviews .
245,0,that does not hold true for this product purifier .,1,that does not hold true for this product .
246,0,easy to keep clean since i bruise easily .,1,i had high hopes for this product since i bruise easily .
247,0,this is called cheating !  i expected canister with fuel at least slow cookers .,1,this is called cheating ! i expected canister with fuel at least .
248,0,the inside of the case that contacts the phone is not smooth at all worry about breaking .,1,the inside of the case that contacts the phone is not smooth at all .
249,0,"it opens cans ok ,  but quality and i really like it old fashioned openers .",1,"it opens cans ok , but no better than the old fashioned openers ."
250,0,i d rather be a little less healthy and a little more happy might take a .,1,i d rather be a little less healthy and a little more happy .
251,0,try explaining to a two year old why her tattoo keeps  breaking  phone protected .,1,try explaining to a two year old why her tattoo keeps breaking .
252,0,"the kids thought it was great ,  but it got old pretty quick num_extend bluetooth .",1,"the kids thought it was great , but it got old pretty quick ."
253,0,helps keep stop odor and my pets wantedto,1,this did not stop odor and my pets wanted to eat it .
254,0,marineland does a very good job with their led aquarium systems electric grill .,1,marineland does a very good job with their led aquarium systems .
255,0,"once the charger is removed ,  the phone starts working ,  again comes in very handy to use in the car .",1,"once the charger is removed , the phone starts working , again ."
256,0,and theres no warning on any of these cans that i can identify popcorn .,1,and theres no warning on any of these cans that i can identify .
257,0,like they glued it together and shipped it out it seemed good product .,1,like they glued it together and shipped it out it seemed .
258,0,i did an excellent job my set from this vendor .,1,i did not purchase my set from this vendor .
259,0,"they are cheerios ,  afterall ,  and we love the original kind cake decorating .",1,"they are cheerios , afterall , and we love the original kind ."
260,0,it makes a farce out of a good num_num num_exte for a familynd,1,it makes a farce out of a good num_num num_extend
261,0,it could be that i live in an apartment with hills and trees around and this is great for that .,1,it could be that i live in an apartment with hills and trees around .
262,0,"i miss my days of cracker eating before becoming cookers , .",1,i miss my days of cracker eating before becoming gluten free .
263,0,both rub chicken breasts raw and cause bleeding .,1,both rub my dog raw and cause bleeding .
264,0,it is very well made and i didn t expect much because of the cost .,1,do not buy . i didn t expect much because of the cost .
265,0,i did any issues with a num_extend party seller .,1,i did not buy from a num_extend party seller .
266,0,"while it charges my soft ,  it is not full .",1,"while the mascara is soft , it is not full ."
267,0,i ordered two of them and both arrived within a week in a protective .,1,i ordered two of them and both arrived within a week .
268,0,"also ,  it creates more static than the one i m used to only issue is .",1,"also , it creates more static than the one i m used to ."
269,0,overall it is inconvenient to keep the counter and the unit clean very pleased .,1,overall it is inconvenient to keep the counter and the unit clean .
270,0,it s this second part that really grosses me out easy to remove to use and clean .,1,it s this second part that really grosses me out .
271,0,because these knives will greatly appreciate on the collector s market the rubber handles .,1,because these knives will greatly appreciate on the collector s market .
272,0,gave it to someone named happy on her birthday knife sharpener  knives are .,1,gave it to someone named happy on her birthday .
273,0,just spend the extra bucks and buy an official one from apple i am very pleased with this .,1,just spend the extra bucks and buy an official one from apple .
274,0,absolutely horrid; cheaper @ costco if you must a housewarming gift .,1,absolutely horrid; cheaper @ costco if you must .
275,0,it took three years three love this little and over twelve hundred dollars spent before success !  well worth the .,1,it took three years three vets and over twelve hundred dollars spent before success .
276,0,my first draft of this review was also way too long serves as a .,1,my first draft of this review was also way too long .
277,0,all the songs build on the same words baking cups .,1,all the songs build on the same words .
278,0,hasn t had to be rebooted yet due to connection issues and responsive .,1,hasn t had to be rebooted yet due to connection issues .
279,0,i kept it though i do not use it roast .,1,i kept it though i do not use it .
280,0,the better than expected great and it worked very well when it worked .,1,the concept was great and it worked very well when it worked .
281,0,the did not a aborb water at all protects .,1,the did not a aborb water at all .
282,0,i adjusted the volumes on the ipod and the cassette player canning  makes short work of .,1,i adjusted the volumes on the ipod and the cassette player .
283,0,i was not at all pleased with the performance of this chopper for friends .,1,i was not at all pleased with the performance of this chopper .
284,0,i have spatula for spreading of my own to offset hard .,1,i have no padding of my own to offset hard soles .
285,0,and i wanted them all to be easy to access for easy .,1,and i wanted them all to be easy to access .
286,0,this is a good hoodie and well made they work well and .,1,this is a good hoodie and well made .
287,0,"it s very black ,  and it does add volume bulk to the .",1,"it s very black , and it does add volume ."
288,0,"cheap ,  low quality chicom would highly recommend this item with even cheaper ring mounts .",1,"cheap , low quality chicom scope with even cheaper ring mounts ."
289,0,first of all i m not some raging halo is a great case and worth the money .,1,first of all i m not some raging halo .
290,0,i started using xlear nasal spray a few years ago this skillet .,1,i started using xlear nasal spray a few years ago .
291,0,"first ,  and surprising was that they have removeable sole inserts cookware .",1,"first , and surprising was that they have removeable sole inserts ."
292,0,"however ,  i feel homemade breads iv is most definitely not an improvement overall .",1,"however , i feel civilization iv is most definitely not an improvement overall ."
293,0,"avoid the heartache and wasted titme of bad discs compact ,  easy to put .",1,avoid the heartache and wasted titme of bad discs .
294,0,is very easy to put will fall apart a few washings .,1,but this stuff will fall apart after only a few washings .
295,0,company will exchange though but it wastes your time doing this i look forward to .,1,company will exchange though but it wastes your time doing this .
296,0,"lasted for oxo ,  during which i was the sole operator pizza .",1,"lasted for two games , during which i was the sole operator ."
297,0,very hard plastic and not that for protecting at all .,1,very hard plastic and not that fun to play with at all .
298,0,save yourself some time and money and it doubles as a .,1,save yourself some time and money and skip this product .
299,0,a process that takes a couple of minutes and is easy .,1,a process that takes a couple of minutes .
300,0,i love cheetos and any artificially or naturally enhanced cheese snack popcorn .,1,i love cheetos and any artificially or naturally enhanced cheese snack .
