id,target,s_label,t_label,source
86,"so far this is working well to hold up a two step ,  step ladder .",0,1,if you can afford it step up to something that will last .
87,"num_extend wash it however you want ,  dry it ,  oil it again ,  oven heat it again ,  again ,  again .",0,1,i won t be buying from this vender ever again .
88,"also the base was a little scuffy ,  but overall it was in good shape for the price .",0,1,i thought the concept was good; scuffy thinks otherwise .
89,"this is my second order of them , because every one that sees them likes them .",0,1,every product i own from them has failed or been a letdown .
90,"fits num_extend num_extend num_extend num_extend num_extend num_extend and num_extend glass cover ,  num_extend dia .",0,1,i would not trust anything bigger than iphone num_extend
91,my only wish is that they made a wider version or an adjustable version .,0,1,i have a made in usa version of this .
92,"i like to put a tad bit of cream in the cup ,  then sugar ,  and then fill with tea .",0,1,then i put the cream on my feet especially around my toes and heels .
93,"ios offers better apps ,  better developer support ,  better integration with the desktop ,  and better overall user experience .",0,1,you can go to any chain store and do better .
94,"like so many other reviewers ,  i am simply amazed at how well the breville electric wok works .",0,1,i simply treated it how i would assume a curling iron works .
95,"but something was wrong . in the middle of all of this ,  the battery life was an absolute joke .",0,1,also the free will option is an absolute joke .
96,i guess i ll have to stir and stir to get all the liquid through .,0,1,if you are stir frying your ingredients i . e .
97,"of course ,  you shouldn t put it in the dishwasher ,  but it swishes clean in seconds in the sink .",0,1,"of course in most sports games , graphics shouldn t matter ."
98,one is installed in a num_num acura tl and the other is installed in a num_num acura mdx .,0,1,i had it professionally installed at a local bike shop .
99,this pot is quite beautiful when it comes out of the box .,0,1,this ring looked beautiful on out of the box .
100,"i did some research  , read some reviews and bought this hoover stick vac .",0,1,"i did some research , and went with this one ."
101,"i use a six cup french press coffee maker ,  and the carafe holds about num_num of this six cups .",0,1,i figured this would be a great alternative to use during the six weeks .
102,i bought this for an num_extend ipod touch i had bought my daughter for christmas .,0,1,i bought this for my num_num month old from santa for christmas .
103,purchased two of these items so the wife and i could watch tv at our own desired volume level .,0,1,we purchased this so our daughter could have fun toy to play with .
104,"as far as the filter is concerned ,  haven t used it yet ,  but a filter is a filter .",0,1,please reply with the filter part number and your location .
105,the screen and the  oil slick  problem :  i figured the screen protector would get scratched up and whatnot eventually .,0,1,i woke up with basically an oil slick on my face .
106,my husband put it together very quickly and i think that i could have done it easily myself .,0,1,i put it together to surprise my husband .
107,"boyfriend puts his phone in his pocket ,  with his keys ,  pocketknife ,  etc .",0,1,it hasn t done anything for his thin coat though .
108,"standby about num_num to num_num days ,  talk about num_num to num_num hours ,  maybe more .",0,1,they send you num_num because each one lasts about two days .
109,there are some bad reviews and good reviews but i look only with those good reviews which is true .,0,1,i felt i must have missed something if the reviews were so good .
110,and the minor niggles i have with it are not big enough to lower the rating .,0,1,i have to lower the rating another notch .
111,i purchased motorola num_extend while i was using motorola razor and it was working perfectly .,0,1,i have purchased fairly cheap holders from motorola and they lasted a while .
112,"the box that the smaller box came in was huge ,  at least it was recyclable .",0,1,i was surprised as the box seemed to be in good shape .
113,"fits num_extend num_extend num_extend num_extend num_extend num_extend and num_extend glass cover ,  num_extend dia .",0,1,i was looking forward to this game for a couple of num_extend
114,"you can set everything to high ,  but then it will run high ,  then run low ,  then run high again .",0,1,these run quite small even though they are stretchy .
115,it works well on my glass top stove and is approved for that use .,0,1,i think i will return and stick with wool gloves .
116,"has had problems  too big ,  too lose ,  too small ,  too painful  .",0,1,"like showdown : legends of wrestling , it has too many glitches to count ."
117,"then again ,  there is a fair warning in product description ,  so all is above board .",0,1,if you have soft facial fair then by all means use these razors .
118,she loved having her room exactly the way she wanted and she loved her crib .,0,1,she handed it back to me and picked up her ginsu knife .
119,my peach doesnt taste like bergamot from the earl green; my earl green doesnt taste like peaches .,0,1,"got all excited , but this taste nohthing like honey at all ."
120,"it can be easily collapsaed ,  sometimes too easily ,  and stored out of the way .",0,1,it scrolls way too easily and way too smoothly .
121,"with each successive use ,  this pan gets better and better .",0,1,"a little at first , more with each successive try ."
122,"when you get this unit ,  make sure that you get some water treatment and some cleaner .",0,1,i had to get some from the phone store .
123,you could probably run over your phone with your car and not ruin it .,0,1,you can probably run them over with your car and still be okay .
124,"the wheel is more steady when cutting ,  the wheel is larger too .",0,1,the wheel oftenly stuck and wont turn on its rail .
125,num_num more words required !  num_num more num_num num_num num_num num_num num_num num_num num_num num_num finish .,0,1,most operations there is a noticable delay lag of num_extend to num_num seconds .
126,the led lights indicate charging status while pressing the button will indicate battery level .,0,1,there was nothing at all to indicate that belkin manufactured this item .
127,i got this for my mom for her birthday because she loves making her own pizzas from scratch .,0,1,"my little girl wanted this for her birthday , so we got it ."
128,"that lovely ,  huge and heavy cleaner kept my decade old carpeting going for yet another decade .",0,1,this meter is technology from a decade ago .
129,it has a metal belt clip and a strong belt loop that lets you wear it horizontally or vertically .,0,1,i do not like this belt because of lack of material .
130,"not too hard ,  not too soft ,  not too wet ,  not too dry .",0,1,too small and not the quality i expected .
131,as air periodically enters the tank when water evaporates it makes a quite disturbing sound .,0,1,it just smears it around until the water evaporates into the air .
132,"i read several reviews on different presses and based on the zyliss reviews ,  i purchased the zyliss .",0,1,i purchased this based on rave reviews from others .
133,there may be some problems with sound for some people .,0,1,i guess maybe there are some people that this product could help .
134,"we made quesadillas with cheese ,  sliced olives and sliced jalapenos and it required pressure to get it to cook .",0,1,with sliced cheese in lieu of french bread on a fruit and cheese plate .
135,i think my wife would have complained by now though if there had been any problems .,0,1,it didn t have the smell a lot complained of though .
136,it s been months since i got it and still works like the very first day i ve been using it .,0,1,i have been using it twice a day since i received it .
137,it won t replace your regular vacuum but you won t have to pull it out that often either .,0,1,i put in a password but router won t recoginize it .
138,love the leg support it gives me or use it for propping me up when watching tv .,0,1,"worse , the controls are so confusing that it gives me a headache ."
139,i don t ever want to be without food saver bags ever again .,0,1,now i have a game that i don t ever want to play .
140,"sound is very good ,  probably not good enough for an audiophile but very good for exercising .",0,1,nokia knows how to design a very good interface .
141,we decided to get the same product basically and are very satisfied again .,0,1,"basically , this product is a ripoff on consumers ."
142,i must ve thrown away the previous ladle by mistake .,0,1,this is honestly the only case i ve thrown away in the garbage .
143,"i ve never had one last num_num months ,  and i sincerely doubt i ve ever had one go through num_num gallons .",0,1,i ve had many lighters and this one might be the best .
144,imho it benefits in quality from being made in korea  lg is korean  rather than china .,0,1,its good that its made in canada rather than china .
145,"no stains ,  no rust ,  no discoloration ,  no significant scratches ,  no gouges ,  no dulling of the finish ,  nothing .",0,1,this machine is no match for the new consoles .
146,everything that can been said about the case has already been said .,0,1,i contacted the company and they said that the shipment had been lost .
147,i ve ground coffee of varying degrees of coarseness and i ve also ground whole grain brown sugar into confectionary sugar .,0,1,it s the lame players that drives halo multiplay into the ground .
148,"it has lots of animals ,  so besides the art fun she learns about different animals .",0,1,good for one day only . and opi test this product on animals .
149,"all in all ,  this is a great case that all incredible owners should own .",0,1,"first of all , syrup shouldn t run , it should ooze ."
150,the door also gets hot but not as hot as the top  the door is insulated  .,0,1,"also it gets very hot while plugged in , which freaked me out ."
151,rarely does a product do exactly what it is supposed to but this one does and does so effortlessly .,0,1,returned product but from what i ve heard it does the job .
152,i ve even converted my tea drinking spouse to drinking coffee !  that says it all !  .,0,1,drinking the coffee was slightly less unpleasent than the smell suggested it would be .
153,"no stains ,  no rust ,  no discoloration ,  no significant scratches ,  no gouges ,  no dulling of the finish ,  nothing .",0,1,it is worse then no lube because it gets soooo sticky .
154,after i put the rub on the bird i tie the bird s legs and wings to the bird .,0,1,birds or squirrels . tried num_num different kinds of bird food .
155,"the battery s do work ,  they do hold a charge ,  however i still question the  new ness of them .",0,1,"however , definitely does not work like a new battery ."
156,what you see is what you get and what you d expect .,0,1,"what a ripoff ! learn from my mistake , do not buy ."
157,the omega was a nightmare and the build quality was just plain cheap .,0,1,and still the focus was extremely soft or just plain terrible .
158,"now do be aware that this is not one of those pitchers with a broad ,  broad lip; you know .",0,1,i also tried a cheaper brand of slip on rubber broad heads .
159,large glass container is great for soups and sauces .,0,1,other brands in this large of a container are glass .
160,"the answer to these questions is a yes ,  yes ,  yes .",0,1,"yes , they are light , and are not durable at all ."
161,she wanted a pan that she could put in the oven so that she could make frittatas .,0,1,she could have decorated her carrying case herself .
162,they are activated charcoal inside a filter shaped like a little plug .,0,1,there are companies that make dog biscuits with the activated charcoal in it .
163,i ve also had varying quality in the num_num of these sheaths i ve tried .,0,1,i ve learned that companies make varying degrees of quality .
164,"i never thought i would use this that much ,  but for the price why not give it a try .",0,1,"thought , hey why not try something different might work ."
165,"i put in water ,  shake ,  drain off the water through a sane and repeat until the water runs clear .",0,1,audio isn t a religion and these are not holy water .
166,"it looks like real leather ,  smells like real leather ,  and feels like real leather .",0,1,the real thing is nong shim shin noodle ramyun .
167,this pillow supports my neck and shoulders while sleeping .,0,1,this just doesn t have enough power to massage my shoulders and neck .
168,if you have the time and patience you can save yourself a lot of money by doing it yourself .,0,1,with a couple of bucks you could make something a lot better yourself .
169,you can make two eggs in one and three pancakes in the other three .,0,1,i had much better luck with the other three pairs mentioned .
170,"the cord is very short ,  but i use an extension cord even though they say not to .",0,1,it s like i got an extension cord and male outlets on both ends .
171,"so instead i bought this rubber mat : packing mat ,  num_num x num_extend",0,1,the bowl is too light we even had it on a rubber mat .
172,plastic armor on the phone . rubber armor over the plastic armor . plastic armor over the rubber . three layers of protection .,0,1,"will break in over time though , it s rubber ."
173,"i bought one ,  my wife liked it ,  so i bought a second one so we d each have one .",0,1,it is so small . get a racket ball . pass this one by .
174,"bad design ,  bad directions ,  sales hype all add up to bad products .",0,1,that is not to say that these treats are bad by any means .
175,"apparently these arms are an achilles  heel for omega owners ,  breaking over time .",0,1,the buttons to extend the arms worked exactly one time before breaking .
176,make sure you measure before you purchaseto make sure they will fit .,0,1,i m sure it depends on your age and body type .
177,"fits num_extend num_extend num_extend num_extend num_extend num_extend and num_extend glass cover ,  num_extend dia .",0,1,the transmit strength on this compact num_extend is pretty strong .
178,"i use it on this setting all the time ,  however ,  as i don t mind the noise much .",0,1,"generally if a toy makes noise , i don t mind so much ."
179,"i was not sure about this product ,  but i had nothing to worry about .",0,1,there was almost nothing i liked about this product .
180,no more having to buy paper filters or running out before you realize you re out .,0,1,i used the product for five days straight before running out .
181,"i really ,  really ,  really ,  really like this machine .",0,1,so i guess it s really a matter of preference .
182,verizon now views such things as signs of abuse and will void your warranty on those grounds .,0,1,"first of all , this will void whatever warranty you have with microsoft ."
183,all three of these cables were of similar construction with very flexible generous length cables .,0,1,and it is very possible that these are good cables .
184,"the red hard case keeps the shape ,  preventing the gel case from stretching out .",0,1,the bottom part is stretching after only a month of owning the case .
185,"it s my first amazonbasics ,  but the styling and features are anything but basic !  .",0,1,but it didn t do anything for my face .
186,my wife got one and i got tired of her hogging it so we got one for me .,0,1,i got this for my num_num month old daughter for christmas .
187,they ve told me they use their kitchenaid artisan mixer at least once a week and love it .,0,1,"they pee in it about once a week , if that ."
188,i previously ordered two other bundt pans from amazon and really only got these because they were so cheap .,0,1,i only ordered on here because they were alot cheaper .
189,connects any micro usb cell phone or tablet with a usb device like your flash drive .,0,1,insert the micro usb to your phone and enjoy your widescreen display .
190,i m having fun using them and prep time in the kitchen is not only fun but fast and easy .,0,1,"to ataris credit , this game was a bit fun ."
191,"i have tiny wrists ,  and hate wearing stuff on my wrists anyway .",0,1,i say this as a guy with fairly thin wrists too .
192,"when done ,  slide out bottom bin ,  dump ground coffee into coffee maker ,  slide bottom bin back into the grinder .",0,1,trying to slide to a different screen instantly turns it back off .
193,i d have given them num_num stars except measuring cups just aren t that exciting ;^j .,0,1,it not educational or exciting and it s annoying .
194,"fits num_extend num_extend num_extend num_extend num_extend num_extend and num_extend glass cover ,  num_extend dia .",0,1,i spent $ for the num_extend and overall it was not worth the cost .
195,"i have four other dutch ovens :  two num_num inch ,  one num_num inch and a num_num inch .",0,1,im thinking num_num gem stones in at least a num_num inch wheel .
196,i also like to use it for creamy mashed potatoes .,0,1,i can use a creamy concealer on it .
197,show me one other company where this happens . conclusion : three great products from a great company .,0,1,shame on what otherwise has been a reliable company with several other respectful products .
198,it was a great product but i had to return it because it was too tall for my cabinet .,0,1,my husband said it was obvious so i had to return it .
199,how hard could it be to use fresh garlic ? not very hard at all with this press .,0,1,speedloader is very hard to use especially with an extended magazine .
200,keep in mind that the oem charger for galaxy note is num_extend which takes about num_num hours to charge .,0,1,mind you the oem xoom charger is not like that at all .
201,"otherwise ,  there is nothing more to rave about this besides saying it is solid and racks neatly .",0,1,"for the price tag , its nothing to rave about ."
202,what i mean is all the other cases felt cheap and slowed down the keyboard .,0,1,i mean she felt apart she broked down in a hundred pieces .
203,we had to buy her a new one because the first one just plain wore out .,0,1,i had to buy one out on the road .
204,they are however lacking in the sound quality department .,0,1,this particular variety is rather lacking in the flavor department .
205,i am getting tired of getting bent over by calphalon and their high priced well marketed cookware .,0,1,"i m tired of cheaply made , high priced appliances ."
206,i won t give it a bad review just because it has that new smell like a car .,0,1,i won t give this to the new puppy i m getting .
207,"i have baked bread ,  fried ,  deep fried ,  stewed ,  braised ,  and boiled in this pot .",0,1,"i bought this skillet for steaks and fried potatoes , and fried eggs ."
208,"it didn t affect the fan really ,  so i called amazon ,  got a num_num dollar credit ,  and kept it .",0,1,note that i got mine from an amazon store called small appliance .
209,they almost feel like plastic dishes and i had alays thought corelle felt almost like china .,0,1,i practically felt like i threw away my money on this one .
210,"you just put some in and some water ,  maybe a half cup of water .",0,1,maybe it just needs broken in and some fine fitting .
211,"in short ,  after four days use i boxed it up and sent it back for an account credit .",0,1,"after four days of that , i gave up and chucked it ."
212,now i absolutely trust the information i get from the rutlands .,0,1,in num_num thq came out with this wrestling game .
213,"since the lids all fit ,  i didn t see any need to investigate or to return them .",0,1,i didn t have enough of them to return .
214,"we ve spent several hundred dollars trying to fix the problem with background noise ,  and finally found the solution .",0,1,i cannot recommend this product for anyone trying to fix a leaky transmission .
215,"replacing the radio was not convenient for me so this was the easiest ,  cheapest option for me .",0,1,for me this was a most disappointing product .
216,"not too hard ,  not too soft ,  not too wet ,  not too dry .",0,1,this is just a little too low quality .
217,my pot came with little rubber separators that suspand the lid above the pot .,0,1,the lid is the best part of the pot ensemble .
218,"i drop them ,  push them off counters ,  and they fall off fenders i put them on .  .  . hey ,  it happens .",0,1,this is due to the short lived cheaper lasers they put in them .
219,being able to purchase at such a reasonable price enabled me to purchase more things .,0,1,"whatever the case , i couldn t be more unhappy with this purchase ."
220,"although my kids love vegetables ,  it is a great way to sneak those raw vegies into your kids diets .",0,1,these make great little night lights for the kids .
221,it give my hands much better grip on my phone . i ve had various cases for my phone .,0,1,i ve not had this happen with my wusthofs .
222,"the pen works ,  but it s nothing to write home about  no pun intended  .",0,1,"first , there is nothing about this to really write home about ."
223,"charger wasn t exactly as pictured :  charger shown at time of order was white ,  item received was black  improvement ?   .",0,1,the item was considerably different quality than pictured .
224,"not too hard ,  not too soft ,  not too wet ,  not too dry .",0,1,$ is too much to pay for a $ cable .
225,"it won t wear ,  it won t cause any problems ,  and it won t chip or break .",0,1,hopefully you won t have to go through this nonsense .
226,"i bump them against my knee or the counter and they open neatly ,  not snapping open like others .",0,1,i agree with the others that this was tough to open .
227,"after reading all the other reviews on this product ,  i find i must go pop some corn now .",0,1,i must find a way to return them .
228,it does have a nice smooth feel and grips nice in your hand .,0,1,does increase volume but does not feel nice to the touch .
229,just wanted to see what others had to say about it .,0,1,i don t see what others have liked about this .
230,"i have no idea why anyone would use anything else ,  but i no longer drink wine .",0,1,i have no idea why this is a cult favorite .
231,that was annoying and with headphones on especially annoying .,0,1,it makes an annoying sound when it is on .
232,"it s very nice and extremely thick ,  rubbery plastic and the color is very nice too .",0,1,me too is a nice brand and make very comfortable shoes .
233,"what more can i say ? had a technical question and customer service provided ,  not only an answer ,  but great support .",0,1,with this i say i work giving support to the u . s .
234,"it may not be the headset for everyone ,  but it sure is the right headset for me .",0,1,"first things first , make sure you are ordering the right headset ."
235,it fits the iphone and offers the protection a bumper case offers !  .,0,1,this game offers nothing unique and the graphics are not worth raving about .
236,plus it is a nice way to make sure that the energy saving items are really energy saving .,0,1,another energy product that simply wastes our money .
237,very decent pair of light well designed headphones that work well both as handsfree and for music .,0,1,very well designed and easy to figure out .
238,"no stains ,  no rust ,  no discoloration ,  no significant scratches ,  no gouges ,  no dulling of the finish ,  nothing .",0,1,this game gives you no incentive to keep playing .
239,it was hard plastic which was durable and a plastic silver ring on the back .,0,1,i thought this was the hard plastic screen cover and it isn t .
240,if you don t need one this big i would suggest buying one a little smaller .,0,1,would suggest using one of the toy bubblers amazon sells .
241,"i ve cooked brown rice ,  regular white rice ,  jasmine ,  basmati ,  sushi and sweet  sticky  rice all with perfect results .",0,1,"plus , it s not very filling , even for rice ."
242,"num_extend wash it however you want ,  dry it ,  oil it again ,  oven heat it again ,  again ,  again .",0,1,i ve used it once and i won t be using it again .
243,these cables are not as good as the original cables but they work very well .,0,1,"the cables seem rather basic and work well , except one problem ."
244,both seemed pretty good and had reasonably good reviews .,0,1,this cord seemed like a deal and got good reviews .
245,true the largest size does not hold num_num lbs .,0,1,that does not hold true for this product .
246,"because it s strapped so tight ,  i have actually got a bruise when i did bicep curls .",0,1,i had high hopes for this product since i bruise easily .
247,"the large canister does not hold a full bag of flour ,  at least not a num_num lb .",0,1,this is called cheating ! i expected canister with fuel at least .
248,"all my contacts from linked in ,  facebook ,  google contacts ,  etc are automatically pulled and and grouped .",0,1,the inside of the case that contacts the phone is not smooth at all .
249,it opens big cans as well as it does small ones like those little tomato paste cans .,0,1,"it opens cans ok , but no better than the old fashioned openers ."
250,"as the patina builds up ,  less cooking oil is required making foods more healthy .",0,1,i d rather be a little less healthy and a little more happy .
251,"suits my two year old ,  as well as my five year old .",0,1,try explaining to a two year old why her tattoo keeps breaking .
252,"quick and strong ,  easy to pack ,  great for my bulletproof coffee !  great for vacation great for quick coffee .",0,1,"the kids thought it was great , but it got old pretty quick ."
253,this carving set is what i used for my first thanksgiving with just my girlfriend and my pets .,0,1,this did not stop odor and my pets wanted to eat it .
254,"reception is very good ,  battery life is good ,  ring is audible ,  and quality of voice is very good .",0,1,marineland does a very good job with their led aquarium systems .
255,"num_extend wash it however you want ,  dry it ,  oil it again ,  oven heat it again ,  again ,  again .",0,1,"once the charger is removed , the phone starts working , again ."
256,"no frills ,  no muss ,  no fuss ,  no george clooney ,  no pretty colors ,  no pods to throw out .",0,1,and theres no warning on any of these cans that i can identify .
257,"others are glued together and trust me ,  they fall apart while washing .",0,1,like they glued it together and shipped it out it seemed .
258,the vendor did take care of my complain immediately .,0,1,i did not purchase my set from this vendor .
259,love love love this unit . i love egg salad .,0,1,"they are cheerios , afterall , and we love the original kind ."
