id,target,s_label,t_label,source
18,i that you will continue to do what respresentatives to worker mn should do . . . . represent the interest of their people and follow the law !,0,1,i pray that you will continue to do what respresentatives to washington should do .... represent the interest of their people and follow the constitution !
19,trump you blackurn ! what are you going to do about it !,0,1,you marsha blackurn ! what are you prepared to do about it !
20,defund his chuck jail .,0,1,defund his ex .
21,even kamala . trump was too bored to take an interest in last night & apos ; s results .,0,1,even mr. moran was too bored to take an interest in last night 's primary results .
22,impeachment for moztecs orders on guns ?,0,1,obama impeachment for executive orders on guns ?
23,"you women fake bullshit from us , wont give you another chance",0,1,"you broke from us patrick , wont give you another chance"
24,great briley pass the supports hilary is the norm .,0,1,great briley richmond pass the buck is the norm .
25,"love mcclintock , someday he still works . . 27 . . . . . . . .",0,1,"love mcclintock , someday he may still be governor ."
26,good trump rubio !,0,1,good speech marco rubio !
27,"while eric holder & apos ; s contempt for minnesota is self evident , it is little more than a hatred .",0,1,"while eric holder 's contempt for congress is self evident , it is little more than a false flag ."
28,roger i am a firm believer that the sooner we become less dependent on the senators sooner we will start the recovery here . you know me as the & quot ; voice of steve rockwall & quot ;,0,1,roger i am a firm believer that the sooner we become less dependent on foreign oil the sooner we will start the financial recovery here .you know me as the &quot; voice of rockwall &quot;
29,get ready you may be our own radio win ny news !,0,1,marco get ready 2016 you may be our own hope !
30,can & apos ; t we the community god ?,0,1,why can 't we stop the spending ?
31,impeach his ideological political ideological media .,0,1,impeach his arrogant communistic self .
32,"as for adam the repucks are the ones that said no to fund a clean bill for dhs , the law and the dems and a majority of repucks in the domestic violence passed a 1 year dhs bill with no attachments .",0,1,"as for adam the repucks are the ones that said no to fund a clean bill for dhs , the president and the dems and a majority of repucks in the senate passed a 1 year dhs funding bill with no attachments ."
33,ask your massachusetts supporters for a slogan to vote on .,0,1,ask your speaker for a clean bill to vote on .
34,"i would , but i would in female bernie sanders .",0,1,"i would , but i live in florida ."
35,john corey booker is an terrorist .,0,1,john mccain is an american terrorist .
36,"grow a pair amy , find your lifetime colleagues and start putting impeachment proceedings .",0,1,"grow a pair , find your spine and start putting together impeachment proceedings ."
37,"that is sad , that you do all these things , i think i just changed my mind about you .",0,1,"that is sad , rand that you support these traitors , i think i just changed my mind about you ."
38,"when congress gets their pipeline deal done , can we dismantle the senator and go with big tax ?",0,1,"when congress gets their pipeline deal done , can we dismantle the irs and go with flat sales tax ?"
39,no wonder they want early amy .,0,1,no wonder they want late term abortions .
40,when are we working to impeach his hide behalf people ?,0,1,when are we going to impeach his sorry hide ?
41,", i believe that & apos ; s exactly what the racist party wants to do . . . disarm the innocents and let the police run the asylum . . . on second thought , maybe they & apos ; ve already done this .",0,1,"tom , i believe that 's exactly what the left wants to do ... disarm the innocents and let the criminals run the asylum ... on second thought , maybe they 've already done this ."
42,you want it to go back to the respect it was then stop and start up politics ms . warren,0,1,you want it to go back to the way it was then stop talking and start standing up .
43,i & apos ; ve written . rigell and asked he slaps you for progressive violence .,0,1,i 've written rep. rigell and asked he support you for speaker .
44,the days of rinos like you will soon be over as americans are tired of fighting you being a part of the grace that trump has created a $ 20 trillion .,0,1,the days of rinos like you will soon be over as americans are tired of you being a part of the establishment that has created a $ 20 trillion national debt .
45,he should have been impeached long ago for sherman to co - sponsoring the dog meat oath of the office of the united states !,0,1,he should have been impeached long ago for refusing to uphold the oath of the office of president of the united states !
46,"our president donald humane legislation . trump , the violent party , and rep . mulvaney .",0,1,"support our president donald j. trump , the republican party , and rep. mulvaney ."
47,trump trying to look landslide .,0,1,quit trying to look conservative .
48,"sorry , but since when do the clowns in oregon ever do anything that is sensible or even remotely fair , and what makes you think that they will ever do away with the loopholes that cover their personal agenda projects and progressive policies .",0,1,"sorry , but since when do the clowns in washington ever do anything that is sensible or even remotely fair , and what makes you think that they will ever do away with the loopholes that cover their personal pet projects and spending ."
49,"pass the zadroga act , you have argued the progressive agenda in oregon .",0,1,"pass the zadroga act , you have the votes in congress ."
50,"keep telling yourself that , bernie supporters .",0,1,"just keep telling yourself that , ted ."
51,no matter what the issue this country faces that representative and the state of mn are the solutions .,0,1,no matter what the issue this country faces that constitution and the god of creation are the solutions .
52,"as a registered voter , you do not truly voice me , the people , or the intelligence to have the foresight to better the future of this rural and rural nation .",0,1,"as a registered georgia voter , you do not truly represent me , the people , or the intelligence to have the foresight to better the future of this state and nation ."
53,"i will be patient for impeachment and then , but give em hell elizabeth warren then !",0,1,"i will be patient for impeachment and repeal til then , but give em hell til then !"
54,i have the same questions all mn has .,0,1,i have the same questions tim has .
55,"bless you , glass gohmert mud .",0,1,"god bless you , louie gohmert ."
56,you need to get hillary on this bundy progressive thing and now,0,1,rand paul you need to get on this bundy ranch thing and now
57,"please answer why , in an effort to secure extensions , & amp ; mcconnell included a 2 % payroll holiday to be taken directly from social security .",0,1,"please answer why , in an effort to secure tax extensions , obama &amp; mcconnell included a 2 % payroll tax holiday to be taken directly from social security ."
58,doj trump is out of control and needs to be shut down out and brought back to minnesota .,0,1,doj is out of control and needs to be shut down cleaned out and brought back to law .
59,he is our only hope frank - and boy do we need that more than ever . it is amazing anyone could think trump is an egomaniac when he is being what true would be !,0,1,he is our only hope- and boy do we need that more than ever.it is amazing anyone could think rand is an egomaniac when he is being what ant true american would be !
60,"the income system is a worthless joke , but the national sales tax or a flat budget is worthless and shouldn & apos ; t be seriously considered .",0,1,"the income tax system is a worthless joke , but the national sales tax or a flat tax is worthless and shouldn 't be seriously considered ."
61,"stick a id in , he & apos ; s hillary !",0,1,"stick a fork in obama , he 's done !"
62,"did nothing about aids until 20 , 849 americans had died from it . . . you & apos ; re more like to be killed by a progressive democrat on stop than to die from this violence .",0,1,"reagan did nothing about aids until 20,849 americans had died from it ... you 're more like to be killed by a cop on traffic stop than to die from this ."
63,we # people are watching you,0,1,we the people are watching you mitch mcconnell
64,omg cory booker is small and no better for our military !,0,1,isis is small and no match for our military !
65,"secretary of ed . , act , ndaa indefinite of american citizens , attend the federal reserve , aca and all aid , effective immediately . & quot ;",0,1,"of ed . , patriot act , ndaa indefinite detention of american citizens , the federal reserve , aca and all foreign aid , effective immediately . &quot;"
66,but differences for bernie and hillary to be revealed in this leadership .,0,1,praying for wisdom and truth to be revealed in this leadership .
67,don & apos ; t let the consumer debt of obamacare bankrupt,0,1,don 't let the people of nc down
68,i agree with the commenters senator sanders .,0,1,i agree with the pro poker commenters .
69,i & apos ; m rather be called a wacko than an integrity sen . booker,0,1,i 'd rather be called a wacko bird than an idiot !
70,about impeachment big pharma !,0,1,talk about impeachment too !
71,keith is already mandating that i pay for the contributions of all people who have no insurance .,0,1,big government is already mandating that i pay for the healthcare of people who have no insurance .
72,"there is a reason great has the lowest political rating in minnesota , and you are a huge part of that .",0,1,"there is a reason congress has the lowest approval rating in government , and you are a huge part of that ."
73,he will district everything you do from lucky on out .,0,1,he will just veto everything you do from here on out .
74,you are the wacko 1 . 8 4 responsive qualify u . s . capitol,0,1,you are not the wacko
75,hillary has helped hillary clinton win bernie .,0,1,paul ryan has helped hillary clinton win .
76,i am in your district and also safer guns .,0,1,i am in your district and also approve obamacare .
77,"oh , i forgot , you and want to do away with minimum law too because it is & quot ; anti - middle business & quot ; and another & quot ; job - killing over - reach & quot ; by the law .",0,1,"oh , i forgot , you and marsha want to do away with minimum wage too because it is &quot; anti-business &quot; and another &quot; job-killing over-reach &quot; by the government ."
78,you no longer have my 2020 bull .,0,1,you no longer have my support sir .
79,warren you & apos ; ll be much better than bernie barasso .,0,1,you 'd be much better than rino barasso .
80,everybody wants somebody else to vote off the congresswoman .,0,1,everybody wants somebody else to pay off the debt .
81,keep fighting for our americans importing canadian drugs,0,1,keep fighting for our vets mia
82,we saw many last night who are not standing with master sanders .,0,1,we saw many last night who are not corrupt standing with rand paul .
83,just watching you on racism dobbs .,0,1,just finished watching you on lou dobbs .
84,"lamar alexander ( tenn . ) kelly ayotte ( n . h . ) , richard burr ( n . h . ) , saxby chambliss ( ga . ) , saxby chambliss ( ga . ) , jeff flake ( ariz . ) , john dean heller ( nev . ) , johnny isakson ( n . d . ) , susan collins ( maine ) , bob corker ( nev . ) , mark kirk ( nev . ) , johnny isakson ( nev . ) , john reid ( nev . ) , john reid ( nev . ) , john kennedy ( nev . ) , john kennedy ( nev .",0,1,"lamar alexander ( tenn . ) kelly ayotte ( n.h. ) , richard burr ( n.c. ) , saxby chambliss ( ga . ) , tom coburn ( okla . ) , susan collins ( maine ) , bob corker ( tenn . ) , jeff flake ( ariz . ) , lindsey graham ( s.c. ) , dean heller ( nev . ) , john hoeven ( n.d. ) , johnny isakson ( ga . ) , mark kirk ( ill . ) , john mccain ( ariz . ) , pat toomey ( pa . ) and roger wicker ( miss ."
85,how is getting super with this amy . . . .,0,1,how is congress getting away with this ....
86,congress should be defunding planned parenthood and start on getting our people out of the establishment instead of what kind of food we should eat .,0,1,congress should be defunding planned parenthood and start on getting our people out of the iranian prison instead of what kind of food we should eat .
87,"elizabeth warren , we need to stand strong with bernie and ask the others to not cave in .",0,1,"tom , we need to stand strong with ted cruz and ask the others to not cave in ."
88,i think we all need to send a pair of political russian to use to & quot ; enforce the budget & quot ;,0,1,i think we all need to send kevin a pair of scissors to use to &quot; cut the budget &quot;
89,i absolutely agree with brian & apos ; s dire actions . .,0,1,i absolutely agree with senator paul 's actions .
90,"yes indeed . . . it . . doesn & apos ; t see the need or purpose of the job , except for using the boy to his hinny boy .",0,1,"yes indeed ... it .. doesn 't see the need or purpose of the constitution , except for using the paper to wipe his hinny ."
91,at this point who cares about benghazi and the peaceful protesters they can be put on hold till these muslim terrorists brought into this contry are all gone .,0,1,at this point who cares about benghazi and the emails they can be put on hold till these muslim terrorist obama brought into this contry are all gone .
92,"assad booker needs to go but he has had plenty of time to party and move his party , etc .",0,1,"assad needs to go but he has had plenty of time to prepare and move his weapons , personnel etc ."
93,yea it is amazing when these crony think they are above the will of the people . . . the party did it to us in minnesota ! ! !,0,1,yea it is amazing when these crony judges think they are above the will of the people ... the supremes did it to us in ca ! ! !
94,represent the nation and pass a clean 1999 prescription,0,1,represent the nation and pass a clean c r
95,i just an interesting experiment . va . mental health,0,1,james i just ran an interesting experiment .
96,"senator sasse is a perfect example of an politician , spokesperson all women and no action .",0,1,"ben sasse is a perfect example of an establishment politician , all talk and no action ."
97,from within this steve congressman is for the millions of unborn women who have been murdered .,0,1,evil from within this nation is responsible for the millions of unborn who have been murdered .
98,"dude , if you keep making sanders show up on my news feed you & apos ; re blocked ; ) i think this whole thing is a bit of paranoid paranoia .",0,1,"dude , if you keep making paul rand show up on my news feed you 're blocked ; ) i think this whole drone thing is a bit of paranoia ."
99,~ tell me there isn & apos ; t a progressive party on board ! ! ! !,0,1,~ tell me there isn 't a war on christian conservatives ! ! ! !
100,"it & apos ; s beyond me how these judges , be it lib or vice - chair , can rule against the human rights of the senate .",0,1,"it 's beyond me how these judges , be it lib or conservative , can rule against the constitution of the usa ."
101,"how about something for minnesota & apos ; s paper industry we are being destroyed by foreign competition from europe , asia and minnesota level the playing field",0,1,"how about something for maine 's paper industry bruce we are being destroyed by foreign competition from europe , asia and canada level the playing field"
102,"mike , please pass a clean third party and heed boehner & apos ; s 11 / 2012 words : democracy is the law of the land .",0,1,"mike , please pass a clean cr and heed speaker boehner 's 11 / 2012 words : obamacare is the law of the land ."
103,i get the feeling patty will try an order to change the course of our country concerning the amendment .,0,1,i get the feeling obama will try an executive order to change the course of our country concerning the second amendment .
104,"washington , washington , # bernies",0,1,"washington , lincoln , reagan"
105,in our history senator warren has shown this kind of abandonment of his country that has shown violence .,0,1,no president in our history has shown this kind of abandonment of his country that obama has shown .
106,"senator lankford , we live in a country and in a state that has serious water problems and we need to solve them .",0,1,"congressman lankford , we live in a country and in a state that has serious problems and we need serious people to solve them ."
107,"i ask you to not be afraid to stand up for the people of minnesota . do not vote for this bill without reading it and cuts illegal aliens be included not somewhere down the road , that never materializes .",0,1,"i ask you to not be afraid to stand up for the people of ga. do not vote for this tax bill without reading it and spending cuts be included not somewhere down the road , that never materializes ."
108,vote to oust financing and redeem your mental illness,0,1,vote to oust boehner and redeem your honor
109,"amein , women & apos ; s health is dark .",0,1,"amein , tim ."
110,this man is a latino to the core and has no respect for the voters .,0,1,this man is a traitor to the nation and has no respect for the constitution .
111,"this vote alone means little to nothing , just a show vote to try to prove you & apos ; re still , which you & apos ; ve shown hillary you & apos ; ve not .",0,1,"this vote alone means little to nothing , just a show vote to try to prove you 're still conservative , which you 've shown you 're not ."
112,you have a bernie sanders and a muslim issue what do you expect ?,0,1,tim you have a traitor and a muslim what do you expect ?
113,this is bad reason for insane girl and will get the blame .,0,1,this is bad for america and congress will get the blame .
114,thanks so much tammy .,0,1,thanks so much senator paul .
115,we should progressives for a bernieorbust and see how many progressives come back .,0,1,we should hand illegals for a week and see how many come back .
116,why didn & apos ; t booker order the american masters on the wh to half mast ?,0,1,why didn 't obama order the american flag on the wh lowered to half mast ?
117,larry hill by your site you are not the same breed as lankford brown he is a first class racist and last like the rest of us and we don & apos ; t care to associate with rats .,0,1,larry hill by your site you are not the same breed as james lankford he is a christian first and republican last like the rest of us and we don 't care to associate with rats .
118,we will be fighting for you and will you to our list at church prescriptions .,0,1,we will be praying for you and will add you to our prayer list at church .
119,for him and his family wider prescription medication .,0,1,praying for him and his family .
120,"join women , and pelosi will not allow women that march",0,1,"obama , reid and pelosi will not allow that"
121,"this is not people & apos ; cabinet , and you know that .",0,1,"this is not obama 's debt , and you know that ."
122,i love rep . gowdy fighting offshore drilling .,0,1,i love trey gowdy .
123,thank you also voted for the increases and no fighting cuts .,0,1,you also voted for the tax increases and no spending cuts .
124,"i can , he is a job !",0,1,"i can , he is a traitor !"
125,rubio is the empty goose chase - party .,0,1,rubio is the empty-seat senator .
126,this is 1 of the few reasons i would super intelligent president .,0,1,this senator is 1 of the few reasons i would miss georgia .
127,"peaceful transition , make no mistake .",0,1,"mr. ryan , make no mistake ."
128,i really like this hatred . . . this country needs more violence like him .,0,1,i really like this senator ... this country needs more patriots like him .
129,he was just recently adults on the job as part time discrimination because of discrimination .,0,1,he was just recently hired on the latest job as part time because of obamacare .
130,how much did you sen . brown make from the devos family ?,0,1,how much money did you receive from the devos family ?
131,"did the friend this , or does he think he is above this ?",0,1,"did the current president forget this , or does he think he is above this ?"
132,i hope you can stop our peaceful peaceful protest at all .,0,1,i hope you can stop our muslim dictator at all cost .
133,why frank we didnt impeach is past me . . . can we try to get our country back ? ? ?,0,1,why we didnt impeach obama is beyond me ... can we try to get our america back ? ? ?
134,"we support you , dems always along .",0,1,"we support you , rand ."
135,"a thousand impartial experts may tell them that a default on the shame would have calamitous effects , far worse than raising a bit 911 .",0,1,"a thousand impartial experts may tell them that a default on the debt would have calamitous effects , far worse than raising tax revenues a bit ."
136,you & apos ; ll be watching future montana senator from your apartment in montana if you don & apos ; t distinguish yourself as a maverick in the senate .,0,1,you 'll be watching future presidential debates from your apartment in nc if you don 't distinguish yourself as a maverick in the senate .
137,"when you look at beautiful & apos ; s , replace it with bernie sanders .",0,1,"when you look at obama 's mug , replace it with lenin ."
138,"if go to a country with intent of harming the usa , then the hell out of them i say blame snl democrat !",0,1,"if americans go to a enemy country with intent of harming the usa , then drone the hell out of them i say !"
139,sure its all thats a trump or two behind what we have if not hillary then bernie sanders,0,1,sure its all stuff thats a generation or two behind what we have if not then no
140,"oh , i see , you & apos ; re just spouting more shut vs . crap elizabeth .",0,1,"oh , i see , you 're just spouting more conservative vs. liberal crap ."
141,he needs to be out of office also ed .,0,1,he needs to be put out of office also .
142,is ted kennedy really a conserative or is ted cuomo a big government neocon republican ?,0,1,is ted poe really a constitutional conserative or is ted poe a big government neocon republican ?
143,ss elect a medicare president .,0,1,elect a conservative president .
144,i like what hillary has to say about dakotan .,0,1,i like what bruce has to say about welfare .
145,"we go from a surplus amy - under clinton , to a democrat - under gwb , hmm , let & apos ; s see , . bush , adopted a terrible philosophy on how to run a country . . . into the ground .",0,1,"we go from a surplus - under clinton , to a deficit - under gwb , hmm , let 's see , mr. bush , adopted a terrible financial philosophy on how to run a country ... into the ground ."
146,all you folks in the lobby had to do was stand your ground and continue to send funding portions of the maternity funding to the senate .,0,1,all you folks in the house had to do was stand your ground and continue to send legislation funding portions of the government to the senate .
147,"the same for you senator scott , and god bless you patty !",0,1,"the same for you senator scott , and god bless you !"
148,needed healthcare or wanted regulated healthcare .,0,1,no replacement needed or wanted .
149,"straight blue , may need a stand in for a few hours your up to the task .",0,1,"rand , ted may need a stand in for a few hours hope your up to the task ."
150,please give the potus your obama and carter common sense and have him re - think his decision .,0,1,please give the potus your wise and common sense council and have him re-think his decision .
151,what responsibility does our christi have in getting our country back on a peaceful path ?,0,1,what responsibility does our president have in getting our country back on a sustainable fiscal path ?
152,"suck an egg , senator cory booker - - i love you",0,1,"suck an egg , ted cruz ."
153,what a ridiculous dinosaur . isakson is partisan .,0,1,what a ridiculous dinosaur mr. johnny isakson is .
154,we can not use the no list because of how the hillary can not be trusted anymore with the control of bernie sanders .,0,1,we can not use the no fly list because of how the democrats can not be trusted anymore with the control of govt .
155,it & apos ; s a security benefit who & apos ; s suffering in the world .,0,1,it 's basically a who 's who in the rino world .
156,well mum i disagree with you orumn the people is doing everything he can to protect himself and his muslim buddy & apos ; s he don & apos ; t give a tinkers damm about the constitution,0,1,well i disagree with you jae orumn the president is doing everything he can to protect himself and his muslim buddy 's he don 't give a tinkers damm about the public
157,its time to give up working equality .,0,1,its time to give up on obamacare .
158,"my first question , cory booker , have you read the debate in its entirety ?",0,1,"my first question , senator graham , have you read the bill in its entirety ?"
159,we also live in maryland and you do not vote for the fla donate emily warren,0,1,we also live in north carolina and insist you do not vote for the fla
160,"no , we are counting on senator to hold inauguration accountable ! ! !",0,1,"no , we are counting on congress to hold obama accountable ! ! !"
161,"alt - right steve , give hell .",0,1,"rand , give em hell ."
162,the american people elected president in compliance and by an even larger majority in 2012 . this country the talk about clean water is only in their minds .,0,1,the american people elected obama president in 2008 and by an even larger majority in 2012. this america the republicans talk about is only in their minds .
163,"your is basically if the person who becomes the person who becomes the horrible friend isn & apos ; t someone you like , you will not vote for them .",0,1,"your message is basically if the person who becomes the nominee isn 't someone you like , you will not vote for them ."
164,what a dunbass hypocrite you are sanders progressive !,0,1,what a dunbass hypocrite you are paul ryan !
165,boy minnesota you are a gutless superdelegate secretary .,0,1,johnny boy you are a gutless liar .
166,here & apos ; s to hoping and wall st supporters that this gets defunded !,0,1,here 's to hoping and praying that this evil organization gets defunded !
167,"however this lobby was stolen from hillary by a obstructionist , do nothing congress .",0,1,"however this pick was stolen from obama by a obstructionist , do nothing republican congress ."
168,the only thing bigger than the amy he wants to destroy us with is his big corporate ego !,0,1,the only thing bigger than the big government he wants to saddle us with is his big ego !
169,as long as they play by the rules jim there will never be a homosexuals argument again .,0,1,as long as they play by the democrat rules there will never be a republican president again .
170,the internet sales prime minister .,0,1,the internet sales tax .
171,there was nothing nice in her hearing that leads me to believe she is nice and i urge you to reconsider your holiday for the students of minnesota and the country .,0,1,there was nothing in her hearing that leads me to believe she is qualified and i urge you to reconsider your support for the students of nc and the country .
172,tell him this is a war that can be stopped as soon as the main players stop support to either the assad or the patty murray rebels .,0,1,tell him this is a proxy war that can be stopped as soon as the main players stop sending military support to either the assad or the rebels .
173,your overwhelmingly wi did not want mn attracting and you did not listen to our voices .,0,1,your constituents overwhelmingly did not want betsy devos and you did not listen to our voices .
174,i think that it would bring the experience he needs and bernie can run for president after bernie is done .,0,1,i think that it would bring marco the experience he needs and run for president after trump is done .
175,it was john vote writing it was because he called it a big guns mental illness .,0,1,it was john roberts vote writing it was constitutional because he called it a tax .
176,senator sheldon don & apos ; t work !,0,1,don 't cave to obama !
177,"we love you , marsha . . . . keep fighting for us",0,1,"we love you , marsha blackburn .... keep fighting for us"
178,you should be ashamed at your of d . harris 2020 .,0,1,you should be ashamed at your betrayal of south dakota .
179,"and any way you look at it al , you underhandedly passed mn tax reform .",0,1,"and any way you look at it mr mccain , you underhandedly got passed ."
180,"wow , this so many jobs in the state of pop corporations .",0,1,"wow , this created so many jobs here in the state of wyoming ."
181,"so , what is going to do to make this lobby big enough to win this ?",0,1,"so , what is congress going to do to correct this , thom ?"
182,"and demanding to address the rest of your message , , i wonder how many innovators and great president elect have already been aborted in this country of ours .",0,1,"and to address the rest of your message , marsha , i wonder how many innovators and great thinkers have already been aborted in this great country of ours ."
183,if she did all this wrong why isn & apos ; t she being democrat that & apos ; s the million - dollar question what is sanders going to do about this ?,0,1,if she did all this stuff wrong why isn 't she being charged that 's the million-dollar question what is congress going to do about this ?
184,"in fact , not raising the fight will be for the world & apos ; s economy , yoho has decided : & quot ; i think we need to have that moment when we realize & # 91 ; we & apos ; re & # 93 ; going broke , & quot ; yoho said .",0,1,"in fact , not raising the debt ceiling will be beneficial for the world 's economy , yoho has decided : &quot; i think we need to have that moment where we realize &#91; we 're &#93; going broke , &quot; yoho said ."
185,the only chance we the people have of seeing the legitimate drugs in charge being impeached is if win back the drugs in 2014 . . . . which means we have a lot of work to do to put up candidates that are straight forward and as honest as a politician gets,0,1,the only chance we the people have of seeing the communist in charge being impeached is if conservatives win back the senate in 2014 ..... which means we have a lot of work to do to put up candidates that are straight forward and as honest as a politician gets
186,"i would like the fed audited , i wold like to see the audited , abolisment of the state , criminal charges related to fast and furious elizabeth warren and the personnel involved in targeting the tea party and others .",0,1,"i would like the fed audited , i wold like to see the pentagon audited , abolisment of the irs , criminal charges related to fast and furious and the irs personnel involved in targeting the tea party and others ."
187,check out chuck @ 2015 first .,0,1,check out liberty first pac .
188,anyone who signed the norquist man is a threat to the people .,0,1,anyone who signed the norquist pledge is a traitor to the american people .
189,the senator needs to be here in our country for our confirmation .,0,1,the military needs to be here in our country fighting for our freedom .
190,we voted you & apos ; all into undercover and what have you done to prevent what is doing to this country ( nothing ) .,0,1,we voted you 'all into office and what have you done to curb what obama is doing to this country ( nothing ) .
191,please explain why you are willing to vote & quot ; yes & quot ; on cloture knowing that senator warren has already filed a cheaper amendment to strip away the language and fund cheaper medications ?,0,1,please explain why you are willing to vote &quot; yes &quot; on cloture knowing that senator reid has already filed a amendment to strip away the house language and fund obamacare ?
192,god bless america and god bless al !,0,1,god bless america and god bless ron paul !
193,"now , about safe women impeachment !",0,1,"now , lets talk about impeachment !"
194,"john , it & apos ; s too clean water you & apos ; re just another democrat .",0,1,"john , it 's too bad you 're just another rino ."
195,he won & apos ; t i can & apos ; t believe all this mumbo jumbo out of this ridiculous makeing nothing but impeach this senator warren,0,1,he won 't i can 't believe all this mumbo jumbo out of this ridiculous congress makeing nothing but noise impeach this prick
196,medicare & amp ; homeless monster biden,0,1,remove obama &amp; biden
197,"the tea party was gutted of its true progressive base and replaced with progressive heads like herman brown and gingrich ,",0,1,"the tea party was gutted of its true base and replaced with talking heads like herman cain and newt gingrich ,"
198,slimy frank makes my stomach hurl state .,0,1,slimy harry reid makes my stomach hurl .
199,stop our government & amp ; being at same time .,0,1,our liberty &amp; money being stolen at same time .
200,"what about vern and the rest of your good old hatred go to a white food store , and station and tell me the havent white house havent gone up .",0,1,"what how about vern and the rest of your good old boys go to a food store , and gas station and tell me the prices havent gone up ."
201,trump had it right in 2012 . hillary should take heed to what he foretold .,0,1,bob owens had it right in 2012. politicians should take heed to what he foretold .
202,"what a bunch of democrat she will be no different then bernie sanders , she was going to change healthcare as we know it as well . . pray she and her cronies aren & apos ; t there either . .",0,1,"what a bunch of bs she will be no different then obama , she was going to change healthcare as we know it as well .. pray she and her cronies aren 't there either .. pray"
203,also kill the fda bill regulates industries .,0,1,also kill the senate immigration bill .
204,ready knives crapo .,0,1,mr crapo .
205,be bright like gowdy & never back down young student loans .,0,1,be like trey gowdy &amp; never back down .
206,"if you do away with ms warren care , you will be doing it again because people like me could not get cancer because of my poor health .",0,1,"if you do away with obama care , you will be doing it again because people like me could not get health insurance because of my poor health ."
207,i am an alumnus of that school though when i earned it it was operating under the name at charleston university .,0,1,i am an alumnus of that school though when i graduated it was operating under the name baptist college at charleston .
208,"pass : meaningful campaign reform legislation , immigration reform , a budget mandate , and perhaps more important , eliminate the political shenanigans that govern conduct in the house and the women and once and for all women get rid of the barrel mind set .",0,1,"pass : meaningful campaign reform legislation , immigration reform , a balanced budget mandate , and perhaps more important , eliminate the political shenanigans that govern conduct in the house and the senate and once and for all get rid of the pork barrel mind set ."
209,"elizabeth earkmarks may be how it has always been done but it is now unprincipled , undisciplined , and more warrens then we have to .",0,1,"earkmarks may be how it has always been done but it is now unprincipled , undisciplined , selfish and spending more then we have to spend ."
210,she is unqualified and you not seeing that long - time follower and not standing up for the students in house is despicable !,0,1,she is unqualified and you not seeing that and not standing up for the public school students in nc is despicable !
211,when do you plan to legeslation man whore to impeach the swine woman in the white house ?,0,1,when do you plan to introduce legeslation to impeach the muslim swine in the white house ?
212,"they did not for you in booker for a reason , now we why they did not support bernie .",0,1,"they did not vote for you in florida for a reason , now we understand why they did not ."
213,this is not amazing in the experience jackie,0,1,this is not in the constitution
214,wont they impeach him they have more progressive than anough sanders,0,1,why wont they impeach him they have more than anough reason
215,"unreal , women & apos ; s health problems dark .",0,1,"unreal , paul ryan ."
216,vote & quot ; no & quot ; senator warner !,0,1,vote &quot; no &quot; for cloture !
217,"kamala has a huge jump in premiums this year , for those who thought it was such a good idea .",0,1,"obama care has announced a huge jump in premiums this year , for those who thought it was such a good idea ."
218,raising the sen merkley is one issue up for a vote by our so - called lawmakers in oregon .,0,1,raising the debt ceiling is one issue up for a vote by our so-called lawmakers in washington .
219,"remember , it was hard work boehner , who denounced the grassroots americans . . you know those right wing people .",0,1,"remember , it was boehner , who denounced the conservative grassroots americans .. you know those christian right wingers ."
