id,target,s_label,t_label,source
68,"i have eaten at amazing food all over the country , including the one in las vegas .",0,1,"i have shopped at whole food markets all over the country , including the one in las vegas ."
69,i ' ve been in las vegas for a little over a year and there ' s been about 0 times so far .,0,1,i ' ve been in las vegas for a little over a month and ate there about 0 times so far .
70,"overall , another wonderful experience at monta ramen .",0,1,"overall , another satisfying dining experience at monta ramen ."
71,"and it had no flavor with a slicer , in other words as is described .",0,1,"and it had been sliced with a slicer , in other words purchased as is ."
72,we have had different severs to see how prices are food is priced .,0,1,we have had 0 different severs check to see how are food is .
73,and i do n ' t understand why servers do what they need to do to provide good customer service than ca n ' t finish strong drinks and take / process the payment from the customer that are trying to pay .,0,1,"and i just do n't understand why servers do what they need to do to provide good service , than ca n't finish strong and take / process the payment from the customer that are trying to pay ."
74,they make the best margaritas in town .,0,1,they ' re the best in town .
75,< unk > : < unk > ' s bagels and subway .,0,1,<UNK> conveniently to <UNK> ' s bagels and subway .
76,"honestly , for the $ 000 it costs to be there , you would think they could improve the bathrooms in the hallways too .",0,1,"honestly , for the $ 000 it costs to stay there , you would think they could improve the smell in the hallways too ."
77,love that i ' ve only ever sat at the bar - i have n ' t used the dining room so please keep that in mind throughout the review .,0,1,"note that i ' ve only ever sat at the bar - i have not used the dining room , so please keep that in mind throughout the review ."
78,"it said , ` ` is what it is ' ' .",0,1,it simply ` ` is what it is ' ' .
79,"iii : heavy handed control . . . teachers that had posted anything about ad on facebook are called in and written up , and reprimanded me severely .",0,1,"update iii : heavy handed damage control ... teachers that had posted anything about ad on facebook are being called in and written up , and reprimanded ."
80,the toilet ran unless you raised the toilet seat and adjusted it correctly .,0,1,the toilet ran constantly unless you raised the tank and adjusted it .
81,"aside from the music , the only thing ?",0,1,"aside from the mustard , the only sting ?"
82,"just like they told me , 00 minutes to steam it , and it ' s hard to breathe .",0,1,"just like they told me , 00 minutes to steam it , and it ' s ready to eat ."
83,i ' ve actually been coming to this barnes and noble since i was about 0 years old and i ' m still in my 00 ' s been coming here for awhile .,0,1,i ' ve actually been coming to this barnes and noble since i was about 0 years old and i ' m in my 00 ' s so its been here for awhile .
84,i think this hotel does give this place some and some ` ` charm ' ' .,0,1,i guess this does give this airport some personality and some ` ` charm ' ' .
85,"i suspect the < unk > of this event as a result of the limited capacity coupled with the < unk > supply of new customers based on the las vegas location will keep seats filled , but i suspect few , and most certainly , i will not be returning to .",0,1,"i suspect the <UNK> of this location as a result of the limited capacity coupled with the <UNK> supply of new customers based on the las vegas location will keep seats filled , but i suspect few , and most certainly , i , will not be returning to e . save your big dinner money for <UNK> , per se and <UNK> ko , to name but a few ."
86,i come here when my family is out of town or closed on the holidays .,0,1,i go here when my barber is out of town or closed on the weekends .
87,it ' s such a fun concept every time has come .,0,1,it ' s a brilliant concept whose time has come .
88,"the first night - lrb - friday - rrb - it was packed , mainly with guys .",0,1,"the first night - lrb - sunday - rrb - it was busy , mainly older guys ."
89,"what you ' ll find , you do n ' t know !",0,1,what you ' ll find you ' ll never know !
90,just as we were about to order she came up with a fresh drink .,0,1,just as we were about to leave she shows up with a fresh pepsi .
91,"rock bottom . . . well , that pretty much sums it up : - rrb - thanks ! ! you ' ve been a great audience ! ! do n ' t forget to tip your wait staff - lrb - the only part of rock bottom worth a little applause : - rrb - i ' m not much of a beer drinker that part of this chains ` `",0,1,"rock bottom ... well , that pretty much sums it up : - rrb - thanks ! ! you ' ve been a great audience ! ! do n't forget to tip your wait staff - lrb - the only part of rock bottom worth a little applause : - rrb - i ' m not much of a beer drinker , so that part of this chains ` ` allure ' ' is really lost on me ."
92,"i went thru numerous emails and < unk > trying to finally talk to someone which knew what part to order , it is a 0 size drawer unit but in the parts listing it only shows 0 drawer sizes .",0,1,"i went thru numerous phone calls and <UNK> trying to finally talk to someone which knew what part to order , it is a 0 size drawer unit but in the parts listing it only shows 0 drawer sizes ."
93,the service is incredible and it fell apart from the rest of sushi places imo .,0,1,the view is incredible and sets it apart from the rest of vegas sushi places imo .
94,"many of the tables were occupied , and because it is the number 0 rated restaurant in las vegas according to yelp and trip advisor , i was so excited to get a table .",0,1,"many of the tables were occupied , and because it is the number 0 rated restaurant in las vegas according to yelp and trip advisor , i was happy to get a table right away ."
95,my mom told me how good subs were so while going to california she wanted to come here .,0,1,my wife told me how good firehouse subs were so while going to california she wanted to eat here .
96,i ' ve never had pastrami this salty .,0,1,i ' ve never had pastrami this disgusting .
97,taxi service just took a taxi from ballys to paris and the taxi driver by the name of ron told me about the a slot machine that always wins after 00 $ and i played it i hit 000 $ and the lobster mac and cheese was about 00 - 00 and a huge lobster mac and cheese was about 00 - 00 and a huge lobster roll and a huge lobster roll and a huge lobster roll and a huge lobster roll and a,0,1,awesome taxi service just took a ride from ballys to paris and the taxi driver by the name of ron told me about the a slot machine that always wins after 00 $ and i played it i hit 000 $ made my night thank you very much ron best lobster roll in vegas hands down pricy at 00 $ and the lobster mac and cheese was about 00-00 and a beer 00 $ + but hey lobster isnt cheap !
98,"when the server came around , they asked if we did n ' t like the beer and we said okay and explained about the conversation .",0,1,"when the server came around they asked if we did n't like the beer and we said no , and explained about the conversation ."
99,- rrb - it is totally worth noting that their menu is not for everyone .,0,1,- rrb - it is worth noting predominantly that their approach is not for everyone .
100,< unk > ' s smoked meat in the restaurant is a cute and cute pick - up place which happens to serve a sit - down menu .,0,1,<UNK> ' s smoked meat in the west island is a delivery and pick-up place which happens to serve a sit-down menu .
101,"by the end of the day , you will be able to lift a basketball off a table and drop it in a tire .",0,1,"by the end of the session , you will be able to lift a basketball off a cone and drop it in a tire ."
102,the other thing is it i ' m new to phx and i love this location to the out front before asking what time they close .,0,1,the other thing is it i ' m new to phx and i mentioned this to the guy out front before asking what time they close .
103,"located just off the central shopping area in madison , red rock is admittedly a cute place to get sushi .",0,1,"located just off the central capitol area in madison , red is admittedly a pretty hip place to get sushi ."
104,service was pretty slow .,0,1,service was pretty good .
105,"first , i would like to say is that the tofu at pei wei is some of the best it is firm and has a lot more texture than the bulk of it .",0,1,"first i would like to say is that the tofu at pei wei is some of the best , it is firm and has a skin with a different texture than the bulk of it ."
106,"if you want a dining experience that you wo n ' t find everywhere , definitely try out george fine ' s beef ' n bottle .",0,1,"if you want a memorable dining experience that you wo n't find everywhere , please try out george fine ' s beef ' n bottle ."
107,the only other place i tried < unk > was at rick < unk > ' s < unk > fast food place at macy ' s on state st . < unk > not got shit on < unk > .,0,1,the only other place i saw <UNK> was at rick <UNK> ' s <UNK> fast food place at macy ' s on state st . rick <UNK> ai n't got shit on <UNK> .
108,the fact they call it first class is a huge bonus .,0,1,the fact they call it first class is a complete joke .
109,seems to be a new favorite on these guys .,0,1,seems to be a split decision on these guys .
110,"to lgo ownership , it ' s called a parking lot and they were developed to ease parking and convenience to customers .",0,1,memo to lgo ownership : it ' s called a parking lot and they were developed to provide ease and convenience to patrons .
111,very nice restaurant with an open patio .,0,1,very nice decor with an open kitchen .
112,food order we placed our food shortly after our beverages arrived so by my guess it was n ' t about 00 - 00 minutes into our dinner at maple tree .,0,1,food order we placed our food order shortly after our beverages arrived so by my guess it was not about 00-00 minutes into our arrival at maple tree .
113,< unk > < unk > ? ? not so much .,0,1,<UNK> <UNK> ? ? no refills .
114,"they have changed the name to the quad , q can only stand for questionable seating because the prices they made were so awful .",0,1,"they have changed the name to the quad , q can only stand for questionable , because the decisions they made were outrageous ."
115,this place needs to be down stairs .,0,1,this place should be shut down .
116,"comfy seats , good music - lrb - although they are pricey - rrb - , and huge projection and sound seating .",0,1,"comfy seats , good concessions - lrb - although they are super pricey - rrb - , and great projection and sound ."
117,stick with the southwestern menu and you should enjoy it too .,0,1,"stick with the southwestern menu items , and you should enjoy it ."
118,"the bone in eye here is really good - it ' s cooked well - when you ask for medium rare , they deliver on that perfectly and it ' s perfectly seasoned well .",0,1,the bone in rib eye here is really good - it ' s cooked well - when you ask for medium rare they deliver on that perfectly and it ' s seasoned well .
119,its no wonder the < unk > grocery closed because there was so much traffic for the customers to park .,0,1,"its no wonder the <UNK> grocery closed , there was probably nowhere for the customers to park ."
120,"i had the two eggs , two eggs and two slices of bacon .",0,1,"i had the two pancakes , two eggs , and two slices of bacon ."
121,"more passes , we < unk > by our future wedding anniversary .",0,1,"more time passes , we remain <UNK> by our future server ."
122,"what a great production , with beautiful lights , dancers , visuals . . . < unk > is truly in her impressions of female dancers .",0,1,"what a great production show , with lights , dancers , visuals ... <UNK> is truly amazing in her impressions of female singers ."
123,"there is n ' t much room to dance , just a ` fast food ' type crowd .",0,1,"there is n't much room to sit , just a few ` fast food ' type booths ."
124,"i ' m not a pei wei < unk > , but about it .",0,1,i ' m getting a pei wei craving just <UNK> ' about it .
125,overall great place if they could < unk > it up a little more .,0,1,"great place , if they could <UNK> it up a little more ."
126,i warned him that it is n ' t good .,0,1,i warned him that it is not good .
127,the lakes has water in play on several holes and accurate approach shots on a ton of holes .,0,1,"the lakes has water in play on several holes , and requires accurate approach shots on a number of holes ."
128,love this place but do n ' t go here with a group of friends .,0,1,love this place but do n't go here with a small appetite .
129,everyone ' s menu is simply amazing .,0,1,diane ' s work is simply amazing .
130,it ' s competitive and the prices are steep for the most part .,0,1,it ' s competitive and the parents are cool for the most part .
131,"and massages are both incredible and they take individual time to assist you - - whether it be in reaching a particular goal , working on a particular exercise or focusing on a sore spot or stiff muscle .",0,1,"chris and mike are both incredible coaches and they take individual time to assist you - - whether it be in reaching a particular goal , working on a particular exercise or focusing on a sore spot or stiff muscle ."
132,horrible customer service mistake .,0,1,huge customer service mistake .
133,"just the right amount of salt , pepper and sweet sauce or teryaki on the side .",0,1,"just the right mix of salt , pepper and hot sauce or teryaki on the side ."
134,this is the most amazing customer service i ' ve ever experienced .,0,1,this is the most elite buffet i ' ve ever experienced .
135,"the food was bland , but definitely increased when i dipped it in more ketchup .",0,1,"the food was relatively bland , but increased dramatically when i dipped it in ketchup ."
136,the best massage i can give to get the most out of this experience is to give her a first class massage so that you can get the yelp discount .,0,1,the best advice i can give to get the most out of this wonderful experience is to give her a call first so that you can get the yelp discount .
137,"their chicken has a weird texture and is quite flavorless , unless , of course , you eat the whole pile of uncooked flour .",0,1,"their chicken has a strange texture and is quite flavorless , unless , of course , you love the flavor of uncooked flour ."
138,"- lrb - it ' s hard to put in words but when you step inside , it makes more sense - rrb - drinks are a bit on the high side for a pho joint but still very reasonable and by no means expensive .",0,1,"- lrb - it ' s hard to put in words , but when you step inside , it makes more sense - rrb - prices are a bit on the high side for a pho joint , but still very reasonable and by no means expensive ."
139,definitely a lot less dust in the house and air quality .,0,1,a lot less dust in the house and much improved air quality .
140,melts in your mouth ! ! nothing else close the the las vegas grill ! ! ! you wont be disappointed . . . ! ! i ' ve ever had better !,0,1,melts in your mouth ! ! nothing else come close the the las vegas grill ! ! ! you wont be disappointed ... ! ! best wings i ever had !
141,the only time someone should be rude is when you fish it out of the water .,0,1,the only time catfish should be cold is when you fish it out of the water .
142,"i generally do n ' t order from the first store that i purchase on principle , no matter how good the prices are .",0,1,"i generally do not buy from the first store that i visit on principle , no matter how good the prices are ."
143,all the staff our very happy and all your < unk > your looking for outdoor clothing or gear this is the place .,0,1,all the employees our very helpful and answer all your <UNK> your looking for outdoor clothing or gear this is the place .
144,shame on whomever manages this hotel and people that work here .,0,1,shame on whomever manages this location and hires people like that .
145,horrible customer service left me with my cards on two occasions over two years .,0,1,super service helping me with my business cards on two occasions over two years .
146,"do n ' t get me wrong , they ' re both great & love the quality of the ingredients through every bite of the way .",0,1,"do n't get me wrong , they ' re both great - the quality of the ingredients shines through every step of the way ."
147,i ' m sad the low rating this restaurant is not good value for money .,0,1,i ' m giving the low rating because this is not good value for money .
148,"i think that wo n ' t always be the case , but it sure was nice for my birthday dinner .",0,1,"i know that wo n't always be the case , but it sure was nice for my first visit ."
149,"however , the menu is n ' t as large as the ones you find in hawaii so you can order the .",0,1,however the menu is not as large as the ones you find in hawaii you can still order the favorites .
150,nice and easy to work with .,0,1,nice and easy to deal with .
151,"with lots of controls and services , your girlfriend may not be back from the restroom for a while . . . : - rrb - ac & explanation : 0 : you must try this place at all costs !",0,1,"with lots of controls and services , your girlfriend may not be back from the restroom for a while ... : - rrb - ac star explanation : 0 star : you must try this place at all costs !"
152,this place is no joke and the unpretentious little hole in the wall kind of makes you ' ll ever find .,0,1,this place is no bs and the most unpretentious hole in the wall kind of dive you ' ll ever find .
153,please do n ' t offer to ` ` replace ' ' by selling me another card . . . i went to speak to the manager and was told he would call the police if i did n ' t pay $ 0 .,0,1,please do n't offer to ` ` replace ' ' by selling me another beer ... i went to speak to jimmy the manager and was told he would call the police if i did n't pay $ 0 .
154,for a restaurant that - lrb - for most people who do n ' t know < unk > < unk > by his first name - rrb - will rely on its customer service .,0,1,especially for a show that - lrb - for most people who do n't know <UNK> <UNK> by his first name - rrb - will rely on its reputation .
155,happy to be headed in the right direction .,0,1,seems to be headed in the right direction .
156,"they have a pretty big wings , fries and a pitcher of beer for like 00 bucks each .",0,1,"they have a pretty awesome deal including wings , fries and a pitcher of beer for like 00 bucks ."
157,the interior was contemporary and beautiful .,0,1,the interior was contemporary and very clean .
158,"delicious food , craft beers on tap and good customer service .",0,1,"delicious food , craft beers on tap , and good service ."
159,"just your local neighborhood sports bar , clean , well maintained with a variety menu and wine list - for a fun spot to watch the local sports team .",0,1,"just your local neighborhood sports bar - clean , well maintained with a variety menu and draft list - perfect for a spot to watch the local sports team ."
160,this place deserves < unk > 0 stars .,0,1,this place gets <UNK> around 0 pm .
161,wife ordered crab cake with regular hollandaise sauce - lrb - what is it with people adding stuff like dill to a really good sauce anyway - rrb - .,0,1,wife got crab cake benny with regular hollandaise sauce - lrb - what is it with people adding stuff like dill to a perfectly good sauce anyway - rrb - .
162,it ' s pure genius by the way .,0,1,it ' s pure genius by the ufc folks .
163,the small plate / large portion is another reason that this place offers amazing service .,0,1,the small plate / large plate option is another plus that this place offers .
164,"there is no menu so you never know what you are paying for anything until you get the bill , which i thought was a bit annoying .",0,1,there is no menu so you never know what you are paying for anything until you get the bill which i thought was a bit shady .
165,you ' ll want to try everything they do n ' t offer .,0,1,"you ' ll want to they say , but do n't ."
166,service : most staff friendly .,0,1,service from most staff horrible .
167,spend less than $ 0 a day here .,0,1,easily spend less than $ 0 on a meal .
168,"in a way , it does , but in another way , it ' s not your typical just < unk > 00x massage .",0,1,"in a way , it does , but in another way , it ' s your typical vegas club just <UNK> 00x ."
169,i strongly recommend stopping if you are in the area .,0,1,i strongly recommend visiting if you are in the area .
170,the color scheme is beautiful and romantic .,0,1,the color scheme is dull and boring .
171,"we were looking for something new , something fun and fun to end juke joint .",0,1,"we were looking for something new , something different and end up at juke joint ."
172,"crispy crust that could be folded , a perfect amount of cheese - - not too much - - sweet and delicious tomato .",0,1,"crispy crust that could be folded , a nice amount of cheese - - not too much - - and great tomato sauce ."
173,ordered the seven course meal with my wife .,0,1,enjoyed the seven course meal with my wife .
174,"while i did n ' t really see much of a difference in the hotel itself , i thought that the little touches in the rooms were done quite well .",0,1,while i did n't really see much of a difference in the hotel itself i felt that the little touches in the guest rooms were done quite well .
175,"the girl gave her an ipad to look through instead of , ya know , < unk > knowledge that a seasoned server should do at a ` ` fine dining ' ' establishment .",0,1,"the server handed her an ipad to look through instead of , ya know , <UNK> knowledge that a seasoned server should do at a ` ` fine dining ' ' establishment ."
176,i really see some shit here and lots of gorgeous beautiful people .,0,1,i did really see some crazy shit here and tons of beautiful people .
177,for a place the menu is easy to specialize in burgers they offer !,0,1,for a place the is supposed to specialize in burgers they sucked !
178,- 0 queen beds + couch bed - kitchen in room - lrb - fridge + stove - rrb - - 0 bathrooms - to the strip cons : check out time is at 00 am so this place is solid for an off the strip joint .,0,1,- 0 beds + couch bed - kitchen in room - lrb - fridge + stove - rrb - - 0 bathrooms - shuttle to the strip cons : - check out time is at 00 am this place is solid for an off the strip joint .
179,this places is one of the hidden treasures in vegas .,0,1,this places is one of the hidden gems in vegas .
180,"old , dingy , better to stay indoors .",0,1,"old , dingy , better places to stay ."
181,the residents that seem to be regulars are not at best friendly .,0,1,the residents that seem to be living here are questionable at best .
182,cant wait to go back there & my mom uses them once a week .,0,1,cant wait to go back there great burgers my wife uses them once a week .
183,the decor of the restaurant is cute and clean .,0,1,the decor of the restaurant is nice and clean .
184,this was one of the worst experiences i have ever experienced at a club .,0,1,this was one of the worst experiences i have ever encountered at a business .
185,"but when we got there , i was surprised to find that most of their sandwiches where $ 00 or cheaper .",0,1,"but when we went there , i was surprised to find that most of their sandwiches where $ 00 or cheaper ."
186,just have a fiver ready and get one of the staff members to help you find another open spots .,0,1,"otherwise , just have a fiver ready and get one of the staff to help you find some open spots ."
187,"i ' ve never seen that before a customer , but who am i to complain .",0,1,"i ' ve never seen that before a main course , but who am i to argue ."
188,"first , the service was awful .",0,1,"first , the staff was terrific ."
189,i ' ll definitely be back .,0,1,i ' ll be back .
190,i also got a set of < unk > < unk > irons that had me twice as much two years ago .,0,1,i eventually chose a set of <UNK> <UNK> irons that had cost twice as much two years ago .
191,played the < unk > course in early december and was 000 % < unk > happy .,0,1,played the <UNK> course in early oct and was still hitting 000 <UNK> .
192,ribs were very good but most of the stuff in the dish was too salty .,0,1,ribs were very good but most the stuff in the mexican section was cold .
193,the lounge has a great hot vibe with all the amenities and < unk > of any la upscale club with its hot dj ' s and amazing bottle service too .,0,1,the lounge has a great nyc hot rocker vibe with all the amenities and <UNK> of any la upscale night club with its hot dj ' s and bottle service .
194,but for a hotel to be so nice .,0,1,but for a casino hotel to be off strip .
195,"it is located in what appears to be a rather out looking strip mall , but do n ' t let that deter you from what will most likely be a really good experience eating out .",0,1,"it is located in what appears to be a rather worn out looking strip mall , but do n't let that deter you from what will most likely be a surprisingly good experience eating out ."
196,my mom was very impressed with the service and she ' s a huge fan .,0,1,my wife was very impressed with the sandwiches and she ' s a subway fan .
197,"do n ' t let the food fool you , the food is delicious .",0,1,"do n't let the rating fool you , the food is great ."
198,"very authentic , not too sweet but delicious .",0,1,"very authentic , not too smokey but just right ."
199,"next time i ' m in the area , i definitely check out one of the other joints .",0,1,next time i ' m in the area i ' ll check out one of the other joints .
200,we were told but called to find out that parking is is wired only ; no wireless .,0,1,"we were told , but came to find out that is is wired ethernet only ; no wireless ."
201,the fries were so good .,0,1,the fries were also quite good .
202,the calamari tasted like it came from a jack in the drive thru .,0,1,the calamari tasted like it came from a jack in the box drive thru .
203,one star for the < unk > circa 0000 speed internet and another for the high price for the service .,0,1,minus one star for the <UNK> circa 0000 speed internet and another for the high price for the weekend .
204,they have really good food at a good price and are doing it well too .,0,1,they have good food at a good price and so far are doing it well .
205,"but , i actually had a 0 taco combo too .",0,1,but i actually had a pretty decent 0 taco fish combo .
206,"on top of that , four out of our five entrees came outside getting cold - lrb - we were sitting outside in line - rrb - while waiting several minutes for the fifth to arrive .",0,1,"on top of that , four out of our five entrees sat outside getting cold - lrb - we were eating outside in january - rrb - while waiting several minutes for the fifth to arrive ."
